rsrp_50_gap,predicted_ratio
57.71543086172345,0.0
57.91583166332666,0.0
58.11623246492986,0.0
58.31663326653307,0.0
58.517034068136276,0.0
58.71743486973948,0.0
58.91783567134269,0.0
59.118236472945895,0.0
59.3186372745491,0.0
59.519038076152306,0.0
59.719438877755515,0.0
59.91983967935872,0.0
60.120240480961925,0.0
60.320641282565134,0.0
60.521042084168336,0.0
60.721442885771545,0.0
60.92184368737475,0.0
61.122244488977955,0.0
61.322645290581164,0.0
61.52304609218437,0.0
61.723446893787575,0.0
61.92384769539078,0.0
62.12424849699399,0.0
62.324649298597194,0.0
62.5250501002004,0.0
62.72545090180361,0.0
62.92585170340681,0.0
63.12625250501002,0.0
63.32665330661323,0.0
63.52705410821643,0.0
63.72745490981964,0.0
63.92785571142285,0.0
64.12825651302606,0.0
64.32865731462925,0.0
64.52905811623246,0.0
64.72945891783567,0.0
64.92985971943888,0.0
65.13026052104209,0.0
65.3306613226453,0.0
65.53106212424849,0.0
65.7314629258517,0.0
65.93186372745491,0.0
66.13226452905812,0.0
66.33266533066133,0.0
66.53306613226454,0.0
66.73346693386773,0.0
66.93386773547094,0.0
67.13426853707415,0.0
67.33466933867736,0.0
67.53507014028057,0.0
67.73547094188378,0.0
67.93587174348697,0.0
68.13627254509018,0.0
68.33667334669339,0.0
68.5370741482966,0.0
68.7374749498998,0.0
68.93787575150301,0.0
69.13827655310621,0.0
69.33867735470942,0.0
69.53907815631263,0.0
69.73947895791584,0.0
69.93987975951904,0.0
70.14028056112225,0.0
70.34068136272545,0.0
70.54108216432866,0.0
70.74148296593187,0.0
70.94188376753507,0.0
71.14228456913828,0.0
71.34268537074149,0.0
71.54308617234469,0.0
71.7434869739479,0.0
71.9438877755511,0.0
72.14428857715431,0.0
72.34468937875752,0.0
72.54509018036072,0.0
72.74549098196393,0.0
72.94589178356713,0.0
73.14629258517034,0.0
73.34669338677355,0.0
73.54709418837676,0.0
73.74749498997996,0.0
73.94789579158316,0.0
74.14829659318637,0.0
74.34869739478958,0.0
74.54909819639279,0.0
74.749498997996,0.0
74.9498997995992,0.0
75.1503006012024,0.0
75.35070140280561,0.0
75.55110220440882,0.0
75.75150300601203,0.0
75.95190380761524,0.0
76.15230460921843,0.0
76.35270541082164,0.0
76.55310621242485,0.0
76.75350701402806,0.0
76.95390781563127,0.0
77.15430861723448,0.0
77.35470941883767,0.0
77.55511022044088,0.0
77.75551102204409,0.0
77.9559118236473,0.0
78.15631262525051,0.0
78.35671342685372,0.0
78.55711422845691,0.0
78.75751503006012,0.0
78.95791583166333,0.0
79.15831663326654,0.0
79.35871743486975,0.0
79.55911823647295,0.0
79.75951903807615,0.0
79.95991983967936,0.0
80.16032064128257,0.0
80.36072144288578,0.0
80.56112224448898,0.0
80.7615230460922,0.0
80.96192384769539,0.0
81.1623246492986,0.0
81.3627254509018,0.0
81.56312625250501,0.0
81.76352705410822,0.0
81.96392785571143,0.0
82.16432865731463,0.0
82.36472945891784,0.0
82.56513026052104,0.0
82.76553106212425,0.0
82.96593186372746,0.0
83.16633266533066,0.0
83.36673346693387,0.0
83.56713426853707,0.0
83.76753507014028,0.0
83.96793587174349,0.0
84.1683366733467,0.0
84.3687374749499,0.0
84.5691382765531,0.0
84.76953907815631,0.0
84.96993987975952,0.0
85.17034068136273,0.0
85.37074148296594,0.0
85.57114228456913,0.0
85.77154308617234,0.0
85.97194388777555,0.0
86.17234468937876,0.0
86.37274549098197,0.0
86.57314629258518,0.0
86.77354709418837,0.0
86.97394789579158,0.0
87.17434869739479,0.0
87.374749498998,0.0
87.57515030060121,0.0
87.77555110220442,0.0
87.97595190380761,0.0
88.17635270541082,0.0
88.37675350701403,0.0
88.57715430861724,0.0
88.77755511022045,0.0
88.97795591182366,0.0
89.17835671342685,0.0
89.37875751503006,0.0
89.57915831663327,0.0
89.77955911823648,0.0
89.97995991983969,0.0
90.1803607214429,0.0
90.38076152304609,0.0
90.5811623246493,0.0
90.78156312625251,0.0
90.98196392785572,0.0
91.18236472945893,0.0
91.38276553106213,0.0
91.58316633266533,0.0
91.78356713426854,0.0
91.98396793587175,0.0
92.18436873747495,0.0
92.38476953907816,0.0
92.58517034068136,0.0
92.78557114228457,0.0
92.98597194388778,0.0
93.18637274549098,0.0
93.3867735470942,0.0
93.5871743486974,0.0
93.7875751503006,0.0
93.9879759519038,0.0
94.18837675350701,0.0
94.38877755511022,0.0
94.58917835671343,0.0
94.78957915831664,0.0
94.98997995991984,0.0
95.19038076152304,0.0
95.39078156312625,0.0
95.59118236472946,0.0
95.79158316633267,0.0
95.99198396793588,0.0
96.19238476953907,0.0
96.39278557114228,0.0
96.59318637274549,0.0
96.7935871743487,0.0
96.99398797595191,0.0
97.19438877755512,0.0
97.39478957915831,0.0
97.59519038076152,0.0
97.79559118236473,0.0
97.99599198396794,0.0
98.19639278557115,0.0
98.39679358717436,0.0
98.59719438877755,0.0
98.79759519038076,0.0
98.99799599198397,0.0
99.19839679358718,0.0
99.39879759519039,0.0
99.5991983967936,0.0
99.79959919839679,0.0
100.0,0.0
