grid_lat,grid_lon,cellset_length,target_pcell_usage,target_scell_usage,rsrp_25_max_target_pcells,rsrp_25_max_other_pcells,rsrp_25_gap_target_other_pcells,rsrp_50_max_target_pcells,rsrp_50_max_other_pcells,rsrp_50_gap_target_other_pcells,rsrp_75_max_target_pcells,rsrp_75_max_other_pcells,rsrp_75_gap_target_other_pcells,rsrp_25_gap_273_371_387410,rsrp_50_gap_273_371_387410,rsrp_75_gap_273_371_387410
40.428,-86.91680000000001,913,0.9999999999999999,0.9999999999999999,-76.565,-87.41499999999999,10.849999999999994,-74.89,-84.58,9.689999999999998,-73.3,-81.8,8.5,55.67750000000001,44.60000000000001,31.752499999999998
40.42805,-86.91925,1385,0.9999999999999998,0.9999999999999998,-81.3725,-89.59,8.217500000000001,-80.11,-84.91499999999999,4.804999999999993,-78.85,-81.4725,2.6225000000000023,5.377499999999998,2.4399999999999977,0.8149999999999977
40.42805,-86.9174,408,0.9999999999999999,0.9999999999999999,-83.92500000000001,-90.575,6.6499999999999915,-82.88,-89.42,6.540000000000006,-80.265,-88.12,7.855000000000004,13.864999999999995,12.090000000000003,13.030000000000001
40.42805,-86.91735,1250,1.0,1.0,-84.55,-89.8075,5.257500000000007,-82.66,-88.225,5.564999999999998,-80.5675,-86.52,5.952500000000001,16.9525,12.64,11.752499999999998
40.42805,-86.9173,1397,1.0,1.0,-86.6,-90.34,3.740000000000009,-84.0,-88.7,4.700000000000003,-82.09,-86.91,4.819999999999993,10.227500000000006,8.010000000000005,8.432500000000005
40.42805,-86.91725000000001,379,0.9894459102902374,0.9894459102902374,-85.4425,-94.64,9.197500000000005,-84.595,-90.52,5.924999999999997,-82.7475,-88.41,5.662499999999994,6.7450000000000045,5.329999999999998,6.550000000000011
40.42805,-86.91720000000001,215,0.958139534883721,0.958139534883721,-95.74,-101.455,5.715000000000003,-93.02,-99.77,6.75,-92.285,-98.06,5.775000000000006,6.72999999999999,4.939999999999998,4.772499999999994
40.4281,-86.92115,164,1.0,1.0,-87.57499999999999,-94.67,7.095000000000013,-85.96,-93.23,7.27000000000001,-85.035,-90.245,5.210000000000008,18.36,18.129999999999995,17.17
40.4281,-86.92110000000001,3036,0.9999999999999996,0.9999999999999996,-88.0825,-95.53,7.447500000000005,-85.83500000000001,-93.34,7.5049999999999955,-84.09,-90.1,6.009999999999991,11.47999999999999,11.539999999999992,12.775000000000006
40.4281,-86.92105000000001,2717,0.9999999999999999,0.9999999999999999,-85.52,-93.55,8.030000000000001,-82.29,-92.12,9.829999999999998,-79.705,-90.07,10.364999999999995,9.70750000000001,9.864999999999995,11.272500000000008
40.4281,-86.91925,531,1.0,1.0,-82.81,-91.72,8.909999999999997,-81.13,-88.8,7.670000000000002,-79.82,-81.39,1.5700000000000074,2.2674999999999983,2.394999999999996,2.012500000000003
40.4281,-86.9191,507,1.0,1.0,-77.015,-86.35,9.334999999999994,-76.2,-85.23,9.030000000000001,-75.8125,-84.38,8.567499999999995,4.757500000000007,4.200000000000003,4.227499999999992
40.4281,-86.91735,1892,0.927061310782241,0.927061310782241,-82.2,-89.265,7.064999999999998,-79.78,-87.52,7.739999999999995,-78.09,-85.9,7.810000000000002,17.47,10.739999999999995,10.584999999999994
40.4281,-86.9173,2503,0.9149021174590484,0.9149021174590484,-81.33,-88.4525,7.122500000000002,-79.48,-86.7,7.219999999999999,-77.68,-85.09,7.409999999999997,19.197500000000005,11.155000000000001,10.474999999999994
40.4281,-86.91725000000001,1033,0.9303000968054207,0.9303000968054207,-86.455,-94.44,7.984999999999999,-81.365,-88.21,6.844999999999999,-76.83250000000001,-85.54,8.707499999999996,21.97,16.28,12.325000000000003
40.42815,-86.9201,205,1.0,1.0,-80.91,-108.63,27.72,-79.475,-100.22,20.745000000000005,-77.985,-95.2675,17.2825,5.200000000000003,6.114999999999981,5.69250000000001
40.42815,-86.92005,1621,0.8760024676125845,0.8760024676125845,-104.58,-124.47,19.89,-98.19,-101.3,3.1099999999999994,-95.1525,-91.805,-3.3474999999999966,3.1599999999999966,2.644999999999996,2.700000000000003
40.42815,-86.9199,169,1.0,1.0,-80.37,-111.25,30.879999999999995,-78.68,-104.12,25.439999999999998,-76.85,-97.44,20.590000000000003,8.399999999999991,7.430000000000007,6.1200000000000045
40.42815,-86.9188,3,1.0,1.0,-79.97999999999999,-110.1075,30.127500000000012,-79.01,-100.77,21.75999999999999,-77.85749999999999,-94.86,17.002500000000012,1.7150000000000034,3.819999999999993,4.484999999999999
40.42815,-86.91855000000001,6339,0.9987395619977931,0.9987395619977931,-85.11,-104.085,18.974999999999994,-82.6,-93.53,10.930000000000007,-78.9,-87.88,8.97999999999999,2.489999999999995,4.335000000000008,3.082499999999996
40.42815,-86.91850000000001,2722,0.9999999999999996,0.9999999999999996,-79.6525,-104.85,25.19749999999999,-76.32,-97.89,21.570000000000007,-74.98,-92.845,17.864999999999995,4.424999999999997,3.2849999999999966,3.152499999999989
40.42815,-86.91735,2103,0.927246790299572,0.927246790299572,-80.57,-88.265,7.695000000000007,-78.49,-86.5,8.010000000000005,-76.88,-84.83500000000001,7.9550000000000125,27.03,14.625,12.740000000000009
40.42815,-86.9173,3512,0.9900341685649197,0.9900341685649197,-81.23,-88.16,6.929999999999993,-79.09,-86.48,7.390000000000001,-77.49,-84.945,7.454999999999998,29.409999999999997,16.35000000000001,13.465000000000003
40.42815,-86.91725000000001,2035,0.9995085995085988,0.9995085995085988,-81.34,-88.03,6.689999999999998,-79.03,-86.08500000000001,7.055000000000007,-77.54,-84.36,6.819999999999993,40.75999999999999,28.284999999999997,17.347499999999997
40.42815,-86.91720000000001,487,0.9958932238193018,0.9958932238193018,-79.405,-87.065,7.659999999999997,-77.97,-85.71,7.739999999999995,-76.87,-82.565,5.694999999999993,30.290000000000006,16.89999999999999,15.11
40.4282,-86.92165,187,0.855614973262032,0.855614973262032,-88.98,-88.575,-0.40500000000000114,-86.195,-84.03,-2.164999999999992,-82.27,-79.38,-2.8900000000000006,1.0674999999999955,2.8799999999999955,2.875
40.4282,-86.9201,368,0.9999999999999999,0.9999999999999999,-80.51,-107.7975,27.287499999999994,-79.09,-99.3,20.209999999999994,-76.97,-91.455,14.485,2.5575000000000045,2.5600000000000023,2.372499999999988
40.4282,-86.9193,251,0.9999999999999998,0.9999999999999998,-78.8,-117.63,38.83,-77.22,-104.89,27.67,-76.33,-90.89,14.560000000000002,1.0100000000000051,0.6099999999999994,2.3800000000000097
40.4282,-86.91925,436,0.9886621315192742,0.9886621315192742,-77.18,-93.4675,16.287499999999994,-75.905,-86.82,10.914999999999992,-74.9975,-85.1775,10.179999999999993,1.5,1.6599999999999966,2.680000000000007
40.4282,-86.91905,1390,0.9999999999999999,0.9999999999999999,-84.5975,-111.6575,27.060000000000002,-82.63,-100.105,17.47500000000001,-80.8825,-96.75,15.867500000000007,0.8699999999999903,0.5499999999999972,0.9899999999999949
40.4282,-86.91900000000001,284,0.9999999999999994,0.9999999999999994,-81.885,-94.4,12.515,-80.365,-91.38,11.015,-78.925,-87.525,8.600000000000009,0.5400000000000063,0.8900000000000006,1.1500000000000057
40.4282,-86.9188,27,0.9999999999999998,0.9999999999999998,-82.17999999999999,-104.28,22.10000000000001,-80.63,-98.475,17.845,-79.4325,-94.4925,15.060000000000002,2.592500000000001,3.0,2.7475000000000023
40.4282,-86.91755,12,1.0,1.0,-80.64,-90.79,10.150000000000006,-79.47999999999999,-89.475,9.995000000000005,-78.59,-88.6975,10.107500000000002,12.00500000000001,6.2949999999999875,7.082499999999996
40.4282,-86.9175,5,1.0,1.0,-81.04,-92.32,11.279999999999987,-80.39,-91.4,11.010000000000005,-79.48,-90.01,10.530000000000001,28.810000000000002,14.075000000000003,13.902500000000003
40.4282,-86.91735,549,1.0,1.0,-79.095,-87.325,8.230000000000004,-76.98,-85.065,8.084999999999994,-75.4,-82.1225,6.722499999999997,38.8475,27.430000000000007,19.867500000000007
40.4282,-86.9173,779,0.962772785622593,0.962772785622593,-79.42,-87.47999999999999,8.059999999999988,-77.32,-85.65,8.330000000000013,-75.41,-84.12,8.710000000000008,54.77499999999999,38.239999999999995,25.985
40.4282,-86.91725000000001,315,1.0,1.0,-81.3,-88.03,6.730000000000004,-80.14,-86.23,6.090000000000003,-77.67,-84.55,6.8799999999999955,50.1425,33.86999999999999,19.205
40.42825,-86.9217,182,0.967032967032967,0.967032967032967,-90.785,-96.26,5.4750000000000085,-90.14,-95.61,5.469999999999999,-89.33,-94.2075,4.877499999999998,19.552499999999995,12.86,9.760000000000005
40.42825,-86.92165,182,0.7692307692307692,0.7692307692307692,-87.9,-87.1925,-0.7075000000000102,-82.545,-84.18,1.6350000000000051,-79.2275,-79.6225,0.394999999999996,7.9950000000000045,7.989999999999995,8.110000000000014
40.42825,-86.9201,275,0.9999999999999999,0.9999999999999999,-82.3425,-94.3325,11.989999999999995,-80.58,-92.2,11.620000000000005,-78.205,-90.3475,12.142499999999998,4.91749999999999,3.9950000000000045,3.2224999999999966
40.42825,-86.9193,402,0.9901477832512311,0.9901477832512311,-76.265,-109.73,33.465,-75.005,-97.8,22.795,-73.1425,-89.0975,15.954999999999998,1.5925000000000011,2.0749999999999886,2.230000000000004
40.42825,-86.91925,366,0.9945652173913039,0.9945652173913039,-85.02,-103.7025,18.682500000000005,-80.88499999999999,-98.965,18.080000000000013,-77.80000000000001,-93.535,15.734999999999985,4.409999999999997,1.5699999999999932,0.7000000000000028
40.42825,-86.9192,688,0.9826589595375718,0.9826589595375718,-85.72,-102.805,17.085000000000008,-82.76,-90.425,7.664999999999992,-75.63,-86.5325,10.902500000000003,6.177500000000009,3.1400000000000006,1.2500000000000142
40.42825,-86.9191,282,0.9999999999999993,0.9999999999999993,-83.28999999999999,-98.6,15.310000000000002,-81.77,-93.96,12.189999999999998,-79.435,-88.38,8.944999999999993,1.4375000000000142,0.6550000000000011,1.4000000000000057
40.42825,-86.91905,699,0.9999999999999996,0.9999999999999996,-83.13499999999999,-100.16,17.025000000000006,-81.45,-92.39,10.939999999999998,-78.1,-86.42,8.320000000000007,2.0249999999999915,3.364999999999995,2.302500000000009
40.42825,-86.91900000000001,1135,0.9999999999999991,0.9999999999999991,-85.35,-103.255,17.905,-83.23,-97.85,14.61999999999999,-80.6275,-94.46,13.832499999999996,0.6599999999999966,0.48499999999999943,0.14499999999999602
40.42825,-86.9188,1319,0.9999999999999997,0.9999999999999997,-85.58,-116.2,30.620000000000005,-83.45,-101.56,18.11,-81.43,-97.42,15.989999999999995,1.272500000000008,0.4399999999999835,0.5599999999999881
40.42825,-86.91875,294,0.9999999999999998,0.9999999999999998,-85.98,-118.91,32.92999999999999,-83.55,-109.21,25.659999999999997,-81.13,-103.08,21.950000000000003,2.3900000000000006,0.4200000000000017,0.34499999999999886
40.42825,-86.9175,25,1.0,1.0,-81.285,-93.71,12.424999999999997,-80.44,-92.595,12.155000000000001,-79.59,-91.19,11.599999999999994,48.515,20.060000000000002,12.034999999999997
40.42825,-86.9173,301,1.0,1.0,-80.54,-88.715,8.174999999999997,-78.75,-86.215,7.465000000000003,-76.53,-84.7875,8.257499999999993,65.07499999999999,37.39,22.655
40.42825,-86.91725000000001,337,1.0,1.0,-80.19,-86.41,6.219999999999999,-77.22,-83.98,6.760000000000005,-74.71,-82.58,7.8700000000000045,33.209999999999994,16.870000000000005,15.509999999999991
40.4283,-86.92035,3432,0.5037878787878782,0.5037878787878782,-94.68,-97.1,2.4199999999999875,-93.49,-94.5,1.0100000000000051,-91.8275,-92.27,0.44249999999999545,3.9450000000000074,3.280000000000001,2.8599999999999994
40.4283,-86.9193,466,0.9914893617021266,0.9914893617021266,-79.29249999999999,-117.295,38.00250000000001,-76.64,-105.78,29.14,-74.4825,-94.96,20.477499999999992,1.2275000000000063,0.8499999999999943,0.21250000000000568
40.4283,-86.91925,1609,0.9975201487910716,0.9975201487910716,-81.85,-100.46,18.61,-79.35,-91.08,11.730000000000004,-77.2,-87.66,10.459999999999994,0.18000000000000682,0.5999999999999943,0.9900000000000091
40.4283,-86.9192,540,0.9815837937384889,0.9815837937384889,-82.65,-106.435,23.784999999999997,-79.63,-96.875,17.245000000000005,-76.30000000000001,-88.38749999999999,12.087499999999977,0.667500000000004,0.3299999999999841,0.2600000000000051
40.4283,-86.91915,1478,0.9999999999999999,0.9999999999999999,-83.03,-100.61,17.58,-80.255,-90.91,10.655000000000001,-77.45,-87.85,10.399999999999991,0.00750000000000739,0.3499999999999943,1.4675000000000011
40.4283,-86.9191,1052,0.9999999999999991,0.9999999999999991,-84.98,-99.8225,14.842500000000001,-81.21,-92.79,11.580000000000013,-79.12,-88.5475,9.427499999999995,0.5449999999999875,0.9950000000000045,1.1299999999999955
40.4283,-86.91905,495,0.9801980198019795,0.9801980198019795,-82.14,-91.74,9.599999999999994,-80.035,-84.67,4.635000000000005,-78.5,-78.81,0.3100000000000023,0.8174999999999955,0.875,0.792500000000004
40.4283,-86.91900000000001,268,0.9813432835820893,0.9813432835820893,-82.55,-93.765,11.215000000000003,-80.93,-86.6,5.6699999999999875,-79.42,-80.1175,0.6975000000000051,0.4449999999999932,2.124999999999986,0.6075000000000017
40.4283,-86.91890000000001,198,0.9999999999999999,0.9999999999999999,-81.42,-119.185,37.765,-80.16,-106.43,26.27000000000001,-78.64,-91.2425,12.602500000000006,1.2475000000000023,2.3300000000000125,3.25
40.4283,-86.9188,337,0.9999999999999998,0.9999999999999998,-84.345,-106.7075,22.362499999999997,-81.815,-98.33,16.515,-79.665,-96.2325,16.567499999999995,2.6025000000000063,1.6200000000000045,0.0
40.4283,-86.91875,210,0.9999999999999999,0.9999999999999999,-81.39,-114.15,32.760000000000005,-80.41,-104.29,23.88000000000001,-78.185,-97.915,19.730000000000004,1.8100000000000023,2.9150000000000063,6.722500000000011
40.4283,-86.91785,564,0.9999999999999997,0.9999999999999997,-77.52,-100.935,23.415000000000006,-75.09,-92.48,17.39,-73.4575,-89.18,15.72250000000001,6.087500000000006,5.359999999999999,5.0
40.4283,-86.9178,789,0.9999999999999999,0.9999999999999999,-77.6675,-94.025,16.3575,-76.055,-90.125,14.069999999999993,-74.525,-87.11,12.584999999999994,5.814999999999998,4.679999999999993,4.930000000000007
40.4283,-86.91765000000001,200,1.0,1.0,-77.55250000000001,-93.93,16.377499999999998,-76.3,-92.81,16.510000000000005,-74.7825,-91.9,17.117500000000007,18.227499999999992,9.14500000000001,8.325000000000003
40.4283,-86.91760000000001,844,1.0,1.0,-79.23,-100.215,20.985,-77.59,-94.66,17.069999999999993,-75.485,-91.805,16.320000000000007,17.6075,12.02000000000001,10.137500000000003
40.4283,-86.91745,3922,0.9999999999999999,0.9999999999999999,-82.06,-91.91,9.849999999999994,-80.6,-90.425,9.825000000000003,-79.2225,-88.78,9.557500000000005,12.135000000000005,11.11,11.025000000000006
40.4283,-86.9174,1180,0.9966216216216214,0.9966216216216214,-81.38,-91.54,10.16000000000001,-80.14,-90.32,10.179999999999993,-78.71,-89.08,10.370000000000005,14.555000000000007,12.799999999999997,11.774999999999991
40.4283,-86.9173,1086,1.0,1.0,-81.0225,-87.8725,6.8500000000000085,-78.84,-86.345,7.5049999999999955,-77.27,-84.5675,7.297499999999999,46.8275,31.125,19.057500000000005
40.4283,-86.91725000000001,2989,1.0,1.0,-79.64,-87.15,7.510000000000005,-78.14,-85.72,7.579999999999998,-76.65,-84.37,7.719999999999999,57.912499999999994,42.36500000000001,27.3275
40.4283,-86.91720000000001,1569,1.0,1.0,-78.97,-86.84,7.8700000000000045,-76.94,-85.61,8.670000000000002,-75.38,-84.21,8.829999999999998,56.00999999999998,37.08,23.89
40.4283,-86.91685000000001,2454,1.0,1.0,-80.33,-87.87,7.540000000000006,-77.67,-86.27,8.599999999999994,-74.45,-84.74,10.289999999999992,74.69,64.66,48.16
40.4283,-86.91680000000001,4309,1.0,1.0,-77.55,-81.5775,4.027500000000003,-73.875,-79.695,5.819999999999993,-71.63,-77.93,6.300000000000011,81.21749999999999,75.51500000000004,57.135000000000005
40.42835,-86.91935000000001,286,0.9999999999999996,0.9999999999999996,-83.555,-108.4975,24.942499999999995,-82.325,-95.735,13.409999999999997,-80.59,-90.5125,9.9225,1.647500000000008,0.16500000000000625,0.5999999999999943
40.42835,-86.9193,899,0.999999999999999,0.999999999999999,-82.16,-104.1775,22.0175,-80.13,-92.06,11.930000000000007,-78.27000000000001,-87.33,9.059999999999988,1.1100000000000136,0.49499999999999034,0.48749999999999716
40.42835,-86.91925,749,0.9999999999999992,0.9999999999999992,-82.9025,-92.63,9.727499999999992,-80.985,-89.34,8.355000000000004,-78.77250000000001,-87.27,8.497499999999988,1.2649999999999864,0.9300000000000068,0.6299999999999955
40.42835,-86.9192,791,0.9898862199747147,0.9898862199747147,-82.37,-99.96,17.58999999999999,-80.69999999999999,-91.785,11.085000000000008,-78.625,-86.92,8.295000000000002,0.4650000000000034,1.1650000000000063,1.3625000000000114
40.42835,-86.91915,616,0.9999999999999994,0.9999999999999994,-84.2775,-94.68,10.402500000000003,-82.19,-88.5,6.310000000000002,-80.26,-85.19,4.929999999999993,0.5600000000000023,0.38999999999998636,0.6999999999999886
40.42835,-86.9191,164,1.0,1.0,-83.215,-92.86,9.644999999999996,-81.1,-90.27,9.170000000000002,-78.9,-87.29,8.39,2.6999999999999886,1.3700000000000045,3.5349999999999966
40.42835,-86.9186,621,0.9999999999999997,0.9999999999999997,-82.535,-99.69,17.155,-80.95,-92.83,11.879999999999995,-79.12,-90.625,11.504999999999995,5.540000000000006,5.655000000000001,6.202500000000001
40.42835,-86.91855000000001,2420,0.9999999999999999,0.9999999999999999,-79.61,-106.22,26.61,-78.92,-102.73,23.810000000000002,-78.35,-89.05,10.700000000000003,10.170000000000002,9.489999999999995,8.159999999999997
40.42835,-86.91785,3550,0.9999999999999998,0.9999999999999998,-75.245,-98.91,23.664999999999992,-73.52,-90.55,17.03,-71.565,-84.785,13.219999999999999,4.329999999999998,3.780000000000001,3.4250000000000114
40.42835,-86.9178,1987,1.0,1.0,-76.72,-101.21,24.489999999999995,-74.9,-90.1,15.199999999999989,-73.15,-86.2,13.049999999999997,6.6499999999999915,6.0800000000000125,5.5575000000000045
40.42835,-86.91765000000001,587,1.0,1.0,-77.0575,-102.695,25.63749999999999,-75.655,-92.5,16.845,-73.91250000000001,-89.38499999999999,15.472499999999982,13.107500000000002,9.11,8.150000000000006
40.42835,-86.91760000000001,6175,0.9999999999999999,0.9999999999999999,-77.35,-102.4,25.05000000000001,-75.91,-92.3,16.39,-74.79,-89.45,14.659999999999997,9.86,8.38000000000001,7.890000000000001
40.42835,-86.91755,1745,0.9999999999999999,0.9999999999999999,-78.675,-96.37,17.695000000000007,-76.74,-89.74,13.0,-75.48,-87.65,12.170000000000002,10.704999999999998,8.829999999999998,8.210000000000008
40.42835,-86.9175,200,1.0,1.0,-79.345,-93.3825,14.037499999999994,-77.93,-90.895,12.96499999999999,-76.08,-89.935,13.855000000000004,9.782499999999999,9.414999999999992,8.627499999999998
40.42835,-86.91745,3749,1.0,1.0,-79.06,-90.26,11.200000000000003,-77.55,-88.26,10.710000000000008,-76.17,-86.76,10.590000000000003,21.5,12.409999999999997,10.480000000000004
40.42835,-86.9174,719,1.0,1.0,-83.0,-91.93,8.930000000000007,-81.09,-90.09,9.0,-78.36,-88.505,10.144999999999996,11.175000000000011,9.715000000000003,10.537499999999994
40.42835,-86.9173,253,0.9999999999999999,0.9999999999999999,-79.71,-87.3075,7.597500000000011,-78.17,-85.9,7.730000000000004,-76.5,-84.36250000000001,7.862500000000011,49.70499999999994,33.19,23.66000000000001
40.42835,-86.91685000000001,1759,1.0,1.0,-82.775,-88.66,5.884999999999991,-78.42,-86.98,8.560000000000002,-74.88,-84.91,10.030000000000001,74.41,68.81000000000002,58.379999999999995
40.4284,-86.91935000000001,375,0.9999999999999997,0.9999999999999997,-84.56,-98.745,14.185000000000002,-81.985,-89.3,7.314999999999998,-80.4325,-85.11,4.677499999999995,5.855000000000004,2.990000000000009,2.7749999999999915
40.4284,-86.9193,901,0.6736958934517191,0.6736958934517191,-84.47,-97.72,13.25,-81.65,-90.33,8.679999999999993,-78.75,-85.95,7.200000000000003,3.335000000000008,3.125,2.4174999999999898
40.4284,-86.91925,312,0.9999999999999994,0.9999999999999994,-81.55250000000001,-90.0,8.447499999999991,-80.065,-88.14,8.075000000000003,-78.9975,-86.25,7.252499999999998,2.6599999999999966,2.1650000000000063,2.5674999999999955
40.4284,-86.91855000000001,695,0.9999999999999997,0.9999999999999997,-82.59,-97.145,14.554999999999993,-80.805,-91.15,10.344999999999999,-78.765,-87.78,9.015,5.7875000000000085,6.285000000000011,6.36999999999999
40.4284,-86.91850000000001,1103,0.9999999999999998,0.9999999999999998,-78.8275,-97.0,18.1725,-78.29,-91.94,13.649999999999991,-77.95,-89.7,11.75,8.189999999999998,8.469999999999999,9.454999999999998
40.428450000000005,-86.91935000000001,661,0.6641452344931915,0.6641452344931915,-86.4725,-93.11,6.637500000000003,-86.0,-89.45,3.450000000000003,-82.07,-86.495,4.425000000000011,2.8699999999999903,2.5700000000000074,2.3175000000000097
40.428450000000005,-86.9193,1137,0.9719789842381783,0.9719789842381783,-85.41,-94.77,9.36,-84.85499999999999,-88.74000000000001,3.8850000000000193,-79.505,-85.85,6.344999999999999,0.7999999999999972,3.299999999999997,3.3599999999999994
40.4285,-86.91935000000001,1185,0.9999999999999997,0.9999999999999997,-83.095,-88.475,5.3799999999999955,-79.735,-85.08,5.344999999999999,-78.2,-81.94,3.739999999999995,4.0449999999999875,5.499999999999986,5.842500000000001
40.4285,-86.9193,1927,0.9999999999999992,0.9999999999999992,-83.3725,-94.84,11.467500000000001,-79.67,-88.68,9.010000000000005,-77.32,-86.13,8.810000000000002,2.825000000000003,1.8400000000000034,6.239999999999995
40.4285,-86.91925,459,0.9999999999999997,0.9999999999999997,-84.13,-90.99,6.859999999999999,-81.685,-86.165,4.480000000000004,-76.31,-84.6,8.289999999999992,3.200000000000003,4.709999999999994,7.924999999999997
40.4285,-86.9192,107,0.6915887850467288,0.6915887850467288,-79.36,-87.415,8.055000000000007,-77.66,-85.27,7.609999999999999,-75.73,-81.81,6.079999999999998,6.084999999999994,5.38000000000001,4.019999999999996
40.42855,-86.91935000000001,180,1.0,1.0,-81.9025,-93.3375,11.435000000000002,-81.185,-89.655,8.469999999999999,-80.64,-86.3625,5.722499999999997,4.877500000000012,4.36999999999999,3.740000000000009
40.4286,-86.91935000000001,322,1.0,1.0,-81.6475,-92.445,10.7975,-80.735,-88.45,7.715000000000003,-79.69500000000001,-86.755,7.059999999999988,4.519999999999996,4.420000000000002,4.300000000000011
40.4288,-86.92105000000001,304,0.9999999999999996,0.9999999999999996,-94.7,-98.465,3.7650000000000006,-92.63,-95.585,2.9549999999999983,-91.48,-92.605,1.125,1.980000000000004,2.339999999999989,2.6000000000000085
40.42885,-86.92105000000001,877,0.9999999999999994,0.9999999999999994,-94.21,-98.4175,4.20750000000001,-92.895,-96.43,3.535000000000011,-91.56,-93.54,1.980000000000004,1.1424999999999983,1.1899999999999977,0.8649999999999949
40.42885,-86.921,223,0.9529914529914525,0.9529914529914525,-95.35,-99.165,3.815000000000012,-93.76,-96.685,2.924999999999997,-89.4,-92.175,2.7749999999999915,0.25,0.4449999999999932,0.4375
40.42885,-86.92055,494,1.0,1.0,-93.05,-89.13,-3.9200000000000017,-91.62,-87.95,-3.6700000000000017,-89.93,-86.15,-3.780000000000001,0.07000000000000739,0.4900000000000091,0.5500000000000114
40.42885,-86.9179,692,1.0,1.0,-79.2275,-94.2725,15.044999999999987,-78.03999999999999,-90.55,12.510000000000005,-76.19,-88.9375,12.747500000000002,73.4625,47.764999999999986,22.817499999999995
40.42885,-86.91785,1287,1.0,1.0,-79.9,-93.11,13.209999999999994,-78.72999999999999,-91.54,12.810000000000016,-76.66,-90.215,13.555000000000007,65.11,32.22999999999999,15.959999999999994
40.4289,-86.92105000000001,1939,0.9999999999999991,0.9999999999999991,-93.04,-96.6875,3.6474999999999937,-90.98,-94.38,3.3999999999999915,-88.6575,-91.5525,2.894999999999996,0.27249999999999375,0.9399999999999977,1.894999999999996
40.4289,-86.921,637,0.9136577708006272,0.9136577708006272,-93.25,-97.73,4.480000000000004,-91.98,-95.3,3.319999999999993,-89.89,-92.98,3.0900000000000034,1.282500000000013,1.6149999999999949,2.2075000000000102
40.4289,-86.92045,1003,0.0009970089730807,0.0009970089730807,-92.38,-93.03,0.6500000000000057,-91.06,-87.08500000000001,-3.9749999999999943,-89.82249999999999,-85.41,-4.412499999999994,0.2424999999999926,0.0,0.28249999999999886
40.4289,-86.9204,691,0.0599999999999999,0.0599999999999999,-92.36,-89.66499999999999,-2.6950000000000074,-91.28,-87.775,-3.5049999999999955,-89.91,-86.19500000000001,-3.714999999999989,0.6125000000000114,0.23499999999999943,0.542500000000004
40.4289,-86.92035,605,0.0,0.0,-94.42,-88.69,-5.730000000000004,-93.33,-87.59,-5.739999999999995,-91.2,-85.71,-5.490000000000009,1.5799999999999983,1.1850000000000023,0.6474999999999937
40.4289,-86.9193,1741,0.9999999999999996,0.9999999999999996,-80.6925,-89.8,9.107500000000002,-78.475,-88.14,9.665000000000006,-76.27,-86.69,10.420000000000002,2.637500000000003,5.0049999999999955,7.394999999999996
40.4289,-86.91925,1457,0.996568291008922,0.996568291008922,-78.8,-90.1925,11.392499999999998,-77.0,-88.0,11.0,-75.35,-86.31,10.960000000000008,16.730000000000004,13.814999999999998,14.284999999999997
40.4289,-86.9179,1043,1.0,1.0,-80.2825,-104.575,24.292500000000004,-79.06,-94.145,15.084999999999994,-77.8275,-91.435,13.607500000000002,53.025000000000006,17.405000000000015,15.822500000000005
40.4289,-86.91785,2536,1.0,1.0,-78.95,-97.415,18.465000000000003,-77.88,-91.88,14.0,-76.53,-90.2875,13.757499999999993,66.36,41.209999999999994,21.879999999999995
40.42895,-86.92105000000001,1924,0.9999999999999988,0.9999999999999988,-91.6825,-94.7075,3.0249999999999915,-89.235,-91.47,2.2349999999999994,-87.3125,-89.94,2.6274999999999977,0.6400000000000006,0.5400000000000063,1.7175000000000011
40.42895,-86.921,606,0.9999999999999992,0.9999999999999992,-92.2,-95.0575,2.8575000000000017,-90.26,-92.85,2.589999999999989,-88.27,-90.0575,1.7875000000000085,0.7125000000000057,1.3700000000000045,1.7075000000000102
40.42895,-86.92035,304,0.0,0.0,-92.7675,-90.73,-2.0374999999999943,-91.47,-88.54,-2.9299999999999926,-89.9325,-86.3,-3.6325000000000074,0.5049999999999955,0.14499999999999602,1.9699999999999989
40.42895,-86.91925,942,1.0,1.0,-80.14,-89.92750000000001,9.787500000000009,-77.365,-88.74000000000001,11.375000000000014,-74.6525,-87.42,12.767499999999998,28.54249999999999,13.754999999999995,13.409999999999997
40.42895,-86.9192,176,0.9999999999999998,0.9999999999999998,-80.95,-88.88499999999999,7.934999999999988,-78.58,-87.755,9.174999999999997,-77.15,-85.3125,8.162499999999994,19.349999999999994,13.820000000000007,12.070000000000007
40.42895,-86.9186,1494,0.9999999999999998,0.9999999999999998,-82.74,-112.98,30.24000000000001,-81.49,-101.72,20.230000000000004,-79.65,-95.8975,16.247499999999988,33.650000000000006,19.25999999999999,19.947500000000005
40.429,-86.92110000000001,355,0.9999999999999999,0.9999999999999999,-91.63,-94.84,3.210000000000008,-89.46000000000001,-92.67,3.2099999999999937,-84.45,-89.08,4.6299999999999955,0.12250000000000227,0.8200000000000074,1.4975000000000023
40.429,-86.92105000000001,375,0.9999999999999997,0.9999999999999997,-90.34,-91.595,1.2549999999999955,-88.98,-90.28,1.2999999999999972,-87.69,-89.32,1.6299999999999955,0.26499999999998636,0.4200000000000017,0.6200000000000045
