timestamp,lat,lon,DL_Throughput,UL_Throughput,RTT,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,time_delta
1741289589,40.42739,-86.9173233,151.88,88.41, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,144.6
1741289589,40.42739,-86.9173233,151.88,88.41, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,144.7
1741289589,40.42739,-86.9173211,126.34,94.39, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,144.8
1741289589,40.42739,-86.9173211,126.34,94.39, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,144.9
1741289589,40.42739,-86.91732,75.4,92.63, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145
1741289589,40.42739,-86.91732,75.4,92.63, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.1
1741289589,40.4273878,-86.9173178,158.24,89.32, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.2
1741289589,40.4273878,-86.9173178,158.24,89.32, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.3
1741289589,40.4273856,-86.9173156,179.72,96.45, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.4
1741289590,40.4273856,-86.9173156,179.72,96.45, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.5
1741289590,40.4273856,-86.9173156,179.72,96.45, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.6
1741289590,40.4273822,-86.9173122,142.6,94.79, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.7
1741289590,40.4273822,-86.9173122,142.6,94.79, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.8
1741289590,40.42738,-86.91731,192.6,92.49, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,145.9
1741289590,40.42738,-86.91731,192.6,92.49, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146
1741289590,40.42738,-86.91731,160.84,94.42, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.1
1741289590,40.42738,-86.91731,160.84,94.42, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.2
1741289590,40.42738,-86.91731,174.68,86.47, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.3
1741289590,40.42738,-86.91731,174.68,86.47, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.4
1741289591,40.42738,-86.91731,158.66,103.09, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.5
1741289591,40.42738,-86.91731,158.66,103.09, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.6
1741289591,40.42738,-86.91731,186.16,87.26, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.7
1741289591,40.42738,-86.91731,186.16,87.26, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.8
1741289591,40.42738,-86.91731,219.52,80.45, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,146.9
1741289591,40.42738,-86.91731,219.52,80.45, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147
1741289591,40.42738,-86.9173089,162.13,7.8, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.1
1741289591,40.42738,-86.9173089,162.13,7.8, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.2
1741289591,40.42738,-86.9173067,223.53,11.06, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.3
1741289591,40.42738,-86.9173067,223.53,11.06, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.4
1741289592,40.42738,-86.9173044,213.82,11.54, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.5
1741289592,40.42738,-86.9173044,213.82,11.54, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.6
1741289592,40.42738,-86.9173022,176.33,10.74, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.7
1741289592,40.42738,-86.9173022,176.33,10.74, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.8
1741289592,40.42738,-86.9173,133.2,9.13, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,147.9
1741289592,40.42738,-86.9173,133.2,9.13, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,148
1741289592,40.4273789,-86.9172989,192.86,4.49, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,148.1
1741289592,40.4273789,-86.9172989,192.86,4.49, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,148.2
1741289592,40.4273767,-86.9172967,188.05,10.28, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,148.3
1741289592,40.4273767,-86.9172967,188.05,10.28, N/A,0,0,393,501390,0,0,0,0,0,0,273,398410,393,521310,371,387410,148.4
1741289593,40.4273767,-86.9172967,188.05,10.28, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,148.5
1741289593,40.4273733,-86.9172933,198.54,56.82, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,148.6
1741289593,40.4273722,-86.9172922,201.74,96.08, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,148.7
1741289593,40.4273722,-86.9172922,201.74,96.08, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,148.8
1741289593,40.42737,-86.91729,218.3,29.02, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,148.9
1741289593,40.42737,-86.91729,218.3,29.02, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149
1741289593,40.42737,-86.9172889,248.06,32.39, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.1
1741289593,40.42737,-86.9172889,248.06,32.39, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.2
1741289593,40.42737,-86.9172867,226.18,62.29, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.3
1741289593,40.42737,-86.9172867,226.18,62.29, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.4
1741289594,40.42737,-86.9172844,230.64,89.02, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.5
1741289594,40.42737,-86.9172844,230.64,89.02, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.6
1741289594,40.42737,-86.9172822,233.62,7.69, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.7
1741289594,40.42737,-86.9172822,233.62,7.69, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.8
1741289594,40.42737,-86.91728,251.86,62.62, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,149.9
1741289594,40.42737,-86.91728,251.86,62.62, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150
1741289594,40.4273689,-86.91728,206.29,70.05, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.1
1741289594,40.4273689,-86.91728,206.29,70.05, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.2
1741289594,40.4273667,-86.91728,214.33,77.75, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.3
1741289594,40.4273667,-86.91728,214.33,77.75, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.4
1741289595,40.4273644,-86.91728,221.31,83.29, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.5
1741289595,40.4273644,-86.91728,221.31,83.29, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.6
1741289595,40.4273622,-86.91728,204.54,53.76, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.7
1741289595,40.4273622,-86.91728,204.54,53.76, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.8
1741289595,40.42736,-86.91728,156.47,78.39, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,150.9
1741289595,40.42736,-86.91728,156.47,78.39, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,151
1741289595,40.42736,-86.9172778,172.93,94.96, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,151.1
1741289595,40.42736,-86.9172778,172.93,94.96, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,151.2
1741289595,40.42736,-86.9172778,172.93,94.96, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,151.3
1741289595,40.42736,-86.9172711,157.66,94.93, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,387410,371,398410,151.4
1741289596,40.42736,-86.9172689,153.98,64.07, N/A,0,0,393,501390,0,0,0,0,0,0,393,521310,371,398410,273,387410,151.5
1741289596,40.42736,-86.9172689,153.98,64.07, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6
1741289596,40.42736,-86.9172644,161.91,83.86, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.7
1741289596,40.42736,-86.9172644,161.91,83.86, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.8
1741289596,40.42736,-86.91726,151.26,85.27, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.9
1741289596,40.42736,-86.91726,223.51,69.52, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
1741289596,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.1
1741289596,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.2
1741289596,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.3
1741289596,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.4
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.9
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.2
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.3
1741289597,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.4
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.7
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.8
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.9
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.1
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.2
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.3
1741289598,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.4
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.6
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.7
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.8
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.1
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.2
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.3
1741289599,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.4
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.5
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.6
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.7
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.8
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.9
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.1
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.2
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.3
1741289600,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.4
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.5
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.6
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.7
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.9
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.1
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.2
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.3
1741289601,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.7
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.8
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.1
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.2
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3
1741289602,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.4
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.5
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.7
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.8
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.9
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.1
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.2
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3
1741289603,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.5
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.7
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.8
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.9
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.1
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3
1741289604,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.4
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.6
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.7
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.8
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.9
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.1
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.3
1741289605,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.4
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.6
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.8
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.9
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.1
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.2
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.3
1741289606,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4
1741289607,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.5
1741289607,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.6
1741289607,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.7
1741289607,40.42743,-86.91737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.8
1741289607,40.42743,-86.91737,0,0, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.9
1741289607,40.427431,-86.917368,0,0, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
1741289607,40.427431,-86.917368,0,0, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.1
1741289607,40.427433,-86.917364,0,0, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.2
1741289607,40.427433,-86.917364,0,0, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.3
1741289607,40.427433,-86.917364,0,0, N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.4
1741289608,40.427436,-86.917358,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,163.5
1741289608,40.427436,-86.917358,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,163.6
1741289608,40.427438,-86.917354,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,163.7
1741289608,40.427438,-86.917354,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,163.8
1741289608,40.42744,-86.91735,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,163.9
1741289608,40.42744,-86.91735,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164
1741289608,40.4274444,-86.9173522,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.1
1741289608,40.4274444,-86.9173522,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.2
1741289608,40.4274489,-86.9173544,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.3
1741289608,40.4274511,-86.9173556,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.4
1741289609,40.4274511,-86.9173556,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.5
1741289609,40.4274556,-86.9173578,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.6
1741289609,40.4274556,-86.9173578,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.7
1741289609,40.42746,-86.91736,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.8
1741289609,40.42746,-86.91736,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,164.9
1741289609,40.42746,-86.917361,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,165
1741289609,40.42746,-86.917361,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,165.1
1741289609,40.42746,-86.917363,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,0,0,0,0,0,0,165.2
1741289609,40.42746,-86.917363,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,371,398410,393,501390,165.3
1741289609,40.42746,-86.917365,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,371,398410,393,501390,165.4
1741289610,40.42746,-86.917366,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,371,398410,393,501390,165.5
1741289610,40.42746,-86.917366,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,371,398410,393,501390,165.6
1741289610,40.42746,-86.917368,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,371,398410,393,501390,165.7
1741289610,40.42746,-86.917368,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,371,398410,393,501390,165.8
1741289610,40.42746,-86.91737,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,165.9
1741289610,40.42746,-86.91737,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166
1741289610,40.427462,-86.917372,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166.1
1741289610,40.427462,-86.917372,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166.2
1741289610,40.427464,-86.917374,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166.3
1741289610,40.427465,-86.917375,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166.4
1741289611,40.427465,-86.917375,0,0, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166.5
1741289611,40.427467,-86.917377,0,0.01, N/A,0,0,393,521310,0,0,0,0,0,0,273,387410,393,501390,273,398410,166.6
