timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,lte_pcell_handover_flag,pcell_nr_usage_flag,location
1742915037.099,,,684.0,501390.0,,,,,,,390.0,387410.0,390.0,398410.0,684.0,521310.0,113.0,5035.0,,,,,,,,,,,,,,,1,0,1,type3,1742915030.58,6.519000053405763,pcell-684-501390-18--79.81--10.93/scell1-None-None-None-None-None/scell2-390-398410-17--97.33--15.37/scell3-684-521310-17--82.8--10.99,390-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,1,2.9830000400543213,0,1742915037.099,1742915037100.0,40.42106,-86.92581,False,LTE,0/1,5035:1,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742915044.1379998,True->False->False->True,5G SA->LTE->IDLE->5G SA,4/0->0/1->0/0->1/0,501390:1|387410:1|398410:1|521310:1->5035:1->->501390:1,S1,"[(5035, 113)]",False,True,"[(387410, 390), (5035, 113)]",1742915037.099,S1E3,390.0,387410.0,1742915033.563,1742914905.596,103.76,161.0,232.04,300.565,382.887,237.1547559055118,0.0,0.0,0.0,0.0,0.0,0.0,232.04,1.0,131.50300002098083,7.038999795913696,1742915033.563,-107.76,-23.14,684.0,521310.0,0.0,0.0,-83.37,-11.405,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-4.csv,1742915036.0993986,1742915044.3993907,1742915036.0993986,1742915045.4993896,1742915036.0993986,1742915045.6993897,8.299992084503174,9.399991035461426,9.599990844726562,0.2613909244537353,1.3613898754119873,1.561389684677124,0.0,0.0,TP25
1742916496.178,,,790.0,521310.0,,,,,,,273.0,387410.0,808.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742916496.1620002,0.0160000324249267,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742916496.178,1742916496200.0,40.4285091,-86.9148151,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742916506.447,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,[],False,True,"[(398410, 808), (501390, 790), (387410, 273), (521310, 790)]",1742916496.1620002,S1E3,273.0,387410.0,1742916496.1620002,1742916274.2470002,65.6,125.1,308.88,540.69,712.39,351.1403071985328,0.0,0.0,0.0,0.0,0.0,0.0,308.88,1.0,221.93099975585932,10.269000053405762,1742916496.1620002,-86.84,-11.93,273.0,387410.0,0.0,0.0,-77.21,-10.36,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-5.csv,1742916495.7997754,1742916506.599765,1742916495.7997754,1742916508.8997629,1742916495.7997754,1742916508.9997628,10.799989700317385,13.099987506866457,13.199987411499023,0.1527650356292724,2.4527628421783447,2.552762746810913,0.0,0.0,TP5
1742916514.038,,,790.0,521310.0,,,,,,,273.0,387410.0,273.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742916514.026,0.0120000839233398,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742916514.038,1742916514000.0,40.4287,-86.91486,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742916525.4770002,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->1001:1->521310:1,S1,[],False,True,"[(398410, 273), (387410, 273), (501390, 790), (521310, 790)]",1742916514.026,S1E3,273.0,387410.0,1742916514.026,1742916506.447,48.6,77.66,150.69,237.875,307.3,160.38148148148144,0.0,0.0,0.0,0.0,0.0,0.0,150.69,1.0,7.591000080108643,11.439000129699709,1742916514.026,-90.28,-11.675,273.0,387410.0,0.0,0.0,-79.56,-10.39,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-5.csv,1742916513.6997583,1742916527.599745,1742916513.6997583,1742916527.7997448,1742916513.6997583,1742916527.7997448,13.899986743927002,14.09998655319214,14.09998655319214,2.1227447986602783,2.322744607925415,2.322744607925415,0.0,0.0,TP5
1742916592.271,,,790.0,521310.0,,,,,,,808.0,387410.0,808.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742916592.2510002,0.0199999809265136,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742916592.271,1742916592300.0,40.4286,-86.91436,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742916603.539,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,[],False,True,"[(398410, 808), (387410, 808), (501390, 790), (521310, 790)]",1742916592.2510002,S1E3,808.0,387410.0,1742916592.2510002,1742916525.4770002,87.88,160.44,227.99,291.49,371.5680000000001,229.82270967741937,0.0,0.0,0.0,0.0,0.0,0.0,227.99,1.0,66.79399967193604,11.26800012588501,1742916592.2510002,-90.65,-13.395,808.0,387410.0,0.0,0.0,-81.9,-10.34,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-5.csv,1742916591.8996837,1742916605.9996705,1742916591.8996837,1742916606.0996702,1742916591.8996837,1742916606.29967,14.09998655319214,14.199986457824709,14.399986267089844,2.460670232772827,2.5606701374053955,2.760669946670532,0.0,0.0,
1742917044.415,,,790.0,521310.0,,,,,,,808.0,387410.0,273.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742917044.397,0.0179998874664306,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742917044.415,1742917044400.0,40.4307,-86.91326,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742917055.367,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,[],False,True,"[(398410, 273), (387410, 808), (501390, 790), (521310, 790)]",1742917044.397,S1E3,808.0,387410.0,1742917044.397,1742916603.539,83.25,153.8,239.19,317.87,394.78,241.07116487044257,0.0,0.0,0.0,0.0,0.0,0.0,239.19,1.0,440.8759999275208,10.9520001411438,1742917044.397,-96.41,-18.38,808.0,387410.0,0.0,0.0,-89.55,-10.58,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-5.csv,1742917044.0992525,1742917055.4992416,1742917044.0992525,1742917058.099239,1742917044.0992525,1742917058.099239,11.399989128112791,13.99998664855957,13.99998664855957,0.1322414875030517,2.732239007949829,2.732239007949829,0.0,0.0,TP1
1742917129.6320002,,,790.0,521310.0,,,,,,,273.0,387410.0,273.0,398410.0,790.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742917129.606,0.0260000228881835,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742917129.6320002,1742917129600.0,40.4304567,-86.9132767,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742917140.496,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,[],False,True,"[(398410, 273), (387410, 273), (501390, 790), (521310, 790)]",1742917129.606,S1E3,273.0,387410.0,1742917129.606,1742917055.367,78.358,134.47,196.01,267.07,323.842,200.3124820659971,0.0,0.0,0.0,0.0,0.0,0.0,196.01,1.0,74.26500010490417,10.863999843597412,1742917129.606,-98.27,-15.55,273.0,387410.0,0.0,0.0,-86.2,-10.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-5.csv,1742917129.2991712,1742917140.4991603,1742917129.2991712,1742917142.7991583,1742917129.2991712,1742917142.8991582,11.199989318847656,13.499987125396729,13.599987030029297,0.0031604766845703,2.3031582832336426,2.403158187866211,0.0,0.0,TP1
1742917276.696,,,790.0,501390.0,,,,,,,273.0,387410.0,808.0,398410.0,790.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742917276.676,0.0199999809265136,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742917276.696,1742917276700.0,40.4302578,-86.9130978,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742917288.448,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,[],False,True,"[(398410, 808), (501390, 790), (387410, 273), (521310, 790)]",1742917276.676,S1E3,273.0,387410.0,1742917276.676,1742917140.496,98.94,178.115,251.73,318.95000000000005,378.41,248.02949771689487,0.0,0.0,0.0,0.0,0.0,0.0,251.73,1.0,136.20000004768372,11.751999855041504,1742917276.676,-94.34,-13.73,273.0,387410.0,0.0,0.0,-79.76,-10.38,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-5.csv,1742917276.299031,1742917290.899017,1742917276.299031,1742917290.899017,1742917276.299031,1742917290.999017,14.59998607635498,14.59998607635498,14.699985980987549,2.451017141342163,2.451017141342163,2.5510170459747314,0.0,0.0,TP1
1742915360.711,,,684.0,501390.0,,,,,,,390.0,387410.0,390.0,398410.0,684.0,521310.0,113.0,5035.0,,,,,,,,,,,,,,,1,0,1,type2,1742915354.3170002,6.394000053405763,pcell-684-501390-30--85.62--11.66/scell1-390-387410-30--98.7--19.16/scell2-390-398410-30--101.06--21.15/scell3-684-521310-30--87.1--12.38,390-387410,30.0,,,,1,0,,,,,,,,,,,0,1,,,,1,1.2919998168945312,1,1742915368.033,1742915368000.0,40.42107,-86.92574,False,LTE,0/1,5035:1,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742915370.456,True->False->True,5G SA->LTE->5G SA,4/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->5035:1->521310:1,S1,"[(5035, 113)]",True,True,"[(5035, 113)]",1742915368.033,S1E3,390.0,387410.0,1742915354.3170002,1742915243.327,61.68,102.54,193.56,291.01,364.5059999999999,204.43833770778653,0.0,0.0,0.0,0.0,0.0,0.0,193.56,1.0,124.7060000896454,2.4230000972747803,1742915354.3170002,-97.21,-19.22,684.0,521310.0,0.0,0.0,-83.27,-11.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-l22-dl-1.csv,1742915358.899882,1742915370.599871,1742915358.899882,1742915372.2998693,1742915358.899882,1742915372.2998693,11.699988842010498,13.39998722076416,13.39998722076416,0.1438708305358886,1.8438692092895508,1.8438692092895508,0.0,0.0,TP25
1742915533.965,,,684.0,521310.0,,,,,,,390.0,387410.0,390.0,398410.0,684.0,501390.0,185.0,5035.0,,,,,,,,,,,,,,,1,0,1,type2,1742915518.1379998,15.82699990272522,pcell-684-521310-92--78.66--11.41/scell1-390-387410-57--99.37--21.34/scell2-390-398410-92--88.29--14.96/scell3-684-501390-92--78.71--11.57,390-387410,57.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742915533.965,1742915534000.0,40.4210128,-86.9256057,False,LTE,0/1,5035:1,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742915534.4910002,True->False->True,5G SA->LTE->5G SA,4/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->5035:1->521310:1,S1,"[(5035, 185)]",True,True,"[(5035, 185)]",1742915533.965,S1E3,390.0,387410.0,1742915518.1379998,1742915370.456,87.65,148.965,217.47,297.69,366.62,225.2095232120452,49.66,49.66,111.92,111.92,142.988,97.372,105.55,0.4853543017427691,163.50899982452393,0.5260002613067627,1742915518.1379998,-95.925,-19.66,684.0,501390.0,0.0,0.0,-79.66,-11.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-l22-dl-1.csv,1742915532.4997163,1742915534.4997146,1742915532.4997163,1742915545.9997036,1742915532.4997163,1742915546.0997036,1.9999980926513672,13.499987125396729,13.599987030029297,0.0087144374847412,11.508703470230104,11.608703374862673,0.0,0.0,TP25
1742915534.979,,,104.0,521310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,1742915518.1379998,16.841000080108646,pcell-104-521310-3--86.15--12.1/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742915534.979,1742915535000.0,40.42101629999999,-86.9256126,False,IDLE,0/0,,True,5G SA,1/0,521310:1,1742915545.6279998,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,521310:1->->521310:1,S1,[],False,False,[],1742915534.4910002,S1E3,104.0,521310.0,1742915534.4910002,1742915534.4910002,163.7,163.7,178.11,178.11,178.11,172.346,0.0,0.0,0.0,0.0,0.0,0.0,178.11,1.0,0.4879999160766601,10.64899969100952,1742915534.4910002,-84.28999999999999,-14.02,104.0,521310.0,0.0,0.0,-84.28999999999999,-14.02,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-l22-dl-1.csv,1742915534.5997145,1742915545.8997035,1742915532.4997163,1742915545.9997036,1742915532.4997163,1742915546.0997036,11.299989223480225,13.499987125396729,13.599987030029297,0.2717039585113525,0.3717038631439209,0.4717037677764892,0.0,0.0,TP25
1742912002.1720002,,,540.0,521310.0,,,,,,,309.0,387410.0,309.0,398410.0,540.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type2,1742911999.383,2.7890000343322754,pcell-540-521310-17--68.9--10.37/scell1-309-387410-17--79.29--14.35/scell2-309-398410-17--74.0--12.66/scell3-540-501390-17--66.48--10.41,309-387410,17.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742912002.1720002,1742912002200.0,40.42385,-86.9123,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742912013.52,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->387410:1,S1,[],False,False,[],,S1E2,309.0,387410.0,1742911999.383,1742911565.6520002,93.96,188.63,295.31,396.21,464.316,289.9374621306184,0.0,0.0,0.0,0.0,0.0,0.0,295.31,1.0,436.5199999809265,11.347999811172484,1742911999.383,-82.77,-16.91,540.0,501390.0,0.0,0.0,-72.73,-10.41,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-explore-dl-1.csv,1742912001.7995834,1742912013.5995722,1742912001.4995835,1742912016.0995698,1742912001.4995835,1742912016.1995697,11.799988746643066,14.59998607635498,14.699985980987549,0.0795722007751464,2.5795698165893555,2.679569721221924,0.0,0.0,
1742933610.2629998,,,104.0,501390.0,,,,,,,371.0,387410.0,371.0,398410.0,104.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742933610.2510002,0.0120000839233398,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742933610.2629998,1742933610300.0,40.42806,-86.91892,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742933621.365,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,[],False,True,"[(521310, 104), (501390, 104), (387410, 371), (398410, 371)]",1742933610.2510002,S1E3,371.0,387410.0,1742933610.2510002,1742933579.0029998,96.92,133.55,192.15,254.5,291.862,193.92324626865675,0.0,0.0,0.0,0.0,0.0,0.0,192.15,1.0,31.259999990463257,11.10200023651123,1742933610.2510002,-82.94999999999999,-13.67,371.0,387410.0,0.0,0.0,-82.94999999999999,-11.945,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-p25-dl-3.csv,1742933609.899965,1742933623.599952,1742933609.899965,1742933623.599952,1742933609.899965,1742933623.7999518,13.699986934661863,13.699986934661863,13.899986743927002,2.234951972961426,2.234951972961426,2.4349517822265625,0.0,0.0,TP7
1742933827.518,,,393.0,501390.0,,,,,,,371.0,387410.0,371.0,398410.0,393.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742933827.512,0.0059998035430908,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,1,1742933837.913,1742933837900.0,40.42809000000001,-86.91901,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742933838.396,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->521310:1,S1,[],False,True,"[(521310, 393), (398410, 371), (387410, 371), (501390, 393)]",1742933837.907,S1E3,371.0,387410.0,1742933837.907,1742933621.365,134.12,214.74,287.12,364.19,433.9,288.99,0.0,0.0,0.0,0.0,0.0,0.0,287.12,1.0,216.5480000972748,0.4829998016357422,1742933837.907,-76.265,-10.58,371.0,387410.0,0.0,0.0,0.0,0.0,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-p25-dl-3.csv,1742933826.999758,1742933838.3997471,1742933826.999758,1742933840.7997448,1742933826.999758,1742933840.7997448,11.399989128112791,13.799986839294434,13.799986839294434,0.0037472248077392,2.40374493598938,2.40374493598938,0.0,0.0,TP7
1742933878.7429998,,,104.0,521310.0,,,,,,,371.0,387410.0,371.0,398410.0,104.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type2,1742933851.053,27.69000005722046,pcell-104-521310-166--82.46--10.63/scell1-371-387410-166--77.59--13.68/scell2-371-398410-166--77.16--10.5/scell3-104-501390-166--83.98--10.95,371-387410,166.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,1,1742933889.649,1742933889600.0,40.42813,-86.91901,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742933889.4269998,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,[],False,False,[],,S1E2,371.0,387410.0,1742933851.053,1742933838.396,6.58,47.65,162.84,263.465,346.1690000000001,166.64143884892087,0.0,0.0,0.0,0.0,0.0,0.0,162.84,1.0,51.25300002098084,-0.2220001220703125,1742933851.053,0.0,0.0,104.0,501390.0,0.0,0.0,0.0,0.0,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-p25-dl-3.csv,1742933875.9997113,1742933890.899697,1742933875.6997116,1742933890.899697,1742933875.6997116,1742933890.999697,14.899985790252686,15.19998550415039,15.29998540878296,1.4726972579956057,1.4726972579956057,1.5726971626281738,0.0,0.0,TP7
1742932777.94,,,393.0,501390.0,,,,,,,273.0,387410.0,371.0,398410.0,393.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742932777.905,0.0350000858306884,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742932777.94,1742932777900.0,40.42834000000001,-86.91931,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742932788.937,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->521310:1,S1,[],False,True,"[(387410, 273), (521310, 393), (398410, 371), (501390, 393)]",1742932777.905,S1E3,273.0,387410.0,1742932777.905,1742932765.461,23.71800000000001,64.36,236.88,288.7575,299.55,185.46041666666665,0.0,0.0,0.0,0.0,0.0,0.0,236.88,1.0,12.479000091552734,10.996999979019163,1742932777.905,-82.38,-13.17,273.0,387410.0,0.0,0.0,-74.185,-10.5,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-p25-dl-2.csv,1742932777.599988,1742932801.4999652,1742932777.599988,1742932801.4999652,1742932777.599988,1742932801.599965,23.89997720718384,23.89997720718384,23.999977111816406,12.562965154647827,12.562965154647827,12.662965059280396,0.0,0.0,TP7
1742932894.286,,,104.0,521310.0,,,,,,,371.0,387410.0,371.0,398410.0,393.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742932894.2629998,0.0230000019073486,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742932894.286,1742932894300.0,40.42802,-86.91898,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1742932905.436,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,[],False,True,"[(398410, 371), (387410, 371), (501390, 393), (521310, 104)]",1742932894.2629998,S1E3,371.0,387410.0,1742932894.2629998,1742932788.937,134.61,228.305,307.24,378.485,457.16,303.97537098560355,0.0,0.0,0.0,0.0,0.0,0.0,307.24,1.0,105.34899997711182,11.150000095367432,1742932894.2629998,-81.95,-13.405,371.0,387410.0,0.0,0.0,-79.84,-11.59,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-p25-dl-2.csv,1742932893.899877,1742932906.899865,1742932893.899877,1742932906.9998646,1742932893.899877,1742932907.0998645,12.999987602233888,13.099987506866457,13.199987411499023,1.46386456489563,1.5638644695281982,1.6638643741607666,0.0,0.0,TP7
1742932930.635,,,104.0,501390.0,,,,,,,273.0,387410.0,371.0,398410.0,104.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1742932930.617,0.0179998874664306,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1742932930.635,1742932930600.0,40.42809000000001,-86.91898,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1742932940.806,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,[],False,True,"[(521310, 104), (387410, 273), (501390, 104), (398410, 371)]",1742932930.617,S1E3,273.0,387410.0,1742932930.617,1742932905.436,103.44,203.51,301.05,374.22,420.606,284.3765258215962,0.0,0.0,0.0,0.0,0.0,0.0,301.05,1.0,25.198999881744385,10.171000003814695,1742932930.617,-84.66499999999999,-13.08,273.0,387410.0,0.0,0.0,-79.29,-11.57,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-t/onoff/onoff_rss_t-p25-dl-2.csv,1742932930.2998424,1742932941.099832,1742932930.2998424,1742932942.4998307,1742932930.2998424,1742932942.4998307,10.799989700317385,12.19998836517334,12.19998836517334,0.2938320636749267,1.6938307285308838,1.6938307285308838,0.0,0.0,TP7
