taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
a-dr-dl-2,new,static,AP17,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2.csv,1745090471.9,1745091209.1,40.42746,40.41735,-86.87423000000003,-86.91792,driving
a-ptmp3-dl-2,new,static,AP17,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-2.csv,1745091432.9,1745092122.2,40.41899,40.4173711,-86.87346,-86.87482,driving
a-ptmp3-dl-3,new,static,AP17,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-3.csv,1745092158.8,1745092357.7,40.41862,40.41858,-86.87473,-86.87477,static
a-ptmp3-dl-1,new,static,AP17,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-1.csv,1745092379.5,1745092719.9,40.41863,40.41861,-86.87474,-86.87477,static
a-ptmp3-dl-4,new,static,AP17,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-4.csv,1745092750.0,1745092978.6,40.41861,40.41859,-86.87476,-86.87477,static
a-ptmp3-dl-5,new,static,AP17,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-5.csv,1745093003.3,1745093238.4,40.41864,40.41859,-86.87474,-86.87477,static
a-dr-dl-4,new,driving,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-4.csv,1745093432.8,1745094405.6,40.42577,40.4188967,-86.86059,-86.8747522,driving
a-ptmp4-dl-1,new,static,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-1.csv,1745094435.0,1745094639.5,40.4253,40.42527000000001,-86.86735999999998,-86.8674,static
a-ptmp4-dl-2,new,static,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-2.csv,1745094661.7,1745094921.0,40.42531,40.42527000000001,-86.86737,-86.86739,static
a-ptmp4-dl-3,new,static,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-3.csv,1745094941.7,1745095133.8,40.42529,40.42529,-86.86737,-86.86739,static
a-ptmp4-dl-4,new,static,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-4.csv,1745095158.9,1745095406.1,40.42531,40.42528,-86.86738000000003,-86.8674,static
a-ptmp4-dl-5,new,static,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-5.csv,1745095438.8,1745095677.8,40.4252922,40.42528,-86.86739,-86.8674,static
a-ptmp5-dl-1,new,driving,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-1.csv,1745097688.6,1745098042.0,40.42356,40.42287,-86.8707,-86.8723778,driving
a-ptmp5-dl-2,new,static,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-2.csv,1745098098.2,1745098276.7,40.42343,40.42339000000001,-86.8708,-86.87083,static
a-dr-dl-5,new,static,AP15,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-5.csv,1745098321.5,1745098675.0,40.42562,40.41673,-86.87079,-86.87741,driving
a-ptmp6-dl-1,new,static,AP15,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp6-dl-1.csv,1745098754.8,1745098946.3,40.41676,40.4167,-86.87738,-86.87742,static
a-ptmp6-dl-2,new,static,AP15,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp6-dl-2.csv,1745098983.3,1745099181.7,40.41675,40.41669,-86.87735,-86.87738,static
a-ptmp6-dl-3,new,static,AP15,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp6-dl-3.csv,1745099245.9,1745099419.4,40.41672,40.41669,-86.87736,-86.87744,static
a-ptmp6-dl-4,new,static,AP15,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp6-dl-4.csv,1745099461.0,1745099654.8,40.41674,40.41672,-86.87735,-86.87742,static
a-ptmp6-dl-5,new,static,AP15,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-ptmp6-dl-5.csv,1745099680.8,1745099875.6,40.41674,40.4167,-86.87737,-86.8774,static
a-dr-dl-6,new,driving,,,20250419-a,20250419-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-6.csv,1745106891.5,1745107863.4,40.4229911,40.41709779999999,-86.83895,-86.90025,driving
a-dr-dl-1,new,driving,,,20250421-a,20250421-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-1.csv,1745280216.5,1745280795.6,40.43216,40.41731,-86.86043000000002,-86.89093220000002,driving
a-dr-dl-2,new,driving,,,20250421-a,20250421-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2.csv,1745280876.9,1745281726.0,40.43215,40.42469000000001,-86.86364,-86.8776,driving
a-dr-dl-3,new,driving,,,20250421-a,20250421-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-3.csv,1745281890.5,1745281984.5,40.42705,40.42595,-86.86440999999998,-86.86514,driving
a-dr-dl-4,new,driving,,,20250421-a,20250421-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-4.csv,1745282202.9,1745283091.3,40.43279,40.42593,-86.8604111,-86.87068000000002,driving
a-dr-dl-5,new,driving,,,20250421-a,20250421-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-5.csv,1745283285.0,1745284339.1,40.44148,40.43277,-86.85915,-86.8709,driving
a-dr-dl-6,new,driving,,,20250421-a,20250421-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-6.csv,1745284495.4,1745286030.9,40.4417,40.43206,-86.86564,-86.88346999999997,driving
a-ap21-dl-1,new,static,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-ap21-dl-1.csv,1745343945.2,1745344229.2,40.43967,40.43959,-86.87448,-86.87451999999998,static
a-ap21-dl-1,new,static,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap21-dl-1.csv,1745343945.2,1745344229.2,40.43967,40.43959,-86.87448,-86.87451999999998,static
a-ap21-dl-2,new,static,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap21-dl-2.csv,1745344256.7,1745344462.8,40.43968,40.4396,-86.87448,-86.87453000000002,static
a-ap21-dl-2,new,static,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-ap21-dl-2.csv,1745344256.7,1745344462.8,40.43968,40.4396,-86.87448,-86.87453000000002,static
a-dr-dl-2,new,driving,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2.csv,1745344553.8,1745345004.8,40.44261,40.4396889,-86.87203000000002,-86.87456,driving
a-ptmp2-dl-1,new,static,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-ptmp2-dl-1.csv,1745345618.7,1745345952.2,40.44213,40.44178,-86.87394,-86.8746,static
a-ptmp2-dl-1,new,static,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp2-dl-1.csv,1745345618.7,1745345952.2,40.44213,40.44178,-86.87394,-86.8746,static
a-dr-dl-3,new,driving,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-3.csv,1745346130.8,1745346317.2,40.442,40.43868,-86.87085,-86.87465,driving
a-ap25-dl-1,new,static,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-ap25-dl-1.csv,1745346448.3,1745346610.2,40.4390889,40.43884,-86.87082,-86.87089,static
a-ap25-dl-1,new,static,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap25-dl-1.csv,1745346448.3,1745346610.2,40.4390889,40.43884,-86.87082,-86.87089,static
a-dr-dl-4,new,driving,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-4.csv,1745346661.7,1745347164.2,40.43982000000001,40.42674,-86.86899,-86.87753000000002,driving
a-dr-dl-5,new,driving,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-5.csv,1745347833.0,1745348224.9,40.43207,40.42653,-86.86372,-86.87762,driving
a-dr-dl-5,new,driving,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-5.csv,1745347833.0,1745348224.9,40.43207,40.42653,-86.86372,-86.87762,driving
a-dr-dl-6,new,driving,,,20250422-a,20250422-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-6.csv,1745348375.3,1745349320.2,40.46148,40.4307,-86.85808,-86.94162,driving
a-dr-dl-6,new,driving,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-6.csv,1745348375.3,1745349320.2,40.46148,40.4307,-86.85808,-86.94162,driving
a-dr-dl-1,new,static,AP13,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-1.csv,1745430791.6,1745431371.5,40.45366,40.44572,-86.90715,-86.91436,driving
a-ap13-dl-1,new,static,AP13,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap13-dl-1.csv,1745431417.3,1745431658.1,40.44576,40.44573,-86.91205,-86.91209,static
a-ap13-dl-2,new,static,AP13,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap13-dl-2.csv,1745431689.4,1745431918.3,40.44574,40.44571,-86.91206,-86.91208,static
a-ap13-dl-4,new,static,AP13,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap13-dl-4.csv,1745432252.3,1745432414.7,40.44574,40.44572,-86.91202,-86.91208,static
a-ap15-dl-1,new,static,AP10,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap15-dl-1.csv,1745432998.4,1745433221.2,40.45461,40.45458,-86.91425,-86.91431,static
a-ap15-dl-2,new,static,AP10,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap15-dl-2.csv,1745433246.0,1745433467.1,40.4546,40.45458,-86.91428,-86.91433,static
a-ap15-dl-3,new,static,AP10,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap15-dl-3.csv,1745433501.2,1745433727.0,40.45458,40.45456,-86.91427,-86.91431,static
a-ap15-dl-4,new,static,AP10,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap15-dl-4.csv,1745433808.4,1745434031.0,40.45459,40.45457,-86.91428,-86.91433,static
a-ap15-dl-5,new,static,AP10,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ap15-dl-5.csv,1745434083.6,1745434320.5,40.45459,40.45456,-86.91426,-86.9143,static
a-dr-dl-2,new,driving,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2.csv,1745434865.3,1745436146.1,40.46045,40.45796,-86.90176,-86.91298,driving
a-dr-dl-2_1,new,static,AP9,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2_1.csv,1745436460.7,1745436942.3,40.45798,40.45726,-86.90226,-86.9054589,driving
a-ptmp3-dl-1,new,static,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-1.csv,1745436975.8,1745437235.6,40.45797,40.45793,-86.90448,-86.90453000000002,static
a-ptmp3-dl-2,new,static,AP11,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp3-dl-2.csv,1745437275.1,1745437553.5,40.45801,40.44981,-86.90106999999998,-86.9042456,driving
a-ptmp4-dl-1,new,static,AP11,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-1.csv,1745437585.5,1745437807.3,40.44985,40.44982,-86.90131,-86.90133,static
a-ptmp4-dl-2,new,static,AP11,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-2.csv,1745437844.7,1745438085.3,40.44987,40.44983,-86.90131,-86.90135,static
a-ptmp4-dl-3,new,static,AP11,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-3.csv,1745438129.7,1745438354.4,40.44984,40.44981,-86.90131,-86.90134,static
a-ptmp4-dl-4,new,static,AP11,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-4.csv,1745438375.5,1745438593.2,40.44983,40.44982,-86.90131,-86.90132,static
a-ptmp4-dl-5,new,static,AP11,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp4-dl-5.csv,1745438622.2,1745438848.2,40.44982,40.44982,-86.90131,-86.90132,static
a-dr-dl-3,new,static,AP12,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-3.csv,1745438890.7,1745439134.5,40.4496633,40.44858,-86.90126,-86.90191999999998,driving
a-ptmp5-dl-1,new,static,AP12,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-1.csv,1745439171.5,1745439399.1,40.44861,40.44857,-86.90126109999999,-86.90129,static
a-ptmp5-dl-2,new,static,AP12,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-2.csv,1745439424.0,1745439682.8,40.44861,40.44859,-86.90127,-86.90129,static
a-ptmp5-dl-3,new,static,AP12,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-3.csv,1745439704.6,1745439935.3,40.44863,40.4486,-86.90125,-86.90129,static
a-ptmp5-dl-4,new,static,AP12,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-4.csv,1745439955.5,1745440209.6,40.44861,40.4486,-86.90127,-86.90128,static
a-ptmp5-dl-5,new,static,AP12,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-ptmp5-dl-5.csv,1745440275.0,1745440500.9,40.44862,40.44859,-86.90123,-86.90129,static
a-dr-dl-4,new,driving,,,20250423-a,20250423-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-4.csv,1745440597.4,1745441046.4,40.4452233,40.43635,-86.89925,-86.90087,driving
a-lp7-dl-1,new,static,AP19,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp7-dl-1.csv,1745506048.1,1745506240.7,40.41459,40.41458,-86.87953,-86.87955,static
a-lp7-dl-2,new,static,AP19,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp7-dl-2.csv,1745506280.7,1745506479.1,40.4146,40.4146,-86.87952,-86.87953,static
a-lp7-dl-3,new,static,AP19,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp7-dl-3.csv,1745506502.2,1745506696.7,40.4146,40.41454,-86.87948,-86.87954,static
a-lp7-dl-4,new,static,AP19,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp7-dl-4.csv,1745506719.6,1745506921.0,40.41458,40.41451,-86.87949,-86.87953,static
a-lp7-dl-5,new,static,AP19,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp7-dl-5.csv,1745506947.2,1745507160.0,40.41458,40.41457,-86.87949,-86.87949,static
a-lp5-dl-1,new,static,AP18,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp5-dl-1.csv,1745509567.7,1745509804.9,40.41459,40.41456,-86.86835,-86.86838,static
a-lp5-dl-2,new,static,AP18,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp5-dl-2.csv,1745509855.7,1745510075.9,40.4146089,40.41458,-86.8684,-86.86842,static
a-lp5-dl-3,new,static,AP18,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp5-dl-3.csv,1745510097.9,1745510296.6,40.4146,40.41459,-86.8684,-86.86841,static
a-lp5-dl-4,new,static,AP18,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp5-dl-4.csv,1745510320.0,1745510516.3,40.4146,40.41458,-86.8684,-86.86843,static
a-lp5-dl-5,new,static,AP18,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-lp5-dl-5.csv,1745510536.8,1745510792.2,40.4146,40.4146,-86.86842,-86.86842,static
a-dr-dl-1,new,static,AP3,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-1.csv,1745520923.7,1745521449.5,40.43,40.42579,-86.90815,-86.91224,driving
a-vwp1-dl-1,new,static,AP3,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vwp1-dl-1.csv,1745521557.9,1745521804.2,40.43766,40.42964,-86.90934,-86.9127,static
a-vwp1-dl-1_1,new,static,AP3,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vwp1-dl-1_1.csv,1745521832.4,1745522025.8,40.43356,40.42962,-86.91059,-86.9127,static
a-vwp1-dl-2,new,static,AP3,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vwp1-dl-2.csv,1745522062.8,1745522333.1,40.43356,40.42954,-86.91059,-86.9127,static
a-vwp1-dl-3,new,static,AP3,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vwp1-dl-3.csv,1745522357.7,1745522576.1,40.43387,40.42962,-86.91028,-86.91304000000002,static
a-vwp1-dl-4,new,static,AP3,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vwp1-dl-4.csv,1745522597.7,1745522788.6,40.43387,40.42989,-86.91028,-86.9119,static
a-vptmp1-dl-1,new,static,,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vptmp1-dl-1.csv,1745523116.3,1745523363.3,40.42863,40.42858,-86.90985,-86.90989,static
a-vptmp1-dl-2,new,static,,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-vptmp1-dl-2.csv,1745523554.0,1745523842.1,40.42864,40.42859,-86.90988,-86.90992,static
a-nsg,new,static,,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-nsg.csv,1745523866.0,1745524198.2,40.42863,40.42856,-86.90984,-86.90989,static
a-dr-dl-2,new,driving,,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2.csv,1745526567.5,1745527524.3,40.43522,40.42664,-86.90559,-86.91379,driving
a-wp1-dl-1,new,static,AP9,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-wp1-dl-1.csv,1745537999.2,1745538217.6,40.45642,40.45637,-86.90382,-86.90388,static
a-wp1-dl-2,new,static,AP9,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-wp1-dl-2.csv,1745538271.2,1745538473.9,40.45641,40.45637,-86.9038011,-86.90386,static
a-wp1-dl-3,new,static,AP9,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-wp1-dl-3.csv,1745538501.7,1745538695.0,40.4564,40.45637,-86.90384,-86.90388,static
a-wp1-dl-4,new,static,AP9,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-wp1-dl-4.csv,1745538723.3,1745538927.4,40.45639,40.45635,-86.90383,-86.90387,static
a-wp1-dl-5,new,static,AP9,,20250424-a,20250424-a/gps_cellset_thput_0.1/gct_trace_a-wp1-dl-5.csv,1745538949.3,1745539167.2,40.4564,40.45637,-86.90381,-86.90386,static
a-dr-dl-1,new,driving,,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-1.csv,1745595621.7,1745595807.2,40.42585,40.42393,-86.90619000000002,-86.91004000000002,driving
a-dr-dl-2,new,driving,,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2.csv,1745597898.7,1745598453.2,40.433,40.42391,-86.90305,-86.91164,driving
a-dr-dl-2_1,new,static,AP3,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-2_1.csv,1745598508.5,1745600189.1,40.43832,40.42573,-86.90557,-86.91235999999998,driving
a-acp5-dl-1,new,static,,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-acp5-dl-1.csv,1745600336.5,1745600571.9,40.43811,40.43808,-86.91004000000002,-86.91005,static
a-acp5-dl-2,new,static,,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-acp5-dl-2.csv,1745600591.0,1745600871.1,40.4381,40.43808,-86.91001,-86.91006,static
a-apc5-dl-3,new,static,,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-apc5-dl-3.csv,1745601488.5,1745601679.4,40.43817,40.43792,-86.90979,-86.91008000000002,static
a-dr-dl-5,new,driving,,,20250425-a,20250425-a/gps_cellset_thput_0.1/gct_trace_a-dr-dl-5.csv,1745601785.5,1745602003.9,40.4381289,40.43233,-86.91004000000002,-86.91116,driving
