taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-dl-p40-3,new,static,TP11,se1,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p40-3.csv,1746317487,1746317705,40.42553,40.42534,-86.9158,-86.91589,static
t-dl-p31-1,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p31-1.csv,1746318053,1746318271,40.42653,40.4265,-86.91656,-86.91663,static
t-dl-p31-2,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p31-2.csv,1746318301,1746318499,40.42657,40.42651,-86.91656,-86.9166,static
t-dl-p31-3,new,static,TP6,se3,20250503-t,20250503-t/gps_cellset_thput_0.1/gct_trace_t-dl-p31-3.csv,1746318565,1746318770,40.42654,40.4265,-86.91657,-86.9166,static
t-dl-p10-1,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p10-1.csv,1746374210,1746374426,40.42828,40.42809,-86.91947,-86.92011,static
t-dl-p11-1,new,static,TP7,,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p11-1.csv,1746374426,1746374979,40.42835,40.42754,-86.91843,-86.91997,driving
t-dl-p11-2,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p11-2.csv,1746375009,1746375250,40.42836,40.42827,-86.91867,-86.91901,static
t-dl-p11-3,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p11-3.csv,1746375285,1746375427,40.42837,40.42809,-86.91886,-86.91909,static
t-dl-p12-1,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p12-1.csv,1746375962,1746376180,40.42821,40.42816,-86.91849,-86.91854,static
t-dl-p12-2,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p12-2.csv,1746376321,1746376519,40.42818,40.42804,-86.91849,-86.91862,static
t-dl-p12-3,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p12-3.csv,1746376558,1746376799,40.42824,40.42811,-86.9184,-86.9185389,static
t-dl-p12-4,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p12-4.csv,1746376839,1746377028,40.42819,40.42814,-86.91849,-86.91858,static
t-dl-p12-5,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p12-5.csv,1746377095,1746377305,40.42821,40.42816,-86.91847,-86.91852,static
t-dl-p13-1,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p13-1.csv,1746377473,1746377692,40.42803,40.42797,-86.91787,-86.91797,static
t-dl-p13-2,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p13-2.csv,1746377716,1746377945,40.42803,40.42793,-86.91785,-86.91791,static
t-dl-p13-3,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p13-3.csv,1746377971,1746378160,40.42802,40.42788,-86.91783,-86.91792,static
t-dl-p13-4,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p13-4.csv,1746378411,1746378588,40.4280778,40.42792,-86.9178022,-86.91798,static
t-dl-p13-5,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p13-5.csv,1746378619,1746378836,40.42795,40.42794,-86.9179,-86.91792,static
t-dl-p14-1,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p14-1.csv,1746378938,1746379195,40.42816,40.42803,-86.91717,-86.91728,static
t-dl-p14-2,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p14-2.csv,1746379233,1746379446,40.42809,40.428,-86.91717,-86.91729,static
t-dl-p14-3,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p14-3.csv,1746379477,1746379660,40.42804,40.42792,-86.91715,-86.91724,static
t-dl-p14-4,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p14-4.csv,1746379705,1746379922,40.42805,40.42795,-86.91716,-86.9173322,static
t-dl-p14-5,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p14-5.csv,1746379950,1746380165,40.42799,40.42796,-86.91713,-86.91719,static
t-dl-p30-1,new,static,TP6,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p30-1.csv,1746380466,1746380680,40.42797,40.42797,-86.91716,-86.91716,static
t-dl-p30-2,new,static,TP6,,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p30-2.csv,1746380720,1746381005,40.43182,40.42521,-86.9159271,-86.92249,driving
t-dl-p11-5,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p11-5.csv,1746381451,1746381657,40.42852,40.42819,-86.91873,-86.91931,static
t-dl-p11-4,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p11-4.csv,1746381935,1746382500,40.42846,40.42819,-86.91892,-86.91983,static
t-dl-p10-5,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p10-5.csv,1746382764,1746382987,40.42816,40.42782,-86.91963,-86.92003,static
t-dl-p10-4,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p10-4.csv,1746383021,1746383304,40.42823,40.42758,-86.91937,-86.9201538,static
t-dl-p10-3,new,static,TP7,,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p10-3.csv,1746383326,1746383861,40.42807,40.42627,-86.91855,-86.91991,driving
t-dl-p28-1,new,static,,se1,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p28-1.csv,1746383928,1746384113,40.4265,40.42645,-86.91862,-86.91867,static
t-dl-p28-2,new,static,,se1,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p28-2.csv,1746384147,1746384334,40.42647,40.42645,-86.9186,-86.91867,static
t-dl-p28-3,new,static,,se1,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p28-3.csv,1746384358,1746384552,40.42649,40.42646,-86.91859,-86.91864,static
t-dl-p19-1,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p19-1.csv,1746384866,1746385056,40.42753,40.4273,-86.91893,-86.91923,static
t-dl-p19-3,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p19-3.csv,1746385503,1746385694,40.42751,40.42745,-86.91916,-86.91921,static
t-dl-p19-4,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p19-4.csv,1746385727,1746385904,40.42751,40.42745,-86.91913,-86.91922,static
t-fd-p37-1,new,static,,se1,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p37-1.csv,1746395121,1746395335,40.42583,40.4258,-86.91782,-86.91787,static
t-dl-p6-1,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p6-1.csv,1746395551,1746395738,40.42891,40.42888,-86.91726,-86.91731,static
t-dl-p6-2,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p6-2.csv,1746395805,1746396066,40.42889,40.42884,-86.91728,-86.9173,static
t-fd-p36-1,new,static,,se1,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p36-1.csv,1746395948,1746396155,40.42583,40.42578,-86.91852,-86.91861,static
t-fd-p36-2,new,static,,se1,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p36-2.csv,1746396531,1746396742,40.42579,40.42577,-86.91845,-86.9186,static
t-dl-p6-3,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p6-3.csv,1746396651,1746396826,40.42887,40.42884,-86.91723,-86.9173,static
t-dl-p5-1,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p5-1.csv,1746396994,1746397221,40.42896,40.4289,-86.91782,-86.91788,static
t-fd-p28-4,new,static,,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p28-4.csv,1746397111,1746397346,40.42655,40.42648,-86.9185,-86.91854,static
t-dl-p5-2,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p5-2.csv,1746397295,1746397488,40.42891,40.42889,-86.91784,-86.91786,static
t-dl-p5-3,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p5-3.csv,1746397538,1746397719,40.42894,40.42889,-86.91784,-86.91788,static
t-fd-p28-5,new,static,,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p28-5.csv,1746397640,1746397844,40.42654,40.42647,-86.9185,-86.9185656,static
t-dl-p4-1,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p4-1.csv,1746398007,1746398265,40.42903,40.42894,-86.91851,-86.91863,static
t-fd-p27-1,new,static,,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p27-1.csv,1746398012,1746398222,40.42654,40.42648,-86.91923,-86.91936,static
t-fd-p27-2,new,static,,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p27-2.csv,1746398264,1746398473,40.42653,40.42649,-86.91923,-86.91935,static
t-dl-p4-2,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p4-2.csv,1746398293,1746398492,40.42902,40.42899,-86.91854,-86.91861,static
t-fd-p27-3,new,static,,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p27-3.csv,1746398505,1746398715,40.4266167,40.42648,-86.9191467,-86.91931,static
t-dl-p4-3,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p4-3.csv,1746398552,1746398744,40.42903,40.42899,-86.91856,-86.9186,static
t-dl-p3-1,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p3-1.csv,1746399178,1746399365,40.42892,40.42891,-86.91927,-86.91928,static
t-dl-p3-2,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p3-2.csv,1746399603,1746399744,40.42894,40.4289,-86.9191311,-86.91925,static
t-dl-p3-3,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p3-3.csv,1746399904,1746400089,40.42898,40.42894,-86.9192,-86.91925,static
t-fd-p15-1,new,static,TP6,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p15-1.csv,1746400018,1746400265,40.42806,40.428,-86.91673,-86.91689,static
t-dl-p2-1,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p2-1.csv,1746400269,1746400445,40.42892,40.42878,-86.92026,-86.92054,static
t-fd-p15-2,new,static,TP6,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p15-2.csv,1746400312,1746400522,40.42804,40.42799,-86.91674,-86.91685,static
t-dl-p2-2,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p2-2.csv,1746400512,1746400709,40.42906,40.42879,-86.92028,-86.92056,static
t-fd-p15-3,new,static,TP6,se3,20250504-yb,20250504-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p15-3.csv,1746400555,1746400776,40.42806,40.42797,-86.91677,-86.91688,static
t-dl-p2-3,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p2-3.csv,1746400735,1746400927,40.42914,40.42893,-86.92,-86.92041,static
t-dl-p9-1,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p9-1.csv,1746401197,1746401401,40.42814,40.42804,-86.9208,-86.92111,static
t-dl-p9-2,new,static,TP8,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p9-2.csv,1746401431,1746401655,40.42812,40.4281,-86.92104,-86.92108,static
t-dl-p9-3,new,static,TP8,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p9-3.csv,1746401684,1746401881,40.42812,40.4281,-86.92101,-86.92105,static
t-dl-p18-1,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p18-1.csv,1746402143,1746402329,40.42745,40.42722,-86.92017,-86.92026,static
t-dl-p18-2,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p18-2.csv,1746402354,1746402537,40.42723,40.42714,-86.92025,-86.92033,static
t-dl-p18-3,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p18-3.csv,1746402560,1746402747,40.42729,40.42719,-86.92014,-86.92029,static
t-dl-p20-1,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p20-1.csv,1746403219,1746403251,40.42725,40.42725,-86.91847,-86.91847,static
t-dl-p20-2,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p20-2.csv,1746403550,1746403745,40.42733,40.42726,-86.9184365,-86.91851,static
t-dl-p20-3,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p20-3.csv,1746403769,1746403958,40.42736,40.42726,-86.91849,-86.91858,static
t-dl-p20-4,new,static,,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p20-4.csv,1746405598,1746405796,40.42734,40.4271554,-86.91844,-86.91854,static
t-dl-p20-5,new,static,TP7,se3,20250504-t,20250504-t/gps_cellset_thput_0.1/gct_trace_t-dl-p20-5.csv,1746405838,1746406029,40.42736,40.42733,-86.91852,-86.91857,static
t-fd-p51-1,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p51-1.csv,1746494389,1746494582,40.42737,40.42722,-86.91821,-86.91832,static
t-fd-p51-2,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p51-2.csv,1746494624,1746494819,40.42738,40.42735,-86.91824,-86.91835,static
t-fd-p51-3,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p51-3.csv,1746494851,1746495053,40.42739,40.42731,-86.91823,-86.91846,static
t-dl-tsp31-1,new,static,TP6,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp31-1.csv,1746494887,1746495071,40.42655,40.42649,-86.91655,-86.91674,static
t-fd-p51-4,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p51-4.csv,1746495089,1746495286,40.42739,40.42735,-86.91829,-86.91833,static
t-dl-tsp31-2,new,static,TP6,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp31-2.csv,1746495111,1746495301,40.42653,40.42648,-86.91661,-86.91673,static
t-fd-p51-5,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p51-5.csv,1746495317,1746495513,40.42738,40.42734,-86.91829,-86.91834,static
t-dl-tsp31-3,new,static,TP6,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp31-3.csv,1746495327,1746495572,40.42654,40.4265,-86.91658,-86.91664,static
t-dl-tsp31-4,new,static,TP6,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp31-4.csv,1746495600,1746495769,40.42659,40.42652,-86.91659,-86.91661,static
t-fd-p19-1,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p19-1.csv,1746495732,1746495927,40.42754,40.42734,-86.91922,-86.91936,static
t-dl-tsp31-5,new,static,TP6,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp31-5.csv,1746495799,1746496023,40.42655,40.4265,-86.91659,-86.91662,static
t-fd-p19-2,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p19-2.csv,1746495973,1746496172,40.42745,40.42732,-86.91915,-86.91933,static
t-dl-tsp41-1,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp41-1.csv,1746496132,1746496252,40.42624,40.42615,-86.91596,-86.91622,static
t-fd-p19-3,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p19-3.csv,1746496205,1746496407,40.42752,40.42732,-86.91902,-86.91935,static
t-dl-tsp41-2,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp41-2.csv,1746496394,1746496650,40.4262,40.42609,-86.91608,-86.91621,static
t-fd-p19-4,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p19-4.csv,1746496460,1746496667,40.42744,40.42737,-86.91927,-86.91937,static
t-dl-tsp41-3,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp41-3.csv,1746496685,1746496873,40.42618,40.42609,-86.91611,-86.91622,static
t-fd-p19-5,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p19-5.csv,1746496707,1746496912,40.42744,40.42734,-86.91926,-86.91936,static
t-dl-tsp41-4,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp41-4.csv,1746497115,1746497298,40.42623,40.4260711,-86.91608,-86.91621,static
t-dl-tsp41-5,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp41-5.csv,1746497331,1746497661,40.42618,40.42604,-86.91602,-86.91626,static
t-fd-p18-1,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p18-1.csv,1746497438,1746497635,40.42747,40.42737,-86.92011,-86.92025,static
t-fd-p18-2,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p18-2.csv,1746497687,1746497881,40.42747,40.42729,-86.92011,-86.92024,static
t-dl-tsp43-1,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp43-1.csv,1746497785,1746497991,40.42636,40.42615,-86.91537,-86.91554,static
t-fd-p18-3,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p18-3.csv,1746497910,1746498145,40.42748,40.42738,-86.92013,-86.92025,static
t-dl-tsp43-2,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp43-2.csv,1746498018,1746498200,40.4262,40.42615,-86.91538,-86.91543,static
t-fd-p18-4,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p18-4.csv,1746498178,1746498376,40.42748,40.42721,-86.92003,-86.92025,static
t-dl-tsp43-3,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp43-3.csv,1746498224,1746498422,40.42621,40.4261441,-86.91537,-86.91542,static
t-fd-p18-5,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p18-5.csv,1746498412,1746498610,40.42748,40.42738,-86.92011,-86.92024,static
t-dl-tsp43-4,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp43-4.csv,1746498450,1746498669,40.42622,40.42615,-86.91539,-86.91543,static
t-dl-tsp43-5,new,static,TP11,se1,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp43-5.csv,1746498724,1746498917,40.42624,40.42614,-86.91538,-86.91548,static
t-fd-p17-1,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p17-1.csv,1746498798,1746498992,40.42746,40.4272,-86.92092,-86.92119,static
t-fd-p17-2,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p17-2.csv,1746499024,1746499232,40.42744,40.42709,-86.92082,-86.9212,static
t-fd-p17-3,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p17-3.csv,1746499260,1746499455,40.42745,40.42732,-86.92099,-86.92117,static
t-fd-p17-4,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p17-4.csv,1746499483,1746499681,40.42749,40.42725,-86.92101,-86.92128,static
t-dl-tsp25-1,new,static,TP8,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-1.csv,1746499605,1746499797,40.42703,40.427,-86.92123,-86.92127,static
t-fd-p17-5,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p17-5.csv,1746499711,1746499912,40.42752,40.42713,-86.92106,-86.92122,static
t-dl-tsp25-3,new,static,TP8,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp25-3.csv,1746500053,1746500286,40.42702,40.42702,-86.92125,-86.92127,static
t-fd-p53-1,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-1.csv,1746500143,1746500352,40.42749,40.42732,-86.92175,-86.92188,static
t-fd-p53-2,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-2.csv,1746500388,1746500585,40.42747,40.42742,-86.92174,-86.92183,static
t-dl-tsp26-1,new,static,,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-1.csv,1746500775,1746500971,40.42694,40.42688,-86.92017,-86.92021,static
t-fd-p53-3,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-3.csv,1746500975,1746501173,40.42749,40.42742,-86.92172,-86.9218,static
t-dl-tsp26-2,new,static,,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-2.csv,1746500999,1746501212,40.42695,40.42694,-86.92017,-86.92018,static
t-fd-p53-4,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-4.csv,1746501210,1746501406,40.42748,40.42724,-86.92164,-86.92181,static
t-dl-tsp26-3,new,static,,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-3.csv,1746501244,1746501449,40.42696,40.42692,-86.92016,-86.92019,static
t-fd-p53-5,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-5.csv,1746501439,1746501636,40.42749,40.42743,-86.92172,-86.9218,static
t-fd-p50-1,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p50-1.csv,1746502556,1746502749,40.4293,40.42925,-86.92179,-86.92184,static
t-fd-p50-2,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p50-2.csv,1746502785,1746502984,40.42929,40.42926,-86.92178,-86.92181,static
t-fd-p50-3,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p50-3.csv,1746503023,1746503224,40.42929,40.42926,-86.92178,-86.92182,static
t-fd-p1-1,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-1.csv,1746503506,1746503758,40.42902,40.42886,-86.92092,-86.92107,static
t-fd-p1-2,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-2.csv,1746503812,1746504005,40.42907,40.42873,-86.92088,-86.92115,static
t-fd-p1-3,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-3.csv,1746504352,1746504551,40.42912,40.42888,-86.9209,-86.92105,static
t-fd-p1-4,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-4.csv,1746504583,1746504785,40.42912,40.42883,-86.92089,-86.92105,static
t-fd-p1-5,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-5.csv,1746504816,1746505023,40.42925,40.4287711,-86.9207,-86.92109,static
t-fd-p49-1,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-1.csv,1746505303,1746505503,40.4287,40.42836,-86.91916,-86.91941,static
t-fd-p49-2,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-2.csv,1746505533,1746505734,40.42851,40.42832,-86.91906,-86.91938,static
t-fd-p49-3,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-3.csv,1746505776,1746505983,40.42854,40.42845,-86.91924,-86.91936,static
t-fd-p49-4,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-4.csv,1746506038,1746506251,40.42852,40.42849,-86.91922,-86.91935,static
t-fd-p49-5,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-5.csv,1746506281,1746506502,40.42852,40.42833,-86.9191689,-86.91938,static
t-fd-p48-1,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p48-1.csv,1746506710,1746506896,40.42849,40.42836,-86.91853,-86.9186,static
t-fd-p48-2,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p48-2.csv,1746506951,1746507147,40.42841,40.42839,-86.91848,-86.91851,static
t-fd-p48-3,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p48-3.csv,1746507206,1746507406,40.42839,40.42838,-86.91851,-86.91852,static
t-fd-p22-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p22-s1e1-1.csv,1746808473,1746808718,40.42512,40.4251,-86.91739,-86.91742,static
t-fd-p22-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p22-s1e1-2.csv,1746808754,1746808962,40.42509,40.42505,-86.91739,-86.91744,static
t-fd-p22-s1e1-3,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p22-s1e1-3.csv,1746808992,1746809187,40.4250967,40.42507,-86.91742,-86.91744,static
t-fd-p6-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p6-s1e1-1.csv,1746809607,1746809800,40.4252,40.42502,-86.91663,-86.91675,static
