taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
v-coverage-dl-1,new,driving,,,20250325-v,20250325-v/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-1.csv,1742951622.4,1742952667.1,40.42532,40.41816,-86.90443,-86.93066,driving
v-coverage-dl-2,new,driving,,,20250325-v,20250325-v/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-2.csv,1742952990.5,1742953675.2,40.42425,40.41849000000001,-86.91028,-86.93066999999998,driving
v-coverage-dl-3,new,driving,,,20250325-v,20250325-v/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-3.csv,1742953807.0,1742954453.2,40.42405,40.41847,-86.9046,-86.93056,driving
v-coverage-dl-2,new,driving,,,20250327-v1,20250327-v1/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-2.csv,1743090254.0,1743090789.3,40.42764,40.42221,-86.90218,-86.91035,driving
v-coverage-dl-3,new,driving,,,20250327-v1,20250327-v1/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-3.csv,1743090832.1,1743091424.8,40.43142,40.4233,-86.90689,-86.91911999999998,driving
v-coverage-dl-4,new,driving,,,20250327-v1,20250327-v1/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-4.csv,1743091513.5,1743092092.2,40.4315,40.42413,-86.91663,-86.92241,driving
v-coverage-dl-6,new,driving,,,20250327-v1,20250327-v1/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-6.csv,1743092294.7,1743093577.0,40.43157,40.4236,-86.91917,-86.93226,driving
v-coverage-dl-7,new,driving,,,20250327-v1,20250327-v1/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-7.csv,1743095418.6,1743096237.5,40.42447,40.41849000000001,-86.90911,-86.93111,driving
v-coverage-dl-8,new,driving,,,20250327-v1,20250327-v1/gps_cellset_thput_0.1/gct_trace_v-coverage-dl-8.csv,1743096384.0,1743097428.0,40.42453,40.41846,-86.90456999999998,-86.93056999999997,driving
v-explore-dl-1,new,static,VP8,,20250331-v,20250331-v/gps_cellset_thput_0.1/gct_trace_v-explore-dl-1.csv,1743455028.9,1743455520.5,40.42058,40.42005,-86.91973,-86.92168000000002,driving
v-explore-dl-2,new,static,VP8,,20250331-v,20250331-v/gps_cellset_thput_0.1/gct_trace_v-explore-dl-2.csv,1743455625.6,1743456069.4,40.42074,40.42049,-86.91931,-86.92107,driving
v-explore-dl-3,new,static,VP8,,20250331-v,20250331-v/gps_cellset_thput_0.1/gct_trace_v-explore-dl-3.csv,1743456098.3,1743456875.1,40.42059,40.42053,-86.91999,-86.92124,driving
v-explore-dl-4,new,driving,,,20250331-v,20250331-v/gps_cellset_thput_0.1/gct_trace_v-explore-dl-4.csv,1743457766.0,1743458230.1,40.4253,40.42393,-86.92184,-86.92311,driving
v-explore-dl-5,new,driving,,,20250331-v,20250331-v/gps_cellset_thput_0.1/gct_trace_v-explore-dl-5.csv,1743458760.7,1743459232.7,40.42609,40.42375,-86.92183,-86.92258000000002,driving
v-explore-dl-6,new,driving,,,20250331-v,20250331-v/gps_cellset_thput_0.1/gct_trace_v-explore-dl-6.csv,1743459295.7,1743459499.5,40.42722,40.42411,-86.91663,-86.9206022,driving
v-dr-dl-1,new,driving,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1743531142.2,1743531651.3,40.43885,40.42678,-86.91520109999998,-86.91979,driving
v-vp5-dl-1,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp5-dl-1.csv,1743552336.0,1743552769.3,40.42718,40.42669,-86.92220999999998,-86.92243,static
v-vp5-dl-2,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp5-dl-2.csv,1743552793.5,1743553039.7,40.42693,40.42664,-86.92235,-86.92243,static
v-vp5-dl-3,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp5-dl-3.csv,1743553069.7,1743553403.3,40.42702,40.42656,-86.92231,-86.92246999999998,static
v-vp5-dl-4,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp5-dl-4.csv,1743553435.3,1743553730.9,40.42694,40.42631,-86.92234,-86.92249,static
v-vp5-dl-5,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp5-dl-5.csv,1743553762.6,1743554030.5,40.42696,40.42648,-86.92233,-86.92246999999998,static
v-vp4-dl-1,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp4-dl-1.csv,1743554881.3,1743555202.9,40.42408,40.42361,-86.92182,-86.92262779999999,static
v-vp4-dl-2,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp4-dl-2.csv,1743555228.0,1743555474.9,40.42411,40.42368,-86.92184,-86.92187,static
v-vp4-dl-3,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp4-dl-3.csv,1743555497.2,1743555782.1,40.42407,40.4236,-86.92184,-86.92187,static
v-vp4-dl-4,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp4-dl-4.csv,1743555820.3,1743556099.8,40.42405,40.42358,-86.92182,-86.92198,static
v-vp4-dl-5,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp4-dl-5.csv,1743556127.7,1743556402.3,40.42403,40.42363,-86.92183,-86.92252109999998,static
v-vp3-dl-1,new,static,VP8,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp3-dl-1.csv,1743557880.9,1743558138.0,40.4211722,40.42048,-86.91945,-86.91973,static
v-vp3-dl-2,new,static,VP8,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp3-dl-2.csv,1743558182.9,1743558440.0,40.42098,40.42053,-86.91948000000002,-86.9197,static
v-vp3-dl-3,new,static,VP8,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp3-dl-3.csv,1743558468.8,1743558748.0,40.42092,40.42056,-86.91949,-86.91955109999998,static
v-vp3-dl-4,new,static,VP8,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp3-dl-4.csv,1743558774.9,1743559108.3,40.42102,40.42056,-86.91946,-86.91954,static
v-vp3-dl-5,new,static,VP8,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp3-dl-5.csv,1743559132.5,1743559472.2,40.4209,40.42026,-86.91943,-86.91979,static
v-vp6-dl-1,new,driving,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-1.csv,1743560283.9,1743560583.6,40.4242111,40.4238189,-86.91604,-86.91715,driving
v-vp6-dl-2,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-2.csv,1743560613.3,1743560909.9,40.42432,40.424,-86.9167911,-86.91716,static
v-vp6-dl-3,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-3.csv,1743560940.9,1743561227.2,40.42406,40.42401,-86.91678,-86.9171,static
v-vp6-dl-4,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-4.csv,1743561496.9,1743561760.6,40.42406,40.42383,-86.91674,-86.91712,static
v-vp6-dl-5,new,static,,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-5.csv,1743561788.3,1743562043.5,40.42404000000001,40.42401,-86.91677,-86.91712,static
v-dr-dl-2,new,static,VP6,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-2.csv,1743562165.3,1743562723.1,40.42581,40.4237,-86.90919,-86.91592,driving
v-vp1-dl-2,new,static,VP6,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp1-dl-2.csv,1743563218.0,1743563581.0,40.42571,40.42518,-86.91028,-86.91035,static
v-vp1-dl-3,new,static,VP6,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp1-dl-3.csv,1743563606.8,1743563870.6,40.42571,40.42528,-86.91026,-86.91033,static
v-vp1-dl-4,new,static,VP6,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp1-dl-4.csv,1743563894.8,1743564156.7,40.4257,40.42528,-86.91025,-86.91035,static
v-vp1-dl-5,new,static,VP6,,20250401-v,20250401-v/gps_cellset_thput_0.1/gct_trace_v-vp1-dl-5.csv,1743564185.6,1743564430.8,40.4257,40.42532,-86.91025,-86.91035,static
v-dr-dl-1,new,static,VP4,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1743703563.7,1743703955.2,40.4284789,40.42033,-86.91029,-86.91215,driving
v-dr-dl-3,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-3.csv,1743708691.5,1743711507.0,40.43145,40.42703,-86.91633,-86.92019559999999,driving
v-dr-dl-4,new,static,VP3,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-4.csv,1743713717.6,1743714669.2,40.43147,40.42518,-86.91665,-86.92135999999998,driving
v-dr-dl-5,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-5.csv,1743714704.7,1743715192.9,40.43149,40.42514,-86.91665,-86.92577,driving
v-dr-dl-6,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-6.csv,1743715236.0,1743715858.0,40.4316,40.4041,-86.92155,-86.96184000000002,driving
v-dr-dl-7,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-7.csv,1743721559.8,1743722339.0,40.43147,40.4291311,-86.91046999999998,-86.92017,driving
v-dr-dl-8,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-8.csv,1743726088.6,1743726245.4,40.4298,40.42825,-86.91045,-86.91176999999998,driving
v-dr-dl-9,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-9.csv,1743726281.8,1743727261.1,40.43146,40.42401,-86.9104,-86.92900999999998,driving
v-dr-dl-10,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-10.csv,1743727299.8,1743728396.6,40.4315,40.42412,-86.91668,-86.93181,driving
v-dr-dl-11,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-11.csv,1743728880.4,1743729265.7,40.43139,40.42399,-86.91037,-86.91918000000003,driving
v-dr-dl-12,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-12.csv,1743729316.0,1743730113.0,40.43163,40.42407,-86.9137,-86.93181,driving
v-dr-dl-13,new,static,VP4,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-13.csv,1743730552.4,1743731219.9,40.4316978,40.41853,-86.91028,-86.93056,driving
v-dr-dl-14,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-14.csv,1743731248.6,1743731866.0,40.42424000000001,40.41852,-86.91029,-86.93058,driving
v-dr-dl-15,new,static,VP7,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-15.csv,1743731893.2,1743732287.3,40.42423,40.42084000000001,-86.9257,-86.93058,driving
v-dr-dl-16,new,driving,,,20250403-v,20250403-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-16.csv,1743732349.2,1743733242.6,40.42424000000001,40.41847,-86.91044000000002,-86.92577,driving
v-vp7-dl-1,new,static,VP1,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp7-dl-1.csv,1743950065.8,1743950328.6,40.43149,40.43143,-86.92371999999997,-86.92404,static
v-vp7-dl-2,new,static,VP1,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp7-dl-2.csv,1743950359.6,1743950550.2,40.43148,40.43145,-86.92371,-86.92399,static
v-vp7-dl-3,new,static,VP1,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp7-dl-3.csv,1743950577.1,1743950778.5,40.43147,40.43145,-86.92375,-86.92405,static
v-vp7-dl-4,new,static,VP1,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp7-dl-4.csv,1743950799.3,1743951016.2,40.43148,40.43145,-86.9237,-86.92399,static
v-vp7-dl-5,new,static,VP1,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp7-dl-5.csv,1743951041.5,1743951325.4,40.43147,40.43109000000001,-86.92344,-86.92397,static
v-dr-dl-1,new,static,VP1,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1743951353.8,1743951817.9,40.4316,40.42385,-86.92343000000002,-86.93223,driving
v-vp9-dl-1,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp9-dl-1.csv,1743951938.9,1743952165.1,40.42544,40.42516,-86.92537,-86.92585,static
v-vp9-dl-2,new,driving,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp9-dl-2.csv,1743952201.2,1743952420.6,40.42544,40.4252244,-86.9241,-86.9257578,driving
v-vp9-dl-3,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp9-dl-3.csv,1743952493.6,1743952694.5,40.42544,40.4254,-86.92469,-86.92544000000002,static
v-vp9-dl-4,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp9-dl-4.csv,1743952717.6,1743952925.5,40.42545,40.42541110000001,-86.92499000000002,-86.92548000000002,static
v-vp9-dl-5,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp9-dl-5.csv,1743952961.2,1743953172.9,40.42545,40.42526,-86.92494,-86.92557,static
v-dr-dl-2,new,static,VP7,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-2.csv,1743953260.2,1743953499.5,40.4247844,40.42162,-86.92574,-86.92584000000002,driving
v-vp10-dl-1,new,static,VP7,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp10-dl-1.csv,1743953537.4,1743953732.4,40.42232,40.42185,-86.92581,-86.92585,static
v-vp10-dl-2,new,static,VP7,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp10-dl-2.csv,1743953763.9,1743953979.2,40.42225,40.42182,-86.92582,-86.92585,static
v-vp10-dl-3,new,static,VP7,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp10-dl-3.csv,1743954002.6,1743954240.0,40.42216,40.42174,-86.92582,-86.92586,static
v-vp10-dl-4,new,static,VP7,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp10-dl-4.csv,1743954262.2,1743954467.9,40.42257,40.4220411,-86.92582,-86.92586999999997,static
v-vp6-dl-1,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-1.csv,1743957010.7,1743957208.4,40.41973,40.41944,-86.91207,-86.91248,static
v-vp6-dl-2,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-2.csv,1743957331.4,1743957522.8,40.41965,40.41947,-86.91221,-86.91246,static
v-vp6-dl-3,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-3.csv,1743957545.6,1743957745.7,40.41967,40.41946,-86.91221999999998,-86.91243,static
v-vp6-dl-4,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-4.csv,1743957775.0,1743957967.0,40.41967,40.41947,-86.91224,-86.91246,static
v-vp6-dl-5,new,static,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp6-dl-5.csv,1743957994.3,1743958196.6,40.41974,40.41945,-86.91221,-86.91251,static
v-dr-dl-3,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-3.csv,1743967441.7,1743968135.3,40.43883,40.42837,-86.91633,-86.94478000000002,driving
v-vp8explore-dl-5,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp8explore-dl-5.csv,1743968602.0,1743969080.4,40.4303,40.42828,-86.91628,-86.91920999999998,driving
v-vp8-dl-6,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp8-dl-6.csv,1743969120.7,1743969319.7,40.42923,40.42879,-86.91636,-86.91684000000002,static
v-vp8-dl-7,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp8-dl-7.csv,1743969342.0,1743969533.8,40.42921,40.42876,-86.91659,-86.91681,static
v-vp8-dl-8,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp8-dl-8.csv,1743969564.3,1743969766.3,40.42921,40.42889,-86.91654,-86.91696999999998,static
v-vp8-dl-9,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp8-dl-9.csv,1743969962.0,1743970153.4,40.42922,40.42896,-86.91676,-86.91681,static
v-vp8-dl-10,new,static,VP3,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-vp8-dl-10.csv,1743970178.5,1743970416.2,40.42921,40.42896,-86.91635,-86.91681,static
v-r2-dl-1,new,static,VP4,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-r2-dl-1.csv,1743971791.8,1743972881.0,40.4416389,40.41815,-86.90087,-86.9167,driving
v-r2-dl-2,new,driving,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-r2-dl-2.csv,1743972863.0,1743973338.7,40.43524,40.42755,-86.90569,-86.90971,driving
v-r2-dl-3,new,driving,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-r2-dl-3.csv,1743973837.4,1743974609.2,40.43522,40.42273,-86.9014,-86.90828,driving
v-r2-dl-4,new,driving,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-r2-dl-4.csv,1743974712.2,1743975773.4,40.43084,40.41813,-86.90091,-86.90905,driving
v-wllf-dl-1,new,driving,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-wllf-dl-1.csv,1743975910.5,1743976630.1,40.43089000000001,40.41923,-86.84605,-86.91048,driving
v-wllf-dl-2,new,driving,,,20250406-v,20250406-v/gps_cellset_thput_0.1/gct_trace_v-wllf-dl-2.csv,1743978849.3,1743979775.6,40.46156,40.41764000000001,-86.84671,-86.94165,driving
v-r3-dl-1,new,driving,,,20250407-v,20250407-v/gps_cellset_thput_0.1/gct_trace_v-r3-dl-1.csv,1744071276.3,1744072027.6,40.46093,40.4449733,-86.89935,-86.91574,driving
v-r3-dl-2,new,driving,,,20250407-v,20250407-v/gps_cellset_thput_0.1/gct_trace_v-r3-dl-2.csv,1744072076.0,1744073829.2,40.46076,40.45284,-86.90229000000002,-86.92483,driving
v-r3-dl-3,new,driving,,,20250407-v,20250407-v/gps_cellset_thput_0.1/gct_trace_v-r3-dl-3.csv,1744073963.4,1744075275.5,40.45637,40.44534,-86.90347,-86.92509,driving
v-r3-dl-4,new,driving,,,20250407-v,20250407-v/gps_cellset_thput_0.1/gct_trace_v-r3-dl-4.csv,1744076443.0,1744077386.0,40.46178,40.4457,-86.9142311,-86.94198,driving
v-dr-dl-1,new,driving,,,20250408-v,20250408-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1744143517.7,1744143882.4,40.46056,40.45233,-86.90288000000002,-86.91574,driving
v-dr-dl-2,new,driving,,,20250408-v,20250408-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-2.csv,1744144495.6,1744145217.5,40.45339,40.45091,-86.91098000000002,-86.92434,driving
v-dr-dl-3,new,static,VP14,,20250408-v,20250408-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-3.csv,1744154328.3,1744156045.2,40.42476,40.41019,-86.852,-86.90066999999998,driving
v-dr-dl-4,new,static,VP17,,20250408-v,20250408-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-4.csv,1744156178.2,1744157412.5,40.42069,40.40973,-86.86491,-86.90599,driving
v-dr-dl-1,new,static,VP12,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1744912673.1,1744913245.4,40.42566,40.42421,-86.8655,-86.89104,driving
v-vp20-dl-1,new,static,,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp20-dl-1.csv,1744913302.3,1744913511.9,40.42461,40.42428,-86.86774,-86.86783,static
v-vp20-dl-2,new,static,,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp20-dl-2.csv,1744913535.0,1744913778.7,40.4243,40.42425,-86.86776,-86.86780999999998,static
v-dr-dl-2,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-2.csv,1744913894.2,1744914750.0,40.42565,40.41702,-86.85821,-86.87739,driving
v-vp11-dl-1,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp11-dl-1.csv,1744915111.9,1744915390.2,40.41738,40.4173,-86.87203000000002,-86.87283000000002,static
v-vp11-dl-2,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp11-dl-2.csv,1744915420.6,1744915700.0,40.41737,40.41733,-86.87199,-86.87228,static
v-vp11-dl-3,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp11-dl-3.csv,1744915864.7,1744916084.3,40.41726,40.41722,-86.87212,-86.87218,static
v-vp11-dl-4,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp11-dl-4.csv,1744916108.6,1744916394.4,40.41731,40.41721,-86.87210999999998,-86.87217,static
v-vp11-dl-5,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp11-dl-5.csv,1744916763.6,1744916971.2,40.41725,40.41721,-86.87212,-86.87217,static
v-dr-dl-3,new,driving,,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-3.csv,1744917050.1,1744917422.8,40.41933,40.41723,-86.87218,-86.89545,driving
v-dr-dl-4,new,static,VP17,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-4.csv,1744921436.8,1744923651.7,40.43214,40.41731,-86.86053000000003,-86.8955,driving
v-vp11-dl-6,new,static,VP16,,20250417-v,20250417-v/gps_cellset_thput_0.1/gct_trace_v-vp11-dl-6.csv,1744925238.3,1744925439.5,40.41724,40.41721,-86.8721,-86.87213,static
v-dr-dl-1,new,static,VP15,,20250418-v,20250418-v/gps_cellset_thput_0.1/gct_trace_v-dr-dl-1.csv,1744987271.8,1744987707.7,40.42,40.41729,-86.87474,-86.89565999999998,driving
v-ptmp1-dl-1,new,static,VP15,,20250418-v,20250418-v/gps_cellset_thput_0.1/gct_trace_v-ptmp1-dl-1.csv,1744987930.6,1744988125.0,40.41784000000001,40.41775,-86.87469,-86.87483,static
v-ptmp1-dl-2,new,static,VP15,,20250418-v,20250418-v/gps_cellset_thput_0.1/gct_trace_v-ptmp1-dl-2.csv,1744988175.6,1744988397.2,40.41784000000001,40.41781,-86.87472,-86.87477,static
v-ptmp1-dl-3,new,static,VP15,,20250418-v,20250418-v/gps_cellset_thput_0.1/gct_trace_v-ptmp1-dl-3.csv,1744988835.3,1744989041.2,40.41784000000001,40.41778,-86.87473,-86.87482,static
v-ptmp1-dl-4,new,static,VP15,,20250418-v,20250418-v/gps_cellset_thput_0.1/gct_trace_v-ptmp1-dl-4.csv,1744989070.5,1744989259.6,40.4178344,40.41781,-86.87473,-86.87476,static
