taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
nsg-t-l1area-dl-3,new,static,TP27,,20250311,20250311/gps_cellset_thput_0.1/gct_trace_nsg-t-l1area-dl-3.csv,1741700444.3,1741700970.3,40.43329,40.43127,-86.90816,-86.91386999999997,driving
nsg-t-l1area-dl-4,new,static,TP27,,20250311,20250311/gps_cellset_thput_0.1/gct_trace_nsg-t-l1area-dl-4.csv,1741701034.8,1741701733.7,40.43402,40.43127,-86.90813,-86.91289,driving
nsg-t-l1area-dl-5,new,static,TP27,,20250311,20250311/gps_cellset_thput_0.1/gct_trace_nsg-t-l1area-dl-5.csv,1741702071.8,1741702942.8,40.4342,40.43084,-86.90816,-86.91301999999997,driving
nsg-t-l8area-dl-0,new,driving,,,20250312,20250312/gps_cellset_thput_0.1/gct_trace_nsg-t-l8area-dl-0.csv,1741761682.1,1741761919.2,40.42932,40.42517,-86.91662,-86.9192,driving
nsg-t-l8area-dl-2,new,static,TP6,,20250312,20250312/gps_cellset_thput_0.1/gct_trace_nsg-t-l8area-dl-2.csv,1741762010.3,1741762741.5,40.43146,40.42414,-86.91663,-86.92235,driving
nsg-t-l8area-dl-4,new,static,TP7,,20250312,20250312/gps_cellset_thput_0.1/gct_trace_nsg-t-l8area-dl-4.csv,1741784301.9,1741787366.6,40.4303,40.42425,-86.91663,-86.92211,driving
nsg-t-l8area-dl-5,new,static,TP13,,20250312,20250312/gps_cellset_thput_0.1/gct_trace_nsg-t-l8area-dl-5.csv,1741787410.7,1741788315.3,40.43029,40.42413,-86.91660999999998,-86.92195,driving
t-l1p1-dl-1,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-l1p1-dl-1.csv,1741797816.4,1741798174.6,40.4318222,40.43145,-86.91046999999998,-86.91053000000002,static
t-l1-uldl-1,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-l1-uldl-1.csv,1741798601.0,1741798940.8,40.4322,40.43169,-86.91027559999998,-86.91055,static
t-l1-uldl-explore,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-l1-uldl-explore.csv,1741799010.7,1741799336.1,40.43279,40.43182,-86.90811,-86.91027559999998,driving
t-l1-uldl-explore-2,new,driving,,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-l1-uldl-explore-2.csv,1741799420.2,1741799750.8,40.43282,40.4317,-86.90808,-86.90831999999997,driving
t-l1-uldl-explore-3,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-l1-uldl-explore-3.csv,1741799804.1,1741800131.4,40.43178,40.43145,-86.90831999999997,-86.91033,driving
t-uldl-l1-explore-4,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-uldl-l1-explore-4.csv,1741800181.5,1741800502.0,40.4321689,40.43145,-86.91029,-86.91055,static
t-uldl-l1-explore-5,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-uldl-l1-explore-5.csv,1741800755.0,1741801079.1,40.43215,40.43152,-86.91044000000002,-86.91056999999998,static
t-l1-uldl-explore-6,new,static,TP27,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-l1-uldl-explore-6.csv,1741801176.0,1741801511.5,40.43224,40.4303833,-86.91043,-86.91056,driving
t-dl-coverage-1,new,static,TP20,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-coverage-1.csv,1741801716.1,1741802503.9,40.4394,40.41855,-86.91028,-86.93762,driving
t-dl-coverage-2,new,static,TP14,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-coverage-2.csv,1741802776.3,1741803788.9,40.43722,40.42412,-86.9145,-86.93222,driving
t-dl-coverage-3,new,static,TP29,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-coverage-3.csv,1741803803.8,1741804982.4,40.43155,40.42224,-86.90091,-86.91672,driving
t-dl-l7-1,new,static,TP2,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l7-1.csv,1741805041.8,1741805384.9,40.43159,40.43144,-86.91461,-86.91613000000002,driving
t-dl-l7-2,new,static,TP2,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l7-2.csv,1741805440.8,1741805779.0,40.43153,40.43144,-86.91475109999998,-86.91583,driving
t-dl-l7-3,new,static,TP2,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l7-3.csv,1741805839.7,1741806198.3,40.43153,40.43143,-86.91471,-86.9159,driving
t-dl-l7-4,new,static,,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l7-4.csv,1741806258.1,1741806600.7,40.43152,40.43143,-86.91495,-86.91588,static
t-dl-l7-5,new,static,TP2,,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l7-5.csv,1741806659.0,1741806981.3,40.43152,40.42491,-86.91490999999998,-86.9166633,driving
t-dl-l2-1,new,static,TP13,se1,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l2-1.csv,1741807759.2,1741808080.7,40.42491,40.42398,-86.91651999999998,-86.91682,static
t-dl-l2-2,new,static,TP13,se1,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l2-2.csv,1741808140.8,1741808456.9,40.42451,40.4241,-86.91637,-86.9166,static
t-dl-l2-3,new,static,TP13,se1,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l2-3.csv,1741808527.1,1741809078.1,40.42475,40.42391,-86.91636,-86.91685,static
t-dl-l2-4,new,static,TP13,se1,20250312-pm,20250312-pm/gps_cellset_thput_0.1/gct_trace_t-dl-l2-4.csv,1741809151.2,1741809748.3,40.42447,40.42389,-86.91628,-86.91692619999998,static
nsg-t-campus-dl-0,new,static,TP12,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-0.csv,1741963215.0,1741963958.5,40.42716,40.42022,-86.91219,-86.92579,driving
nsg-t-campus-dl-1,new,static,TP20,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-1.csv,1741964090.7,1741965226.0,40.42437,40.42022,-86.9096,-86.92577,driving
nsg-t-campus-dl-2,new,driving,,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-2.csv,1741965325.0,1741965711.4,40.4228,40.41857,-86.90918,-86.92573,driving
nsg-t-campus-dl-3,new,driving,,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-3.csv,1741965793.6,1741966472.8,40.42426,40.42022,-86.9103,-86.92581,driving
nsg-t-campus-dl-4,new,static,TP24,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-4.csv,1741966512.7,1741967451.0,40.42424000000001,40.41858,-86.91029,-86.92579,driving
nsg-t-campus-dl-5,new,driving,,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-5.csv,1741967567.9,1741967946.3,40.42408,40.41858,-86.91032,-86.92643000000002,driving
nsg-t-campus-dl-6,new,static,TP12,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-6.csv,1741968448.6,1741969139.5,40.42423,40.42022,-86.9103,-86.92673,driving
nsg-t-campus-dl-7,new,static,TP30,,20250314,20250314/gps_cellset_thput_0.1/gct_trace_nsg-t-campus-dl-7.csv,1741969235.2,1741970786.3,40.42429,40.41855,-86.91032,-86.92576,driving
t-dl-l19-1,new,static,TP16,,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l19-1.csv,1742067525.9,1742068027.0,40.42047,40.419,-86.91145,-86.91367,driving
t-dl-l19-2,new,static,TP16,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l19-2.csv,1742068146.6,1742068468.6,40.42058,40.42023,-86.91304000000002,-86.91365,static
t-dl-l19-3,new,static,TP16,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l19-3.csv,1742068502.6,1742068864.4,40.42051,40.42012,-86.91278,-86.91367,static
t-dl-l19-4,new,static,TP16,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l19-4.csv,1742069142.7,1742069475.9,40.42048,40.4203,-86.91314,-86.91368,static
t-dl-l19-5,new,static,TP16,,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l19-5.csv,1742069525.8,1742069909.8,40.42392,40.42026,-86.91317,-86.91371,driving
t-dl-l20-1,new,static,TP12,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l20-1.csv,1742070507.1,1742070871.8,40.42397,40.42365,-86.91364,-86.91389000000002,static
t-dl-l20-2,new,static,TP12,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l20-2.csv,1742070920.0,1742071554.1,40.42401,40.4237,-86.91365,-86.914,static
t-dl-l20-3,new,static,TP12,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l20-3.csv,1742071605.6,1742072074.2,40.42405,40.4237667,-86.91356,-86.91391999999998,static
t-dl-l20-4,new,static,TP12,se1,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l20-4.csv,1742072122.4,1742072563.8,40.42402,40.42325560000001,-86.91355,-86.91386999999997,static
t-dl-l21-1,new,static,TP18,,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l21-1.csv,1742072744.1,1742073746.7,40.42325560000001,40.42037,-86.91358000000002,-86.91971,driving
t-dl-l21-2,new,static,TP18,,20250315,20250315/gps_cellset_thput_0.1/gct_trace_t-dl-l21-2.csv,1742073797.0,1742074705.6,40.42155,40.4204611,-86.91826,-86.91969,driving
t-coverage-dl-4,new,static,TP3,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-coverage-dl-4.csv,1742151129.4,1742151536.6,40.43112,40.42524,-86.91650109999998,-86.92237,driving
t-dl-l25-1,new,static,TP3,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l25-1.csv,1742151577.4,1742151911.4,40.4312,40.43096,-86.92126999999998,-86.92184,static
t-dl-l25-2,new,static,TP3,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l25-2.csv,1742151962.4,1742152309.8,40.43117,40.43089000000001,-86.92141,-86.92189,static
t-dl-l25-3,new,static,TP3,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l25-3.csv,1742152373.8,1742152827.8,40.43109000000001,40.430914,-86.92143,-86.92194,static
t-dl-l25-4,new,static,TP3,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l25-4.csv,1742152873.0,1742153341.5,40.43114,40.43091,-86.921515,-86.92187,static
t-dl-l25-5,new,static,TP3,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l25-5.csv,1742153391.2,1742153787.0,40.43111,40.43093,-86.92153,-86.92189,static
t-coverage-dl-5,new,static,TP8,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-coverage-dl-5.csv,1742153878.9,1742154348.0,40.43098670000001,40.42661,-86.92128000000002,-86.92361,driving
t-dl-l24-1,new,static,TP8,se3,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l24-1.csv,1742154453.2,1742154773.0,40.42783,40.42751,-86.92161999999998,-86.92192,static
t-dl-l24-2,new,static,TP8,se3,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l24-2.csv,1742154824.8,1742155169.0,40.42786,40.4270644,-86.92138,-86.92204,static
t-dl-l24-3,new,static,TP8,se3,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l24-3.csv,1742155549.9,1742155890.8,40.42775,40.42705,-86.92165,-86.92206999999998,static
t-dl-l24-4,new,static,TP8,se3,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l24-4.csv,1742155923.7,1742156264.2,40.42778,40.42751,-86.92161999999998,-86.92195,static
t-dl-l24-5,new,static,TP8,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l24-5.csv,1742156300.0,1742156638.0,40.43157,40.42746,-86.92138,-86.92564,driving
t-coverage-dl-6,new,static,TP4,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-coverage-dl-6.csv,1742156913.7,1742157181.0,40.43208,40.43154000000001,-86.92564,-86.92761,driving
t-dl-l26-1,new,static,TP4,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l26-1.csv,1742157422.0,1742157753.4,40.43176,40.4316,-86.92655,-86.92701,static
t-dl-l26-2,new,static,TP4,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l26-2.csv,1742157789.9,1742158118.1,40.43175,40.43161,-86.92662,-86.92693,static
t-dl-l26-3,new,static,TP4,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l26-3.csv,1742158157.9,1742158501.6,40.43175,40.43161,-86.92668,-86.92698,static
t-dl-l26-4,new,static,TP4,,20250316,20250316/gps_cellset_thput_0.1/gct_trace_t-dl-l26-4.csv,1742158560.1,1742158909.4,40.43179,40.4316,-86.92669000000002,-86.92718,static
nsg-t-l8p7scan-fd-0,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p7scan-fd-0.csv,1742232193.5,1742232564.1,40.42761,40.42719,-86.91703000000003,-86.91747,static
nsg-t-l8p7-fd-0,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p7-fd-0.csv,1742233196.0,1742233501.7,40.42739,40.4272,-86.91694,-86.9173367,static
nsg-t-l8p7-fd-1,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p7-fd-1.csv,1742233539.1,1742233866.6,40.42748,40.42718,-86.91696999999998,-86.91736999999998,static
nsg-t-l8p7-fd-2,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p7-fd-2.csv,1742233900.7,1742234233.3,40.42743,40.42713,-86.91698000000002,-86.91731,static
nsg-t-l8p7-fd-3,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p7-fd-3.csv,1742234272.1,1742234594.4,40.42745,40.42715,-86.91691,-86.91723,static
nsg-t-l8p7-fd-4,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p7-fd-4.csv,1742234979.5,1742235302.7,40.4274644,40.42717,-86.9169311,-86.91729000000002,static
nsg-t-l8p6-fd-0,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p6-fd-0.csv,1742236028.8,1742236352.9,40.42774,40.42746,-86.9171144,-86.91776999999998,static
nsg-t-l8p6-fd-1,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p6-fd-1.csv,1742237211.4,1742237537.1,40.42783,40.42761,-86.9174111,-86.91755,static
nsg-t-l8p6-fd-2,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p6-fd-2.csv,1742237585.1,1742237908.3,40.42777,40.42762000000001,-86.9173344,-86.91757,static
nsg-t-l8p6-fd-3,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p6-fd-3.csv,1742238383.6,1742238704.4,40.42777,40.42765,-86.9175,-86.91757,static
nsg-t-l8p6-fd-4,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p6-fd-4.csv,1742238733.6,1742239056.1,40.42775,40.42754,-86.91727,-86.91763,static
nsg-t-l8p6-fd-5,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p6-fd-5.csv,1742239088.9,1742239413.8,40.42776,40.42689,-86.91745999999998,-86.9179122,static
nsg-t-l8p8-fd-0,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p8-fd-0.csv,1742239567.6,1742239889.8,40.42702,40.42677,-86.91781999999998,-86.91794,static
nsg-t-l8p8-fd-1,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p8-fd-1.csv,1742240312.7,1742240631.4,40.427,40.42677,-86.91776,-86.91786,static
nsg-t-l8p8-fd-2,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p8-fd-2.csv,1742240665.9,1742240987.0,40.427,40.42695,-86.91781,-86.91789,static
nsg-t-l8p8-fd-3,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p8-fd-3.csv,1742241038.3,1742241348.9,40.427,40.42682,-86.91781,-86.91794,static
nsg-t-l8p8-fd-4,new,static,TP6,se3,20250317,20250317/gps_cellset_thput_0.1/gct_trace_nsg-t-l8p8-fd-4.csv,1742241393.9,1742241734.9,40.42704000000001,40.42693,-86.91755,-86.91788000000003,static
t-l2-dl-1,new,static,TP13,se1,20250318,20250318/gps_cellset_thput_0.1/gct_trace_t-l2-dl-1.csv,1742308347.6,1742309261.6,40.42497,40.42411,-86.91657,-86.91696999999998,static
t-l2-explore-dl-1,new,static,TP13,,20250318,20250318/gps_cellset_thput_0.1/gct_trace_t-l2-explore-dl-1.csv,1742309366.8,1742309743.1,40.42435,40.42414,-86.91681,-86.91789,driving
nsg-t-l2p1-dl-1,new,static,TP13,se1,20250318,20250318/gps_cellset_thput_0.1/gct_trace_nsg-t-l2p1-dl-1.csv,1742309821.6,1742310176.3,40.42433,40.4243,-86.91723,-86.91745,static
nsg-t-l2p1-dl-2,new,static,,se1,20250318,20250318/gps_cellset_thput_0.1/gct_trace_nsg-t-l2p1-dl-2.csv,1742310353.8,1742310700.9,40.42432,40.424211,-86.91719,-86.91771,static
nsg-t-l2p1-dl-4,new,static,TP13,se1,20250318,20250318/gps_cellset_thput_0.1/gct_trace_nsg-t-l2p1-dl-4.csv,1742310796.6,1742311090.1,40.42432,40.42425,-86.91726,-86.9173,static
t-l2p1-dl-3,new,static,TP13,,20250318,20250318/gps_cellset_thput_0.1/gct_trace_t-l2p1-dl-3.csv,1742311213.6,1742311827.2,40.42436,40.42417,-86.91637109999998,-86.9175,driving
t-l2-explore-dl-2,new,static,TP13,,20250318,20250318/gps_cellset_thput_0.1/gct_trace_t-l2-explore-dl-2.csv,1742311952.1,1742312465.3,40.42433,40.42391,-86.91461,-86.91637109999998,driving
t-l2p2-dl-1,new,static,,se1,20250318,20250318/gps_cellset_thput_0.1/gct_trace_t-l2p2-dl-1.csv,1742312553.1,1742313221.9,40.42439,40.42415,-86.91497,-86.91541,static
t-l2p2-dl-2,new,static,,se1,20250318,20250318/gps_cellset_thput_0.1/gct_trace_t-l2p2-dl-2.csv,1742313279.7,1742313796.8,40.42439,40.42422,-86.91520059999998,-86.91535999999998,static
t-l8-dl-yb-p6-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p6-1.csv,1742344065.6,1742347634.0,40.42819,40.42721,-86.91684000000002,-86.91741999999998,static
t-l8-dl-yb-p4-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p4-1.csv,1742344065.6,1742346654.2,40.42791,40.42721,-86.91684000000002,-86.91741999999998,static
t-l8-dl-yb-p1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p1.csv,1742344065.6,1742344223.0,40.42739,40.42721,-86.91684000000002,-86.91705999999998,static
t-l8-dl-yb-p7-2,new,static,TP6,,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p7-2.csv,1742344065.6,1742350307.2,40.42833,40.42686,-86.91684000000002,-86.9179,driving
t-l8-dl-yb-p5-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p5-1.csv,1742344065.6,1742347200.3,40.428056700000006,40.42721,-86.91684000000002,-86.91741999999998,static
t-l8-dl-yb-p2,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p2.csv,1742344719.3,1742344924.8,40.42738,40.42723,-86.91691,-86.91703000000003,static
t-l8-dl-yb-p9-1,new,static,TP6,,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p9-1.csv,1742344871.1,1742351462.1,40.42833,40.42685,-86.91699,-86.91806,driving
t-l8-dl-yb-p3-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p3-1.csv,1742345010.9,1742345352.7,40.42728,40.42725,-86.91699,-86.91702,static
t-l8-dl-yb-p3-2,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p3-2.csv,1742345424.5,1742345751.2,40.42727,40.42724000000001,-86.91699,-86.91701,static
t-l8-dl-yb-p8-2,new,static,TP6,,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p8-2.csv,1742345542.1,1742352158.5,40.42833,40.4268278,-86.91699,-86.91814000000002,driving
nsg-t-np4-dl-1,new,static,TP17,se1,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np4-dl-1.csv,1742347363.1,1742347686.3,40.42173,40.42135,-86.91581,-86.91658000000002,static
t-l8-dl-yb-p7-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p7-1.csv,1742347713.5,1742348043.2,40.42822,40.42817,-86.9172,-86.91734,static
nsg-t-np4-dl-2,new,static,TP17,se1,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np4-dl-2.csv,1742348131.9,1742348555.4,40.42158,40.42125,-86.91620999999998,-86.9166,static
nsg-t-np4-dl-3,new,static,TP17,se1,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np4-dl-3.csv,1742348632.4,1742348938.5,40.42158,40.42133,-86.91609,-86.91656,static
nsg-t-np4-dl-4,new,static,TP17,se1,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np4-dl-4.csv,1742348991.1,1742349309.4,40.42162,40.42111,-86.91564,-86.91656,static
nsg-t-np4-dl-5,new,static,TP17,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np4-dl-5.csv,1742349514.5,1742349846.2,40.42354,40.42111,-86.91563000000002,-86.92546,driving
nsg-t-np2-dl-1,new,static,TP24,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np2-dl-1.csv,1742350449.4,1742350759.7,40.42354,40.42303,-86.92546,-86.92636,static
t-l8-dl-yb-p8-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p8-1.csv,1742350669.5,1742351060.1,40.4271911,40.42685,-86.91772440000003,-86.91806,static
nsg-t-np2-dl-2,new,static,TP24,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np2-dl-2.csv,1742350827.9,1742351193.6,40.42315,40.42296,-86.9259,-86.92636999999998,static
nsg-t-np2-dl-3,new,static,TP24,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np2-dl-3.csv,1742351236.6,1742351571.2,40.42315,40.42293,-86.92591,-86.92635,static
nsg-t-np2-dl-4,new,static,TP24,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np2-dl-4.csv,1742351747.7,1742352071.3,40.42316,40.42289,-86.92589,-86.92651,static
nsg-t-np2-dl-5,new,static,TP24,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np2-dl-5.csv,1742352115.6,1742352442.6,40.42567,40.42293,-86.92430999999998,-86.92658,driving
t-l8-dl-yb-p10-1,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p10-1.csv,1742352235.5,1742352655.2,40.42688,40.42678,-86.91778000000002,-86.91814000000002,static
t-l8-dl-yb-p10-2,new,static,TP6,se3,20250318-l8,20250318-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p10-2.csv,1742352710.4,1742353049.6,40.42688,40.42669,-86.9178,-86.91797,static
nsg-t-np1-dl-1,new,static,TP19,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np1-dl-1.csv,1742353598.7,1742353921.9,40.42573,40.42538,-86.92425,-86.92439,static
nsg-t-np1-dl-2,new,static,TP19,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np1-dl-2.csv,1742353985.4,1742354305.6,40.42582,40.42538,-86.9242,-86.92466,static
nsg-t-np1-dl-3,new,static,TP19,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np1-dl-3.csv,1742354360.9,1742354680.0,40.42577,40.42538,-86.9242,-86.92456,static
nsg-t-np1-dl-4,new,static,TP19,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np1-dl-4.csv,1742354720.0,1742355040.9,40.42567,40.42537,-86.92423000000002,-86.92491,static
nsg-t-np1-dl-5,new,static,TP19,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np1-dl-5.csv,1742355706.0,1742356024.6,40.42559,40.42492,-86.92426999999998,-86.92815,driving
nsg-t-np3-dl-1,new,static,TP22,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np3-dl-1.csv,1742357351.1,1742357671.9,40.42531,40.42483,-86.92815,-86.92862,static
nsg-t-np3-dl-2,new,static,TP22,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np3-dl-2.csv,1742357728.1,1742358049.4,40.42523,40.42485,-86.92851999999998,-86.92860999999998,static
nsg-t-np3-dl-3,new,static,TP22,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np3-dl-3.csv,1742358113.8,1742358439.2,40.42544,40.4248,-86.92848000000002,-86.92862,static
nsg-t-np3-dl-4,new,static,TP22,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np3-dl-4.csv,1742358487.2,1742358812.2,40.42527000000001,40.42488,-86.92855,-86.92860999999998,static
nsg-t-np3-dl-5,new,static,TP22,,20250319,20250319/gps_cellset_thput_0.1/gct_trace_nsg-t-np3-dl-5.csv,1742358995.9,1742359317.4,40.42535,40.42487,-86.92856,-86.92860999999998,static
t-l8-dl-yb-p13-1,new,static,TP6,se3,20250319-l8,20250319-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p13-1.csv,1742395289.7,1742397135.8,40.42758,40.42725,-86.91708,-86.9174,static
t-l8-dl-yb-p12-2,new,static,TP6,se3,20250319-l8,20250319-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p12-2.csv,1742395289.7,1742397545.4,40.42758,40.42723,-86.91708,-86.9174,static
t-l8-dl-yb-p11-1,new,static,TP6,se3,20250319-l8,20250319-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p11-1.csv,1742395289.7,1742395604.3,40.4274,40.42735,-86.91709,-86.91717,static
t-l8-explore-dl-1,new,static,TP6,se3,20250319-l8,20250319-l8/gps_cellset_thput_0.1/gct_trace_t-l8-explore-dl-1.csv,1742395289.7,1742395994.2,40.42758,40.42731,-86.91708,-86.9174,static
