column,rsrq,cause
4,-30.0,noloop
4,-10.36,noloop
4,-30.0,noloop
4,-10.61,noloop
4,-30.0,noloop
4,-10.42,noloop
4,-30.0,noloop
4,-22.125,noloop
4,-10.415,noloop
4,-30.0,noloop
4,-10.41,noloop
4,-30.0,noloop
4,-10.49,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-27.96,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-28.16,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.39,noloop
4,-10.575,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-25.02,noloop
4,-10.53,noloop
4,-30.0,noloop
4,-10.56,noloop
4,-10.485,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.41,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-24.98,noloop
4,-10.47,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.49,noloop
4,-10.63,noloop
4,-22.535,noloop
4,-10.62,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-37.040000000000006,noloop
4,-10.41,noloop
4,-10.37,noloop
4,-10.41,noloop
4,-10.45,noloop
4,-10.475,noloop
4,-30.0,noloop
4,-10.4,noloop
4,-10.325,noloop
4,-10.43,noloop
4,-10.46,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-21.245,noloop
4,-30.0,noloop
4,-22.16,noloop
4,-23.89,noloop
4,-23.1,noloop
4,-21.15,noloop
4,-30.0,noloop
4,-25.065,noloop
4,-23.48,noloop
4,-27.38,noloop
4,-10.65,noloop
4,-10.43,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-26.38,noloop
4,-10.42,noloop
4,-10.495,noloop
4,-23.265,noloop
4,-21.06,noloop
4,-21.39,noloop
4,-29.22,noloop
4,-27.62,noloop
4,-30.0,noloop
4,-10.41,noloop
4,-10.54,noloop
4,-10.55,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.43,noloop
4,-10.54,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-10.6,noloop
4,-24.41,noloop
4,-10.55,noloop
4,-10.65,noloop
4,-21.77,noloop
4,-10.54,noloop
4,-10.55,noloop
4,-10.53,noloop
4,-10.53,noloop
4,-10.48,noloop
4,-10.55,noloop
4,-10.62,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-42.99,noloop
4,-10.63,noloop
4,-30.0,noloop
4,-21.97,noloop
4,-10.63,noloop
4,-10.62,noloop
4,-10.57,noloop
4,-10.52,noloop
4,-30.0,noloop
4,-42.92,noloop
4,-10.614999999999998,noloop
4,-30.0,noloop
4,-10.59,noloop
4,-10.63,noloop
4,-10.4,noloop
4,-10.55,noloop
4,-21.57,noloop
4,-10.63,noloop
4,-10.61,noloop
4,-30.0,noloop
4,-10.53,noloop
4,-10.595,noloop
4,-10.435,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.34,noloop
4,-24.38,noloop
4,-10.425,noloop
4,-10.625,noloop
4,-10.53,noloop
4,-10.62,noloop
4,-10.485,noloop
4,-30.0,noloop
4,-20.91,noloop
4,-29.96,noloop
4,-21.41,noloop
4,-25.05,noloop
4,-21.47,noloop
4,-23.91,noloop
4,-28.165,noloop
4,-30.0,noloop
4,-10.55,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.45,noloop
4,-10.39,noloop
4,-21.03,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-10.55,noloop
4,-10.515,noloop
4,-10.38,noloop
4,-10.36,noloop
4,-10.36,noloop
4,-30.0,noloop
4,-10.565,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.38,noloop
4,-10.46,noloop
4,-10.395,noloop
4,-10.36,noloop
4,-10.355,noloop
4,-10.34,noloop
4,-10.59,noloop
4,-10.42,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-10.49,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-10.52,noloop
4,-10.63,noloop
4,-23.27,noloop
4,-10.62,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.42,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-30.0,noloop
4,-10.44,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.59,noloop
4,-24.61,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-10.6,noloop
4,-10.47,noloop
4,-10.53,noloop
4,-41.58,noloop
4,-10.65,noloop
4,-10.52,noloop
4,-10.58,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.375,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-10.64,noloop
4,-10.47,noloop
4,-10.58,noloop
4,-23.025,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.645,noloop
4,-27.18,noloop
4,-10.51,noloop
4,-21.4,noloop
4,-22.305,noloop
4,-10.505,noloop
4,-10.545,noloop
4,-30.0,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-21.82,noloop
4,-10.58,noloop
4,-10.48,noloop
4,-43.0,noloop
4,-10.64,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-10.52,noloop
4,-10.43,noloop
4,-10.63,noloop
4,-25.915,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.41,noloop
4,-30.0,noloop
4,-20.87,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.57,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.42,noloop
4,-30.0,noloop
4,-21.16,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.56,noloop
4,-10.42,noloop
4,-10.63,noloop
4,-10.505,noloop
4,-10.45,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-10.33,noloop
4,-10.385,noloop
4,-30.0,noloop
4,-10.595,noloop
4,-10.45,noloop
4,-10.43,noloop
4,-10.59,noloop
4,-10.54,noloop
4,-10.515,noloop
4,-21.545,noloop
4,-10.63,noloop
4,-10.535,noloop
4,-30.0,noloop
4,-22.26,noloop
4,-10.54,noloop
4,-10.63,noloop
4,-10.5,noloop
4,-10.6,noloop
4,-10.48,noloop
4,-21.02,noloop
4,-10.56,noloop
4,-30.0,noloop
4,-10.49,noloop
4,-10.55,noloop
4,-42.91,noloop
4,-42.95,noloop
4,-10.52,noloop
4,-10.52,noloop
4,-10.53,noloop
4,-21.67,noloop
4,-10.58,noloop
4,-10.57,noloop
4,-20.92,noloop
4,-10.55,noloop
4,-10.6,noloop
4,-21.13,noloop
4,-10.63,noloop
4,-10.52,noloop
4,-10.54,noloop
4,-10.45,noloop
4,-10.535,noloop
4,-10.5,noloop
4,-20.95,noloop
4,-10.6,noloop
4,-10.52,noloop
4,-22.595,noloop
4,-10.52,noloop
4,-24.395,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.345,noloop
4,-10.54,noloop
4,-10.65,noloop
4,-10.57,noloop
4,-10.535,noloop
4,-10.41,noloop
4,-10.495,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-10.56,noloop
4,-10.64,noloop
4,-10.51,noloop
4,-10.55,noloop
4,-10.59,noloop
4,-10.61,noloop
4,-10.58,noloop
4,-10.6,noloop
4,-10.61,noloop
4,-10.5,noloop
4,-10.48,noloop
4,-30.0,noloop
4,-10.45,noloop
4,-10.575,noloop
4,-10.64,noloop
4,-10.535,noloop
4,-10.59,noloop
4,-10.56,noloop
4,-30.0,noloop
4,-27.84,noloop
4,-10.44,noloop
4,-10.35,noloop
4,-30.0,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-10.38,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-26.49,noloop
4,-26.49,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-29.82,noloop
4,-10.325,noloop
4,-30.0,noloop
4,-10.51,noloop
4,-30.0,noloop
4,-10.27,noloop
4,-21.1,noloop
4,-10.39,noloop
4,-30.0,noloop
4,-10.27,noloop
4,-30.0,noloop
4,-10.305,noloop
4,-30.0,noloop
4,-10.48,noloop
4,-10.42,noloop
4,-30.0,noloop
4,-10.33,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.44,noloop
4,-30.0,noloop
4,-10.4,noloop
4,-10.39,noloop
4,-10.45,noloop
4,-30.0,noloop
4,-10.33,noloop
4,-10.34,noloop
4,-10.435,noloop
4,-30.0,noloop
4,-10.34,noloop
4,-10.62,noloop
4,-10.38,noloop
4,-10.405,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.4,noloop
4,-30.0,noloop
4,-10.45,noloop
4,-30.0,noloop
4,-28.54,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.36,noloop
4,-10.36,noloop
4,-10.58,noloop
4,-31.69,noloop
4,-10.595,noloop
4,-24.59,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.34,noloop
4,-30.0,noloop
4,-10.364999999999998,noloop
4,-10.55,noloop
4,-10.45,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-22.31,noloop
4,-22.285,noloop
4,-22.02,noloop
4,-10.655,noloop
4,-10.57,noloop
4,-21.29,noloop
4,-30.0,noloop
4,-22.63,noloop
4,-10.51,noloop
4,-22.57,noloop
4,-10.655,noloop
4,-21.48,noloop
4,-10.53,noloop
4,-30.0,noloop
4,-21.155,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-21.01,noloop
4,-21.57,noloop
4,-22.95,noloop
4,-20.995,noloop
4,-24.47,noloop
4,-21.55,noloop
4,-21.68,noloop
4,-23.06,noloop
4,-10.55,noloop
4,-21.72,noloop
4,-21.09,noloop
4,-10.585,noloop
4,-10.45,noloop
4,-10.56,noloop
4,-10.54,noloop
4,-10.43,noloop
4,-10.59,noloop
4,-10.57,noloop
4,-10.61,noloop
4,-21.15,noloop
4,-10.635,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-21.34,noloop
4,-21.0,noloop
4,-21.35,noloop
4,-22.455,noloop
4,-22.14,noloop
4,-10.46,noloop
4,-10.49,noloop
4,-10.625,noloop
4,-23.22,noloop
4,-21.69,noloop
4,-21.2,noloop
4,-21.19,noloop
4,-20.88,noloop
4,-21.25,noloop
4,-43.0,noloop
4,-20.84,noloop
4,-10.56,noloop
4,-20.985,noloop
4,-20.95,noloop
4,-20.905,noloop
4,-10.52,noloop
4,-10.55,noloop
4,-10.49,noloop
4,-10.55,noloop
4,-10.37,noloop
4,-10.38,noloop
4,-30.0,noloop
4,-10.575,noloop
4,-10.6,noloop
4,-10.56,noloop
4,-30.0,noloop
4,-10.64,noloop
4,-10.59,noloop
4,-10.64,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.57,noloop
4,-10.54,noloop
4,-10.595,noloop
4,-10.49,noloop
4,-10.585,noloop
4,-10.55,noloop
4,-10.51,noloop
4,-10.52,noloop
4,-10.59,noloop
4,-10.65,noloop
4,-10.46,noloop
4,-10.63,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.65,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-10.49,noloop
4,-10.58,noloop
4,-10.65,noloop
4,-10.63,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.43,noloop
4,-10.575,noloop
4,-10.49,noloop
4,-21.935,noloop
4,-10.5,noloop
4,-10.575,noloop
4,-26.33,noloop
4,-10.51,noloop
4,-10.45,noloop
4,-10.41,noloop
4,-10.59,noloop
4,-22.38,noloop
4,-22.38,noloop
4,-22.38,noloop
4,-10.45,noloop
4,-10.48,noloop
4,-21.66,noloop
4,-30.0,noloop
4,-23.21,noloop
4,-30.0,noloop
4,-10.545,noloop
4,-30.0,noloop
4,-10.57,noloop
4,-10.55,noloop
4,-10.54,noloop
4,-10.63,noloop
4,-10.63,noloop
4,-10.57,noloop
4,-10.49,noloop
4,-10.62,noloop
4,-10.53,noloop
4,-10.545,noloop
4,-10.565,noloop
4,-10.645,noloop
4,-10.645,noloop
4,-10.35,noloop
4,-10.645,noloop
4,-10.61,noloop
4,-23.88,noloop
4,-24.95,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.565,noloop
4,-21.31,noloop
4,-24.83,noloop
4,-21.755000000000003,noloop
4,-21.98,noloop
4,-21.98,noloop
4,-10.47,noloop
4,-10.58,noloop
4,-10.59,noloop
4,-10.59,noloop
4,-10.62,noloop
4,-10.48,noloop
4,-10.48,noloop
4,-10.445,noloop
4,-10.38,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-20.915,noloop
4,-30.0,noloop
4,-22.51,noloop
4,-41.4,noloop
4,-41.4,noloop
4,-23.09,noloop
4,-22.5,noloop
4,-42.92,noloop
4,-42.92,noloop
4,-42.99,noloop
4,-21.745,noloop
4,-23.31,noloop
4,-30.0,noloop
4,-41.37,noloop
4,-43.0,noloop
4,-10.535,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-42.8,noloop
4,-22.82,noloop
4,-39.73,noloop
4,-37.34,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-23.49,noloop
4,-21.63,noloop
4,-42.91,noloop
4,-42.92,noloop
4,-10.41,noloop
4,-30.0,noloop
4,-42.69,noloop
4,-25.83,noloop
4,-23.12,noloop
4,-28.975,noloop
4,-22.355,noloop
4,-40.865,noloop
4,-30.0,noloop
4,-39.88,noloop
4,-10.64,noloop
4,-10.505,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-10.43,noloop
4,-33.09,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.53,noloop
4,-41.93,noloop
4,-30.0,noloop
4,-26.880000000000003,noloop
4,-27.78,noloop
4,-26.3,noloop
4,-28.135,noloop
4,-26.34,noloop
4,-10.42,noloop
4,-10.55,noloop
4,-10.39,noloop
4,-10.57,noloop
4,-10.56,noloop
4,-10.54,noloop
4,-10.55,noloop
4,-10.48,noloop
4,-10.52,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-21.815,noloop
4,-10.41,noloop
4,-10.545,noloop
4,-24.77,noloop
4,-10.53,noloop
4,-10.41,noloop
4,-10.45,noloop
4,-10.52,noloop
4,-10.59,noloop
4,-10.575,noloop
4,-10.41,noloop
4,-10.62,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-21.13,noloop
4,-10.44,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.58,noloop
4,-10.53,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-10.6,noloop
4,-30.38,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-43.0,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.55,noloop
4,-10.35,noloop
4,-10.63,noloop
4,-10.57,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.635000000000002,noloop
4,-30.0,noloop
4,-42.89,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.47,noloop
4,-10.47,noloop
4,-22.58,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.614999999999998,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.56,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-42.11,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-23.185,noloop
4,-30.0,noloop
4,-10.655,noloop
4,-10.46,noloop
4,-10.57,noloop
4,-10.57,noloop
4,-10.485,noloop
4,-10.48,noloop
4,-10.55,noloop
4,-10.47,noloop
4,-10.58,noloop
4,-10.58,noloop
4,-10.455,noloop
4,-30.0,noloop
4,-10.59,noloop
4,-10.59,noloop
4,-10.65,noloop
4,-20.87,noloop
4,-20.85,noloop
4,-10.655,noloop
4,-10.48,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.34,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.33,noloop
4,-10.55,noloop
4,-10.46,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.35,noloop
4,-10.455,noloop
4,-10.34,noloop
4,-10.385000000000002,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.35,noloop
4,-10.61,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.39,noloop
4,-10.3,noloop
4,-30.0,noloop
4,-10.38,noloop
4,-10.33,noloop
4,-10.3,noloop
4,-10.54,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-10.61,noloop
4,-34.29,noloop
4,-10.625,noloop
4,-10.575,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.36,noloop
4,-30.0,noloop
4,-10.435,noloop
4,-34.379999999999995,noloop
4,-10.56,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-10.47,noloop
4,-10.455,noloop
4,-43.0,noloop
4,-43.0,noloop
4,-43.0,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.33,noloop
4,-35.985,noloop
4,-10.45,noloop
4,-10.445,noloop
4,-10.34,noloop
4,-10.46,noloop
4,-39.89,noloop
4,-30.0,noloop
4,-10.515,noloop
4,-30.0,noloop
4,-10.65,noloop
4,-10.56,noloop
4,-10.605,noloop
4,-10.435,noloop
4,-43.0,noloop
4,-10.43,noloop
4,-10.58,noloop
4,-22.98,noloop
4,-22.98,noloop
4,-10.47,noloop
4,-10.515,noloop
4,-10.52,noloop
4,-10.625,noloop
4,-10.52,noloop
4,-21.075000000000003,noloop
4,-22.49,noloop
4,-10.485,noloop
4,-20.855,noloop
4,-20.88,noloop
4,-10.355,noloop
4,-21.69,noloop
4,-10.51,noloop
4,-10.59,noloop
4,-21.62,noloop
4,-22.66,noloop
4,-10.45,noloop
4,-10.59,noloop
4,-22.34,noloop
4,-10.44,noloop
4,-10.52,noloop
4,-20.94,noloop
4,-10.45,noloop
4,-10.5,noloop
4,-31.95,noloop
4,-10.51,noloop
4,-10.48,noloop
4,-10.55,noloop
4,-10.48,noloop
4,-10.61,noloop
4,-10.44,noloop
4,-10.614999999999998,noloop
4,-22.59,noloop
4,-10.62,noloop
4,-10.65,noloop
4,-10.59,noloop
4,-21.41,noloop
4,-10.6,noloop
4,-28.415,noloop
4,-30.0,noloop
4,-22.02,noloop
4,-21.83,noloop
4,-23.28,noloop
4,-22.31,noloop
4,-22.31,noloop
4,-10.65,noloop
4,-22.93,noloop
4,-22.97,noloop
4,-22.3,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-21.25,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-20.895000000000003,noloop
4,-21.54,noloop
4,-30.0,noloop
4,-21.35,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-23.3,noloop
4,-10.63,noloop
4,-10.555,noloop
4,-23.01,noloop
4,-30.0,noloop
4,-24.19,noloop
4,-10.63,noloop
4,-23.77,noloop
4,-23.7,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.47,noloop
4,-30.0,noloop
4,-25.41,noloop
4,-10.64,noloop
4,-24.2,noloop
4,-30.0,noloop
4,-10.579999999999998,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-10.605,noloop
4,-22.215,noloop
4,-10.64,noloop
4,-10.65,noloop
4,-10.61,noloop
4,-30.305,noloop
4,-10.61,noloop
4,-10.61,noloop
4,-10.485,noloop
4,-23.71,noloop
4,-10.52,noloop
4,-10.485,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-21.235,noloop
4,-10.41,noloop
4,-10.38,noloop
4,-10.38,noloop
4,-10.44,noloop
4,-10.614999999999998,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-24.64,noloop
4,-10.6,noloop
4,-10.36,noloop
4,-10.55,noloop
4,-10.38,noloop
4,-10.51,noloop
4,-30.0,noloop
4,-10.35,noloop
4,-10.64,noloop
4,-10.35,noloop
4,-10.55,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-21.52,noloop
4,-28.33,noloop
4,-10.44,noloop
4,-10.33,noloop
4,-10.45,noloop
4,-10.33,noloop
4,-10.4,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.41,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.3,noloop
4,-10.3,noloop
4,-10.37,noloop
4,-10.34,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.26,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.29,noloop
4,-10.41,noloop
4,-10.515,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-43.0,noloop
4,-10.62,noloop
4,-33.005,noloop
4,-24.45,noloop
4,-43.0,noloop
4,-10.36,noloop
4,-10.27,noloop
4,-10.31,noloop
4,-10.31,noloop
4,-30.0,noloop
4,-10.33,noloop
4,-10.43,noloop
4,-10.45,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-24.195,noloop
4,-31.93,noloop
4,-23.74,noloop
4,-24.38,noloop
4,-10.37,noloop
4,-10.25,noloop
4,-10.42,noloop
4,-10.38,noloop
4,-10.3,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-22.34,noloop
4,-28.11,noloop
4,-43.0,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-21.43,noloop
4,-10.31,noloop
4,-10.27,noloop
4,-30.0,noloop
4,-10.27,noloop
4,-30.0,noloop
4,-23.200000000000003,noloop
4,-30.51,noloop
4,-22.65,noloop
4,-10.64,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.49,noloop
4,-10.58,noloop
4,-10.475,noloop
4,-10.47,noloop
4,-10.62,noloop
4,-29.4,noloop
4,-41.7,noloop
4,-36.225,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-22.15,noloop
4,-30.0,noloop
4,-10.55,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.565,noloop
4,-10.57,noloop
4,-10.59,noloop
4,-10.45,noloop
4,-21.155,noloop
4,-37.52,noloop
4,-37.15,noloop
4,-22.97,noloop
4,-21.04,noloop
4,-25.23,noloop
4,-38.32,noloop
4,-28.36,noloop
4,-10.645,noloop
4,-31.14,noloop
4,-24.99,noloop
4,-23.585,noloop
4,-23.38,noloop
4,-22.14,noloop
4,-41.49,noloop
4,-10.46,noloop
4,-10.32,noloop
4,-10.52,noloop
4,-10.49,noloop
4,-10.465,noloop
4,-10.32,noloop
4,-30.0,noloop
4,-10.36,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.39,noloop
4,-10.41,noloop
4,-10.53,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-10.6,noloop
4,-10.41,noloop
4,-10.52,noloop
4,-10.59,noloop
4,-10.62,noloop
4,-42.9,noloop
4,-10.38,noloop
4,-39.205,noloop
4,-30.0,noloop
4,-41.16,noloop
4,-30.0,noloop
4,-42.99,noloop
4,-30.0,noloop
4,-21.72,noloop
4,-25.35,noloop
4,-30.0,noloop
4,-42.91,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-21.63,noloop
4,-30.63,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-23.49,noloop
4,-20.97,noloop
4,-25.4,noloop
4,-43.0,noloop
4,-30.0,noloop
4,-21.145,noloop
4,-41.51,noloop
4,-41.63,noloop
4,-30.0,noloop
4,-21.08,noloop
4,-22.085,noloop
4,-21.7,noloop
4,-43.0,noloop
4,-10.63,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-32.035,noloop
4,-26.625,noloop
4,-10.45,noloop
4,-20.94,noloop
4,-42.91,noloop
4,-42.99,noloop
4,-41.7,noloop
4,-27.39,noloop
4,-27.34,noloop
4,-24.56,noloop
4,-21.14,noloop
4,-23.08,noloop
4,-21.72,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-30.0,noloop
4,-10.435,noloop
4,-10.38,noloop
4,-43.0,noloop
4,-10.42,noloop
4,-30.0,noloop
4,-10.4,noloop
4,-10.585,noloop
4,-10.6,noloop
4,-21.38,noloop
4,-43.0,noloop
4,-10.62,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-28.145,noloop
4,-22.04,noloop
4,-23.645,noloop
4,-22.805,noloop
4,-24.705,noloop
4,-26.79,noloop
4,-22.05,noloop
4,-22.05,noloop
4,-27.28,noloop
4,-27.28,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.595,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-20.97,noloop
4,-30.0,noloop
4,-22.04,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-23.16,noloop
4,-10.65,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-30.0,noloop
4,-10.55,noloop
4,-23.705,noloop
4,-21.955,noloop
4,-21.91,noloop
4,-10.41,noloop
4,-10.45,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-25.67,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.62,noloop
4,-21.11,noloop
4,-30.0,noloop
4,-10.31,noloop
4,-10.56,noloop
4,-30.0,noloop
4,-24.37,noloop
4,-21.12,noloop
4,-10.385000000000002,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
