column,rsrp,cause
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-114.81,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-142.235,noloop
4,-72.35,noloop
4,-79.55,noloop
4,-80.42,noloop
4,-74.84,noloop
4,-74.84,noloop
4,-71.63,noloop
4,-73.71,noloop
4,-79.42,noloop
4,-79.28,noloop
4,-80.51,noloop
4,-77.6,noloop
4,-69.84,noloop
4,-74.75,noloop
4,-75.735,noloop
4,-80.35499999999999,noloop
4,-80.32,noloop
4,-78.83500000000001,noloop
4,-140.0,noloop
4,-76.8,noloop
4,-72.17,noloop
4,-78.61,noloop
4,-75.88,noloop
4,-78.27,noloop
4,-80.595,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-116.5,noloop
4,-79.32,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.33,noloop
4,-122.24,noloop
4,-118.645,noloop
4,-140.0,noloop
4,-76.96,noloop
4,-70.94,noloop
4,-80.565,noloop
4,-80.63499999999999,noloop
4,-80.3,noloop
4,-80.63,noloop
4,-77.82,noloop
4,-79.935,noloop
4,-78.95,noloop
4,-140.0,noloop
4,-72.67,noloop
4,-73.83,noloop
4,-73.08,noloop
4,-74.2,noloop
4,-73.565,noloop
4,-79.445,noloop
4,-79.97,noloop
4,-69.22,noloop
4,-68.63,noloop
4,-71.78999999999999,noloop
4,-78.405,noloop
4,-74.35,noloop
4,-70.89,noloop
4,-71.93,noloop
4,-79.07,noloop
4,-73.33,noloop
4,-71.265,noloop
4,-80.35,noloop
4,-79.215,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.625,noloop
4,-79.73,noloop
4,-78.875,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-76.73,noloop
4,-80.81,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-155.98,noloop
4,-140.0,noloop
4,-79.99,noloop
4,-140.0,noloop
4,-155.8,noloop
4,-140.0,noloop
4,-77.32499999999999,noloop
4,-140.0,noloop
4,-79.405,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-76.17,noloop
4,-80.51,noloop
4,-78.775,noloop
4,-79.0,noloop
4,-78.8,noloop
4,-77.985,noloop
4,-68.875,noloop
4,-70.305,noloop
4,-73.375,noloop
4,-74.61,noloop
4,-140.0,noloop
4,-119.445,noloop
4,-119.89,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-76.56,noloop
4,-77.245,noloop
4,-78.05,noloop
4,-78.33,noloop
4,-72.86500000000001,noloop
4,-71.32,noloop
4,-72.63,noloop
4,-76.96,noloop
4,-76.94,noloop
4,-75.82,noloop
4,-79.85499999999999,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-75.27,noloop
4,-140.0,noloop
4,-72.63,noloop
4,-68.05,noloop
4,-71.49,noloop
4,-77.4,noloop
4,-76.71000000000001,noloop
4,-79.31,noloop
4,-72.66,noloop
4,-70.09,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.5,noloop
4,-78.905,noloop
4,-73.465,noloop
4,-72.96,noloop
4,-71.50999999999999,noloop
4,-75.6,noloop
4,-71.77,noloop
4,-61.64,noloop
4,-78.35,noloop
4,-80.345,noloop
4,-79.42,noloop
4,-78.86500000000001,noloop
4,-80.67,noloop
4,-66.91999999999999,noloop
4,-68.59,noloop
4,-78.27,noloop
4,-60.625,noloop
4,-77.82,noloop
4,-60.45,noloop
4,-79.295,noloop
4,-78.44,noloop
4,-71.44,noloop
4,-78.67500000000001,noloop
4,-80.535,noloop
4,-62.01,noloop
4,-140.0,noloop
4,-72.9,noloop
4,-65.23,noloop
4,-72.41,noloop
4,-70.28,noloop
4,-75.18,noloop
4,-64.16,noloop
4,-79.495,noloop
4,-78.95,noloop
4,-79.00999999999999,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.02,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-153.38,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.24000000000001,noloop
4,-140.0,noloop
4,-114.09,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-124.64,noloop
4,-79.525,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.29,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-113.215,noloop
4,-117.925,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-66.555,noloop
4,-79.62,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.23,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.28,noloop
4,-79.42,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.74,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.37,noloop
4,-79.66499999999999,noloop
4,-140.0,noloop
4,-79.19,noloop
4,-140.0,noloop
4,-78.63,noloop
4,-79.08,noloop
4,-140.0,noloop
4,-79.475,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-155.77,noloop
4,-155.89,noloop
4,-114.255,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.27,noloop
4,-77.44,noloop
4,-140.0,noloop
4,-78.075,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.95,noloop
4,-116.16,noloop
4,-116.16,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-117.03,noloop
4,-80.62,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.49,noloop
4,-79.875,noloop
4,-140.0,noloop
4,-77.035,noloop
4,-140.0,noloop
4,-79.405,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.16,noloop
4,-80.21000000000001,noloop
4,-77.56,noloop
4,-140.0,noloop
4,-75.2,noloop
4,-75.21000000000001,noloop
4,-140.0,noloop
4,-75.51,noloop
4,-76.175,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.25,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.775,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.2,noloop
4,-77.225,noloop
4,-124.34,noloop
4,-115.775,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.62,noloop
4,-76.65,noloop
4,-140.0,noloop
4,-113.91,noloop
4,-114.335,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-114.91,noloop
4,-79.185,noloop
4,-79.58000000000001,noloop
4,-78.715,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.885,noloop
4,-114.415,noloop
4,-156.0,noloop
4,-112.93,noloop
4,-116.465,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.57,noloop
4,-78.47,noloop
4,-80.32499999999999,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.71000000000001,noloop
4,-79.66,noloop
4,-78.34,noloop
4,-78.79499999999999,noloop
4,-79.16,noloop
4,-79.55,noloop
4,-79.88,noloop
4,-79.95,noloop
4,-75.77,noloop
4,-78.88499999999999,noloop
4,-78.7,noloop
4,-76.745,noloop
4,-79.74,noloop
4,-76.86,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.7,noloop
4,-78.8,noloop
4,-79.55,noloop
4,-79.51,noloop
4,-80.75,noloop
4,-140.0,noloop
4,-113.28,noloop
4,-140.0,noloop
4,-78.37,noloop
4,-75.57,noloop
4,-79.43,noloop
4,-79.92,noloop
4,-80.1,noloop
4,-80.36,noloop
4,-79.315,noloop
4,-79.04,noloop
4,-80.035,noloop
4,-80.45,noloop
4,-78.84,noloop
4,-80.61,noloop
4,-77.465,noloop
4,-140.0,noloop
4,-79.17500000000001,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-73.98,noloop
4,-78.16,noloop
4,-76.16,noloop
4,-77.11500000000001,noloop
4,-77.11500000000001,noloop
4,-116.25,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-114.38,noloop
4,-115.24,noloop
4,-117.64,noloop
4,-117.73,noloop
4,-112.98,noloop
4,-115.42,noloop
4,-119.14,noloop
4,-119.29,noloop
4,-115.745,noloop
4,-114.305,noloop
4,-114.07,noloop
4,-113.3,noloop
4,-120.59,noloop
4,-115.34,noloop
4,-114.43,noloop
4,-113.51,noloop
4,-122.02,noloop
4,-119.25,noloop
4,-120.05,noloop
4,-120.05,noloop
4,-113.36,noloop
4,-114.24,noloop
4,-114.24,noloop
4,-114.27,noloop
4,-121.13,noloop
4,-115.84,noloop
4,-115.3,noloop
4,-113.44,noloop
4,-113.34,noloop
4,-116.07,noloop
4,-113.43,noloop
4,-113.07,noloop
4,-113.07,noloop
4,-114.56,noloop
4,-113.765,noloop
4,-113.735,noloop
4,-116.87,noloop
4,-116.87,noloop
4,-115.82,noloop
4,-115.78,noloop
4,-115.6,noloop
4,-115.55,noloop
4,-114.59,noloop
4,-113.46,noloop
4,-113.46,noloop
4,-75.42,noloop
4,-140.0,noloop
4,-115.81,noloop
4,-140.0,noloop
4,-116.24,noloop
4,-116.0,noloop
4,-113.5,noloop
4,-140.0,noloop
4,-114.09,noloop
4,-117.55,noloop
4,-152.55,noloop
4,-152.55,noloop
4,-121.3,noloop
4,-120.54,noloop
4,-155.85,noloop
4,-155.85,noloop
4,-155.99,noloop
4,-113.56,noloop
4,-113.33,noloop
4,-115.51,noloop
4,-116.85,noloop
4,-140.0,noloop
4,-152.9,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-155.66,noloop
4,-149.05,noloop
4,-117.96,noloop
4,-144.31,noloop
4,-113.035,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-123.55,noloop
4,-126.32,noloop
4,-114.24,noloop
4,-155.83,noloop
4,-116.6,noloop
4,-115.8,noloop
4,-155.85,noloop
4,-114.66,noloop
4,-115.38,noloop
4,-119.13,noloop
4,-114.66,noloop
4,-140.0,noloop
4,-115.895,noloop
4,-155.45,noloop
4,-115.62,noloop
4,-129.96,noloop
4,-123.9,noloop
4,-135.03500000000005,noloop
4,-127.345,noloop
4,-114.88,noloop
4,-122.825,noloop
4,-115.515,noloop
4,-113.11,noloop
4,-114.385,noloop
4,-122.67,noloop
4,-114.0,noloop
4,-113.91,noloop
4,-113.91,noloop
4,-119.4,noloop
4,-114.09,noloop
4,-113.535,noloop
4,-114.0,noloop
4,-113.59,noloop
4,-124.45,noloop
4,-151.485,noloop
4,-115.645,noloop
4,-116.31,noloop
4,-114.11,noloop
4,-115.685,noloop
4,-140.0,noloop
4,-113.16,noloop
4,-148.7,noloop
4,-117.53,noloop
4,-113.08,noloop
4,-114.29,noloop
4,-114.94,noloop
4,-113.83,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-137.95,noloop
4,-120.41,noloop
4,-118.295,noloop
4,-115.29,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-121.715,noloop
4,-113.75,noloop
4,-114.29,noloop
4,-120.23,noloop
4,-154.1,noloop
4,-113.12,noloop
4,-140.0,noloop
4,-120.655,noloop
4,-121.91,noloop
4,-124.01,noloop
4,-127.085,noloop
4,-118.48,noloop
4,-80.21,noloop
4,-71.555,noloop
4,-140.0,noloop
4,-79.19999999999999,noloop
4,-78.7,noloop
4,-80.22,noloop
4,-72.86,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.77,noloop
4,-69.61500000000001,noloop
4,-76.12,noloop
4,-76.12,noloop
4,-79.16,noloop
4,-76.91,noloop
4,-78.53,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.85,noloop
4,-140.0,noloop
4,-80.25,noloop
4,-80.08,noloop
4,-133.55,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-116.88,noloop
4,-156.0,noloop
4,-114.315,noloop
4,-113.505,noloop
4,-156.0,noloop
4,-117.14,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.375,noloop
4,-75.06,noloop
4,-76.24,noloop
4,-75.64,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-75.83,noloop
4,-140.0,noloop
4,-155.7,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.57,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-154.3,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.92,noloop
4,-113.94,noloop
4,-113.655,noloop
4,-114.92,noloop
4,-114.92,noloop
4,-114.92,noloop
4,-114.92,noloop
4,-114.01,noloop
4,-113.54,noloop
4,-115.545,noloop
4,-115.515,noloop
4,-114.31,noloop
4,-114.31,noloop
4,-113.32,noloop
4,-113.76,noloop
4,-114.2,noloop
4,-119.17,noloop
4,-114.7,noloop
4,-116.05,noloop
4,-116.05,noloop
4,-113.95,noloop
4,-113.97,noloop
4,-115.74,noloop
4,-115.78,noloop
4,-115.82,noloop
4,-115.905,noloop
4,-115.81,noloop
4,-115.755,noloop
4,-115.81,noloop
4,-113.41,noloop
4,-113.22,noloop
4,-140.0,noloop
4,-115.895,noloop
4,-118.45,noloop
4,-116.475,noloop
4,-115.82,noloop
4,-115.82,noloop
4,-116.19,noloop
4,-115.34,noloop
4,-115.29,noloop
4,-116.46,noloop
4,-116.46,noloop
4,-116.55,noloop
4,-116.55,noloop
4,-115.675,noloop
4,-113.13,noloop
4,-113.13,noloop
4,-113.13,noloop
4,-113.31,noloop
4,-116.41,noloop
4,-116.41,noloop
4,-119.29,noloop
4,-119.24,noloop
4,-117.125,noloop
4,-117.49,noloop
4,-116.4,noloop
4,-118.705,noloop
4,-119.22,noloop
4,-117.03,noloop
4,-117.04,noloop
4,-117.03,noloop
4,-117.03,noloop
4,-117.03,noloop
4,-116.955,noloop
4,-116.82,noloop
4,-116.8,noloop
4,-116.635,noloop
4,-115.945,noloop
4,-115.98,noloop
4,-115.74,noloop
4,-115.27,noloop
4,-115.27,noloop
4,-115.14,noloop
4,-113.08,noloop
4,-116.66,noloop
4,-116.66,noloop
4,-116.635,noloop
4,-116.515,noloop
4,-116.055,noloop
4,-113.13,noloop
4,-113.03,noloop
4,-116.93,noloop
4,-118.685,noloop
4,-112.885,noloop
4,-71.46,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-69.85,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-67.49,noloop
4,-74.2,noloop
4,-72.09,noloop
4,-75.27,noloop
4,-78.17,noloop
4,-80.48,noloop
4,-80.48,noloop
4,-79.93,noloop
4,-79.50999999999999,noloop
4,-77.07,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-71.175,noloop
4,-68.185,noloop
4,-62.685,noloop
4,-65.79499999999999,noloop
4,-77.02,noloop
4,-140.0,noloop
4,-80.21,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.495,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.66,noloop
4,-58.5,noloop
4,-75.655,noloop
4,-140.0,noloop
4,-72.75,noloop
4,-79.275,noloop
4,-80.4,noloop
4,-77.85,noloop
4,-78.68,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.94,noloop
4,-79.55,noloop
4,-79.775,noloop
4,-79.775,noloop
4,-80.14,noloop
4,-70.88,noloop
4,-70.83,noloop
4,-140.0,noloop
4,-69.7,noloop
4,-79.59,noloop
4,-73.0,noloop
4,-67.06,noloop
4,-69.785,noloop
4,-75.92,noloop
4,-140.0,noloop
4,-80.27,noloop
4,-79.8,noloop
4,-79.77,noloop
4,-80.315,noloop
4,-78.85,noloop
4,-79.8,noloop
4,-80.58,noloop
4,-64.925,noloop
4,-140.0,noloop
4,-80.71,noloop
4,-73.67,noloop
4,-134.89,noloop
4,-73.715,noloop
4,-75.905,noloop
4,-80.55,noloop
4,-75.965,noloop
4,-80.68,noloop
4,-80.5,noloop
4,-80.68,noloop
4,-75.2,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.65,noloop
4,-77.945,noloop
4,-140.0,noloop
4,-78.655,noloop
4,-79.46,noloop
4,-79.49,noloop
4,-76.9,noloop
4,-134.505,noloop
4,-76.34,noloop
4,-75.15,noloop
4,-75.275,noloop
4,-79.70500000000001,noloop
4,-79.81,noloop
4,-79.575,noloop
4,-140.0,noloop
4,-80.07,noloop
4,-80.66,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.52,noloop
4,-140.0,noloop
4,-79.525,noloop
4,-79.28,noloop
4,-137.685,noloop
4,-80.635,noloop
4,-79.88,noloop
4,-76.47999999999999,noloop
4,-80.7,noloop
4,-80.64,noloop
4,-77.48,noloop
4,-79.88499999999999,noloop
4,-79.88499999999999,noloop
4,-80.66,noloop
4,-80.37,noloop
4,-80.27000000000001,noloop
4,-78.17,noloop
4,-80.38,noloop
4,-78.60499999999999,noloop
4,-78.49000000000001,noloop
4,-80.04,noloop
4,-77.62,noloop
4,-77.695,noloop
4,-77.5,noloop
4,-80.315,noloop
4,-79.77,noloop
4,-80.6,noloop
4,-148.13,noloop
4,-140.0,noloop
4,-79.465,noloop
4,-79.005,noloop
4,-140.0,noloop
4,-156.0,noloop
4,-130.94,noloop
4,-115.57,noloop
4,-131.10000000000002,noloop
4,-140.0,noloop
4,-113.23,noloop
4,-120.86,noloop
4,-113.975,noloop
4,-123.46,noloop
4,-114.06,noloop
4,-116.42,noloop
4,-115.11,noloop
4,-114.875,noloop
4,-116.525,noloop
4,-115.15,noloop
4,-117.03,noloop
4,-113.625,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-117.035,noloop
4,-117.475,noloop
4,-140.0,noloop
4,-114.315,noloop
4,-118.645,noloop
4,-118.79,noloop
4,-118.41,noloop
4,-116.24,noloop
4,-116.33,noloop
4,-119.03,noloop
4,-119.77,noloop
4,-119.855,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.09,noloop
4,-117.855,noloop
4,-120.67,noloop
4,-115.5,noloop
4,-115.78,noloop
4,-140.0,noloop
4,-119.33,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.61,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.67,noloop
4,-116.98,noloop
4,-115.33,noloop
4,-117.91,noloop
4,-113.37,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.375,noloop
4,-113.585,noloop
4,-113.445,noloop
4,-116.64,noloop
4,-118.95,noloop
4,-114.405,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-117.08,noloop
4,-116.475,noloop
4,-116.51,noloop
4,-120.32,noloop
4,-118.34,noloop
4,-71.63,noloop
4,-73.53,noloop
4,-73.0,noloop
4,-76.93,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-118.4,noloop
4,-71.66499999999999,noloop
4,-78.305,noloop
4,-77.37,noloop
4,-78.97,noloop
4,-140.0,noloop
4,-67.29,noloop
4,-67.37,noloop
4,-75.11500000000001,noloop
4,-140.0,noloop
4,-80.25,noloop
4,-119.5,noloop
4,-73.4,noloop
4,-74.31,noloop
4,-77.05,noloop
4,-73.33500000000001,noloop
4,-72.22999999999999,noloop
4,-140.0,noloop
4,-116.74,noloop
4,-140.0,noloop
4,-113.73,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-80.655,noloop
4,-75.13,noloop
4,-79.95,noloop
4,-77.59,noloop
4,-74.34,noloop
4,-112.96,noloop
4,-80.65,noloop
4,-73.39,noloop
4,-140.0,noloop
4,-79.69,noloop
4,-74.16499999999999,noloop
4,-76.77,noloop
4,-79.09,noloop
4,-80.515,noloop
4,-140.0,noloop
4,-73.785,noloop
4,-79.145,noloop
4,-79.23,noloop
4,-76.16,noloop
4,-78.14,noloop
4,-77.12,noloop
4,-140.0,noloop
4,-78.05,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-77.67,noloop
4,-79.645,noloop
4,-156.0,noloop
4,-113.31,noloop
4,-140.0,noloop
4,-156.0,noloop
4,-134.39499999999998,noloop
4,-115.91,noloop
4,-156.0,noloop
4,-78.435,noloop
4,-76.02,noloop
4,-76.82,noloop
4,-77.65,noloop
4,-77.17,noloop
4,-76.37,noloop
4,-75.58500000000001,noloop
4,-140.0,noloop
4,-80.59,noloop
4,-78.61500000000001,noloop
4,-73.24000000000001,noloop
4,-79.005,noloop
4,-80.45,noloop
4,-80.39500000000001,noloop
4,-80.39500000000001,noloop
4,-75.2,noloop
4,-80.1,noloop
4,-79.88499999999999,noloop
4,-80.58,noloop
4,-78.18,noloop
4,-80.25,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.05,noloop
4,-134.695,noloop
4,-119.77,noloop
4,-76.48,noloop
4,-77.38499999999999,noloop
4,-140.0,noloop
4,-78.31,noloop
4,-77.83,noloop
4,-80.05,noloop
4,-72.89500000000001,noloop
4,-78.58,noloop
4,-140.0,noloop
4,-78.5,noloop
4,-76.81,noloop
4,-78.36,noloop
4,-80.55,noloop
4,-71.16,noloop
4,-77.04,noloop
4,-77.27,noloop
4,-126.585,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-114.755,noloop
4,-70.69,noloop
4,-74.41499999999999,noloop
4,-79.27,noloop
4,-79.73,noloop
4,-79.73,noloop
4,-79.73,noloop
4,-74.98,noloop
4,-80.45,noloop
4,-80.47,noloop
4,-80.64,noloop
4,-140.0,noloop
4,-78.22,noloop
4,-80.76,noloop
4,-80.3,noloop
4,-140.0,noloop
4,-132.685,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.55,noloop
4,-76.2,noloop
4,-79.78,noloop
4,-113.06,noloop
4,-127.18,noloop
4,-153.49,noloop
4,-144.35,noloop
4,-140.0,noloop
4,-114.02,noloop
4,-140.0,noloop
4,-113.855,noloop
4,-112.905,noloop
4,-114.735,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.32,noloop
4,-76.88,noloop
4,-78.77,noloop
4,-75.38,noloop
4,-79.01,noloop
4,-80.24,noloop
4,-145.72500000000002,noloop
4,-144.77499999999998,noloop
4,-122.08,noloop
4,-120.04,noloop
4,-128.65,noloop
4,-147.75,noloop
4,-116.6,noloop
4,-130.75,noloop
4,-115.77,noloop
4,-114.84,noloop
4,-135.05,noloop
4,-122.32,noloop
4,-117.295,noloop
4,-115.59,noloop
4,-115.18,noloop
4,-153.19,noloop
4,-77.79499999999999,noloop
4,-67.98,noloop
4,-75.775,noloop
4,-74.625,noloop
4,-74.625,noloop
4,-68.025,noloop
4,-140.0,noloop
4,-80.63,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-123.16,noloop
4,-79.52,noloop
4,-155.7,noloop
4,-76.76,noloop
4,-78.565,noloop
4,-79.49,noloop
4,-146.915,noloop
4,-140.0,noloop
4,-152.09,noloop
4,-140.0,noloop
4,-155.98,noloop
4,-113.8,noloop
4,-140.0,noloop
4,-117.75,noloop
4,-123.57,noloop
4,-140.0,noloop
4,-155.8,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.23,noloop
4,-129.77,noloop
4,-113.76,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-113.87,noloop
4,-121.26,noloop
4,-118.485,noloop
4,-117.71,noloop
4,-118.02,noloop
4,-123.705,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-114.455,noloop
4,-152.87,noloop
4,-152.95,noloop
4,-140.0,noloop
4,-115.94,noloop
4,-114.61,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-121.61,noloop
4,-119.9,noloop
4,-115.69,noloop
4,-116.265,noloop
4,-140.0,noloop
4,-124.755,noloop
4,-155.75,noloop
4,-155.98,noloop
4,-152.04,noloop
4,-121.175,noloop
4,-120.8,noloop
4,-114.45,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.55000000000001,noloop
4,-74.59,noloop
4,-156.0,noloop
4,-140.0,noloop
4,-156.0,noloop
4,-79.94,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-120.15,noloop
4,-116.76,noloop
4,-113.79,noloop
4,-117.04,noloop
4,-114.44,noloop
4,-114.44,noloop
4,-140.0,noloop
4,-78.34,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-115.4,noloop
4,-115.4,noloop
4,-113.59,noloop
4,-115.46,noloop
4,-77.17,noloop
4,-140.0,noloop
4,-116.895,noloop
4,-125.14,noloop
4,-119.27,noloop
4,-140.0,noloop
4,-126.22,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-114.965,noloop
4,-80.625,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-78.17,noloop
4,-140.0,noloop
4,-118.235,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-79.64,noloop
4,-140.0,noloop
4,-80.515,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-140.0,noloop
4,-130.29,noloop
