timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,lte_serving_cell_meas_result,location
1744492635,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744492629,5.82799983,pcell-540-501390-36--86.94--10.46/scell1-None-None-None-None-None/scell2-540-521310-36--89.93--10.56/scell3-380-398410-36--97.16--12.3,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744492635,1.74449E+12,40.42252,-86.91642,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744492646,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744492635,1744492649,1744492635,1744492649,1744492635,1744492649,13.99998665,14.09998655,14.19998646,2.382959604,2.482959509,2.582959414,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744492629,1744492624,36.55,48.58,59.44,74.945,77.69,58.71676056,0,0,0,0,0,0,59.44,1,10.66499972,11.29600024,1744492629,-140,-30,380,398410,0,0,-85.885,-10.43,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
1744491537,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744491534,2.642999887,pcell-540-521310-16--88.96--10.5/scell1-None-None-None-None-None/scell2-540-501390-16--85.61--10.43/scell3-380-398410-16--90.93--12.5,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744491537,1.74449E+12,40.42259,-86.91639,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744491548,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,1744491537,1744491548,1744491537,1744491551,1744491537,1744491551,11.59998894,14.09998655,14.19998646,0.043802738,2.543800354,2.643800259,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744491534,1744491531,36.945,52.92,112.095,155.58,161.87,97.42444444,0,0,0,0,0,0,112.095,1,5.718999863,11.22300005,1744491534,-140,-30,380,398410,0,0,-87.025,-10.385,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
1744491552,,,540,521310,,,,,,,309,387410,309,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744491551,1.332999945,pcell-540-521310-8--88.0--10.43/scell1-None-None-None-None-None/scell2-309-398410-7--97.05--13.72/scell3-540-501390-7--87.87--10.49,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744491552,1.74449E+12,40.4224267,-86.9162544,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744491563,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,1744491552,1744491563,1744491552,1744491566,1744491551,1744491566,11.49998903,13.89998674,14.69998598,0.144788504,2.544786215,2.744786024,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744491551,1744491548,9.4,9.705,10.01,54.645,66.98,30.72714286,0,0,0,0,0,0,10.01,1,4.052000046,10.94699979,1744491551,-140,-30,540,501390,0,0,-90.77,-10.575,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
1744487720,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744487692,28.24600005,pcell-540-521310-176--83.85--10.46/scell1-None-None-None-None-None/scell2-540-501390-176--79.56--10.39/scell3-380-398410-176--78.67--10.61,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744487720,1.74449E+12,40.42155,-86.91604,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744487731,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744487720,1744487734,1744487720,1744487734,1744487720,1744487734,13.99998665,13.99998665,14.09998655,2.598955393,2.598955393,2.698955297,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744487692,1744487690,120.722,342.68,512.94,634.76,703.228,476.2562626,0,0,0,0,0,0,512.94,1,30.74700022,11.05699992,1744487692,-140,-30,380,398410,0,0,-82.99,-10.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p9-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744495096,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1744495095,0.807999849,pcell-540-501390-5--74.45--10.34/scell1-None-None-None-None-None/scell2-540-521310-5--80.02--10.41/scell3-380-398410-5--83.22--11.54,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,1,1744495107,1.7445E+12,40.42219,-86.916,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744495107,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744495107,1744495110,1744495107,1744495110,1744495107,1744495110,2.79999733,2.999997139,3.099997044,2.48298192,2.48298192,2.582981825,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744495095,1744495091,72.18,109.96,151.19,537.15,636.062,287.6982353,0,0,0,0,0,0,151.19,1,15.88000011,0.121000051,1744495095,-140,-30,380,398410,0,0,0,0,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p24-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744496596,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744496569,26.32299995,pcell-540-521310-165--88.09--10.46/scell1-None-None-None-None-None/scell2-540-501390-165--90.49--10.45/scell3-380-398410-165--85.0--10.7,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744496596,1.7445E+12,40.42145,-86.91612,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744496606,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->501390:1,S1,1744496595,1744496606,1744496595,1744496608,1744496595,1744496608,11.19998932,12.39998817,12.49998808,0.332925558,1.532924414,1.632924318,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744496569,1744496556,59.66,91.035,168.68,235.5475,270.955,163.8930435,0,0,0,0,0,0,168.68,1,39.88200021,10.50499964,1744496569,-140,-30,380,398410,0,0,-87.49,-10.8,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744496625,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744496609,16.03700018,pcell-540-501390-100--87.13--10.55/scell1-None-None-None-None-None/scell2-540-521310-100--90.17--10.88/scell3-380-398410-100--91.67--11.12,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744496625,1.7445E+12,40.42154,-86.9159911,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744496637,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->1001:1->501390:1,S1,1744496625,1744496640,1744496625,1744496640,1744496625,1744496640,14.99998569,15.0999856,15.1999855,2.462893486,2.562893391,2.662893295,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744496609,1744496606,83.274,113.775,161.28,207.68,253.53,165.4438994,0,0,0,0,0,0,161.28,1,19.03600001,12.13400006,1744496609,-140,-30,380,398410,0,0,-88.775,-10.7,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744496670,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744496643,26.94499993,pcell-540-501390-168--87.73--10.49/scell1-None-None-None-None-None/scell2-540-521310-168--91.28--11.04/scell3-380-398410-168--89.98--11.34,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744496670,1.7445E+12,40.42118,-86.91621,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744496680,True->False->False->False->True,5G SA->IDLE->LTE->LTE->5G SA,4/0->0/0->0/1->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->66736:1->501390:1,S1,1744496669,1744496682,1744496669,1744496682,1744496669,1744496682,12.39998817,12.49998808,12.59998798,1.465853453,1.565853357,1.665853262,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744496643,1744496637,67.39,91.29,187.295,281.2,413.63,203.2223427,0,0,0,0,0,0,187.295,1,32.56200004,10.53500009,1744496643,-140,-30,380,398410,0,0,-87.725,-10.45,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744492010,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744492004,5.204999924,pcell-540-521310-33--90.36--10.42/scell1-None-None-None-None-None/scell2-540-501390-33--87.38--10.62/scell3-380-398410-33--102.18--12.81,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744492010,1.74449E+12,40.42248,-86.91641,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744492021,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,1744492009,1744492023,1744492009,1744492024,1744492009,1744492024,14.19998646,14.39998627,14.39998627,2.371899605,2.571899414,2.571899414,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744492004,1744492002,42.602,69.35,100.43,118.74,137.59,94.99649123,0,0,0,0,0,0,100.43,1,7.721999884,11.48899984,1744492004,-140,-30,380,398410,0,0,-91.055,-10.52,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-2.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
1744494668,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744494654,14.79700017,pcell-540-521310-92--87.46--10.39/scell1-None-None-None-None-None/scell2-540-501390-92--79.92--10.38/scell3-380-398410-92--86.67--11.02,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744494668,1.74449E+12,40.42196,-86.91586,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744494680,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744494668,1744494680,1744494668,1744494683,1744494668,1744494683,12.39998817,14.79998589,14.89998579,0.142970324,2.542968035,2.642967939,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744494654,1744494651,86.068,133.1775,213.03,327.9,470.781,242.4959155,0,0,0,0,0,0,213.03,1,17.40500021,11.875,1744494654,-140,-30,380,398410,0,0,-87.435,-10.39,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p24-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 37
1744496185,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744496088,97.35699987,pcell-540-501390-608--84.73--10.48/scell1-None-None-None-None-None/scell2-540-521310-608--87.75--11.04/scell3-380-398410-608--81.71--10.79,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744496185,1.7445E+12,40.42152,-86.91622,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744496196,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744496185,1744496198,1744496185,1744496198,1744496185,1744496198,12.79998779,12.8999877,12.8999877,1.460889101,1.560889006,1.560889006,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744496088,1744496087,76.948,157.06,321.75,449.67,520.16,309.8457866,0,0,0,0,0,0,321.75,1,97.96000028,10.96299934,1744496088,-140,-30,380,398410,0,0,-85.76,-10.53,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744496200,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744496199,1.325000048,pcell-540-501390-8--86.57--10.46/scell1-None-None-None-None-None/scell2-540-521310-8--90.74--10.62/scell3-380-398410-8--90.07--10.77,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744496200,1.7445E+12,40.42154,-86.91617,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744496210,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744496200,1744496212,1744496200,1744496212,1744496200,1744496212,12.09998846,12.19998837,12.29998827,1.359875441,1.459875345,1.55987525,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744496199,1744496196,91.25,95.51,177.73,186.77,207.418,157.3426667,0,0,0,0,0,0,177.73,1,3.765000582,10.33599973,1744496199,-140,-30,380,398410,0,0,-88.15,-10.46,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744496215,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744496213,1.323999882,pcell-540-501390-8--85.84--10.48/scell1-None-None-None-None-None/scell2-540-521310-8--92.94--10.93/scell3-380-398410-8--90.02--10.73,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744496215,1.7445E+12,40.4215122,-86.9161844,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744496225,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744496214,1744496228,1744496214,1744496228,1744496214,1744496228,13.49998713,13.59998703,13.79998684,2.319859982,2.419859886,2.619859695,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744496213,1744496210,18.212,41.84,166.265,229.38,231.76,139.2357143,0,0,0,0,0,0,166.265,1,4.101000071,10.83900023,1744496213,-140,-30,380,398410,0,0,-86.365,-10.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p25-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 40
1744492176,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744492173,2.664999962,pcell-540-501390-17--84.84--10.37/scell1-None-None-None-None-None/scell2-540-521310-17--86.51--10.27/scell3-380-398410-17--94.6--11.36,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744492176,1.74449E+12,40.42253,-86.9164,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744492187,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1744492176,1744492190,1744492176,1744492190,1744492176,1744492190,14.19998646,14.29998636,14.29998636,2.396979809,2.496979713,2.496979713,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744492173,1744492172,24.74,58.265,97.43,135.575,212.98,107.8083333,0,0,0,0,0,0,97.43,1,4.246000051,11.42900014,1744492173,-104.36,-21.45,380,398410,0,0,-87.63,-10.42,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 2
1744492191,,,540,501390,,,,,,,309,387410,309,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744492190,1.321000099,pcell-540-501390-8--82.97--10.33/scell1-None-None-None-None-None/scell2-309-398410-4--97.06--14.93/scell3-540-521310-4--86.68--10.46,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744492191,1.74449E+12,40.42238,-86.91623,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744492202,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,1744492191,1744492204,1744492191,1744492204,1744492191,1744492204,12.8999877,12.9999876,13.09998751,1.552966356,1.652966261,1.752966166,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744492190,1744492187,12.77,28.695,76.47,77.355,77.65,55.63,0,0,0,0,0,0,76.47,1,3.967999935,10.97599983,1744492190,-103.74,-18.88,540,521310,0,0,-86.125,-10.375,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p8-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,
1744581511,,,540,501390,,,,,,,309,387410,380,398410,540,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1744581509,1.980999947,pcell-540-501390-12--82.6--10.28/scell1-None-None-None-None-None/scell2-540-521310-12--88.2--10.34/scell3-380-398410-12--92.32--11.13,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744581511,1.74458E+12,40.4224264,-86.9154791,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1744581521,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,1744581510,1744581521,1744581510,1744581524,1744581510,1744581524,11.29998922,13.89998674,13.89998674,0.00785017,2.607847691,2.607847691,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744581509,1744581430,87.59,116.67,161.18,218.47,277.526,172.5476943,0,0,0,0,0,0,161.18,1,80.49900007,10.92000008,1744581509,-140,-30,380,398410,0,0,-85.26,-10.51,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p15-dl-5.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 7
1744574774,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744574766,8.506000042,pcell-540-521310-53--85.09--10.53/scell1-None-None-None-None-None/scell2-540-501390-53--82.53--10.57/scell3-380-398410-53--67.91--10.44,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744574774,1.74457E+12,40.4210243,-86.9154467,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744574785,True->False->False->False->True,5G SA->IDLE->LTE->LTE->5G SA,4/0->0/0->0/1->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->66736:1->501390:1,S1,1744574774,1744574787,1744574774,1744574787,1744574774,1744574787,12.9999876,12.9999876,12.9999876,1.66297102,1.66297102,1.66297102,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744574766,1744574759,85.51,115.1125,168.315,238.58,302.8,193.712987,0,0,0,0,0,0,168.315,1,15.39600015,10.9599998,1744574766,-140,-30,380,398410,0,0,-83.045,-10.475,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p20-dl-1.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 42
1744575291,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744575274,17.14199996,pcell-540-521310-107--85.68--10.61/scell1-None-None-None-None-None/scell2-540-501390-107--82.14--10.5/scell3-380-398410-107--77.24--10.7,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744575291,1.74458E+12,40.42101,-86.91544,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744575301,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744575291,1744575302,1744575291,1744575304,1744575291,1744575304,10.6999898,13.19998741,13.29998732,0.267970562,2.767968178,2.867968082,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744575274,1744575274,52.54,89.63,192.47,294.85,466.942,227.5556322,0,0,0,0,0,0,192.47,1,17.72400022,10.09000015,1744575274,-140,-30,380,398410,0,0,-78.59,-10.41,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p20-dl-3.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 42
1744574995,,,540,521310,,,,,,,309,387410,380,398410,540,501390,,,,,,,,,,,,,,,,,1,0,1,type3,1744574979,15.70600009,pcell-540-521310-98--80.79--10.48/scell1-None-None-None-None-None/scell2-540-501390-98--72.36--10.39/scell3-380-398410-98--70.09--10.73,309-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1744574995,1.74457E+12,40.42106,-86.91546,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1744575005,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,1744574995,1744575008,1744574995,1744575008,1744574995,1744575008,13.29998732,13.49998713,13.59998703,2.426966906,2.626966715,2.726966619,[],FALSE,TRUE,"[(387410, 309)]",,S1E1,309,387410,0,0,1744574979,1744574973,40.3,82.17,145.82,197.8,224.83,140.4039487,0,0,0,0,0,0,145.82,1,21.77899981,10.49000001,1744574979,-140,-30,380,398410,0,0,-79.75,-10.39,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250413-t/onoff/onoff_rss_t-sp2p20-dl-2.csv,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,Point 42
