grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_25,thput_50,thput_75,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100
-86.9135,40.4600,0.0000,24.0000,6.9239,2.9600,0.3560,5.0575,6.9415,8.6348,13.6030,17.2000,28.9130,3.0000,3.0000,3.0000,3.0000,81.0000,459.1042,223.0294,62.5000,249.0000,301.5000,437.0000,623.0000,779.8000,911.0000
-86.9135,40.4600,30.0000,17.0000,37.2088,19.3682,9.3806,13.4410,47.5470,53.8960,57.2560,83.8182,4.8019,75.0000,82.5000,84.0000,84.0000,92.0000,185.9059,107.4067,50.4000,107.0000,112.0000,125.0000,268.0000,336.2000,407.0000
-86.9135,40.4600,60.0000,21.0000,22.0087,16.3387,1.1520,9.9440,13.0290,36.3970,51.3400,80.4444,4.9466,70.0000,78.0000,80.0000,84.0000,89.0000,246.1238,118.0366,62.6000,112.0000,150.0000,229.0000,369.0000,415.0000,422.0000
-86.9135,40.4600,90.0000,6.0000,4.6110,3.1655,0.1680,1.7997,5.4705,7.1710,8.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,513.2500,135.2708,357.0000,377.4000,408.0000,493.0000,598.2500,665.3000,710.0000
-86.9135,40.4600,120.0000,4.0000,45.1346,3.9269,39.2140,42.7966,46.1137,48.4516,49.0970,79.5000,10.5948,69.0000,69.0000,78.5000,89.0000,92.0000,141.2500,6.6474,133.0000,134.2000,136.0000,141.0000,146.2500,148.5000,150.0000
-86.9135,40.4605,0.0000,30.0000,8.6745,3.8927,3.6640,5.7585,7.6322,11.6342,18.8030,10.0000,18.1511,3.0000,3.0000,3.0000,3.0000,89.0000,461.9333,166.9393,204.0000,276.4000,321.7500,438.5000,576.7500,685.5000,787.0000
-86.9135,40.4605,60.0000,2.0000,7.3020,3.5180,3.7840,5.5430,7.3020,9.0610,10.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0500,95.9500,64.1000,83.2900,112.0750,160.0500,208.0250,236.8100,256.0000
-86.9135,40.4615,0.0000,30.0000,5.9223,2.1433,2.4060,4.0213,5.8023,7.4973,10.2286,16.7308,23.4710,3.0000,4.0000,6.0000,11.0000,81.0000,419.5533,153.5308,80.5000,181.4000,356.7500,453.5000,521.2500,617.1000,657.0000
-86.9135,40.4625,0.0000,17.0000,4.6026,1.7198,0.2660,2.9920,5.2550,5.9230,6.5460,6.9091,1.5641,4.0000,6.0000,8.0000,8.0000,8.0000,616.2353,410.8576,134.0000,258.0000,289.0000,430.0000,957.0000,1277.8000,1327.0000
-86.9135,40.4645,0.0000,9.0000,3.7861,0.9969,2.4510,3.0330,3.3320,4.6430,5.4760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,656.8889,305.6630,298.0000,358.8000,383.0000,490.0000,900.0000,1047.4000,1181.0000
-86.9135,40.4650,0.0000,7.0000,2.8200,1.1811,0.6800,2.1355,2.9660,3.6665,4.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,866.1143,341.1370,59.8000,551.9200,894.0000,948.0000,1057.0000,1106.2000,1153.0000
-86.9135,40.4680,0.0000,12.0000,1.6216,0.3436,1.0830,1.4125,1.6390,1.7585,2.4010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1080.0000,273.7137,694.0000,703.8000,792.0000,1248.5000,1286.0000,1372.1000,1406.0000
-86.9135,40.4685,0.0000,32.0000,2.1903,1.6758,0.1300,0.6730,1.9555,3.0493,5.9170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,827.5581,525.5621,68.4000,226.0000,350.5000,754.0000,1453.0000,1503.0000,1559.0000
-86.9135,40.4685,30.0000,4.0000,10.3741,1.9232,7.3090,9.5698,10.8672,11.6715,12.4530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.5000,69.4712,317.0000,326.9000,341.7500,404.0000,463.7500,474.1000,481.0000
-86.9135,40.4685,60.0000,19.0000,27.4068,20.4038,1.6640,7.9575,16.5822,48.9044,54.2090,75.3000,10.6963,59.0000,68.0000,78.0000,82.5000,92.0000,233.6611,180.4323,46.8000,89.2100,116.0000,123.5000,450.7500,499.5000,545.0000
-86.9135,40.4685,120.0000,7.0000,18.3908,8.0547,4.9783,13.8742,18.7634,24.0417,29.1620,84.6000,7.2000,72.0000,81.0000,90.0000,90.0000,90.0000,299.2857,154.3241,172.0000,173.2000,194.5000,253.0000,320.5000,487.6000,640.0000
-86.9135,40.4690,30.0000,12.0000,12.2085,1.9470,9.6380,10.4442,12.1415,13.8522,15.2260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,289.9167,52.6711,205.0000,214.1000,254.0000,284.5000,329.7500,367.1000,372.0000
-86.9135,40.4690,60.0000,6.0000,8.6664,5.1071,0.9554,4.2990,11.1465,12.4448,13.8560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.9800,24.6911,64.6000,68.2800,73.8000,98.5000,124.0000,124.0000,124.0000
-86.9135,40.4690,90.0000,4.0000,9.1199,2.9064,4.3177,8.5597,10.0089,10.5690,12.1440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.3250,47.9491,94.8000,95.9100,97.5750,141.7500,188.5000,194.8000,199.0000
-86.9135,40.4690,120.0000,3.0000,16.2413,7.9271,9.9300,10.6515,11.3730,19.3970,27.4210,90.0000,0.0000,90.0000,90.0000,90.0000,90.0000,90.0000,318.6667,89.3396,197.0000,227.6000,273.5000,350.0000,379.5000,397.2000,409.0000
-86.9130,40.4240,0.0000,3.0000,35.9624,17.3727,11.9253,27.7520,43.5787,47.9809,52.3831,62.3333,41.9550,3.0000,47.5000,92.0000,92.0000,92.0000,100.9667,14.1893,80.9000,86.9200,95.9500,111.0000,111.0000,111.0000,111.0000
-86.9130,40.4280,0.0000,29.0000,32.0257,20.4929,1.7556,10.3831,41.5396,49.8613,60.8489,64.9655,34.2601,3.0000,52.0000,86.0000,89.0000,92.0000,86.3828,31.2242,42.5000,49.2600,55.6000,90.2000,115.0000,127.2000,137.0000
-86.9130,40.4285,0.0000,16.0000,52.9229,13.9378,11.2409,55.7131,57.6742,60.6218,62.8507,83.0000,22.0709,3.0000,87.7500,92.0000,92.0000,92.0000,99.8750,19.8264,58.5000,73.1000,88.4000,103.0000,114.5000,121.5000,129.0000
-86.9130,40.4300,0.0000,43.0000,20.9721,9.6781,1.5973,14.0498,19.1511,27.2382,53.1387,82.2381,16.0131,40.0000,73.0000,92.0000,92.0000,92.0000,236.0721,103.5729,48.2000,108.0000,184.0000,218.0000,286.0000,383.2000,532.0000
-86.9130,40.4305,0.0000,6.0000,21.4255,4.5905,15.4436,17.3064,21.5178,25.8244,26.9111,82.5000,17.2699,44.0000,89.0000,89.0000,91.2500,92.0000,248.6667,92.3213,123.0000,132.0000,168.5000,259.0000,318.0000,355.0000,375.0000
-86.9130,40.4600,0.0000,27.0000,7.6459,2.2541,3.0670,6.3170,8.4469,9.0628,11.0020,15.4348,27.2218,3.0000,3.0000,3.0000,4.0000,81.0000,446.4815,110.8236,274.0000,322.2000,370.5000,415.0000,539.5000,595.8000,656.0000
-86.9130,40.4600,30.0000,21.0000,24.8353,17.7970,0.8270,14.1720,16.9090,45.1220,53.3960,89.1250,4.4282,78.0000,89.0000,90.5000,92.0000,92.0000,182.9095,64.6909,90.1000,108.0000,120.0000,177.0000,240.0000,270.0000,292.0000
-86.9130,40.4600,60.0000,19.0000,26.4031,18.0541,6.1406,9.9425,14.9783,41.6235,55.3623,79.5000,4.7802,69.0000,76.5000,80.5000,84.0000,84.0000,232.2632,129.5294,69.0000,105.6000,114.5000,172.0000,361.5000,384.8000,492.0000
-86.9130,40.4600,90.0000,10.0000,5.0533,3.3446,1.1210,2.4447,4.4559,7.1711,12.3577,108.0000,104.0216,4.0000,4.0000,106.5000,210.5000,215.0000,447.6000,126.7093,284.0000,284.0000,342.0000,456.0000,484.7500,646.9000,664.0000
-86.9130,40.4600,120.0000,4.0000,36.1339,9.0003,21.6366,32.1489,39.2130,43.1980,44.4730,68.2500,37.6920,3.0000,67.5000,89.0000,89.7500,92.0000,144.5000,29.8706,125.0000,125.0000,125.0000,128.5000,148.0000,176.8000,196.0000
-86.9130,40.4605,0.0000,30.0000,9.9200,3.9184,3.8194,7.1817,8.9376,12.6034,17.2400,20.1200,29.5247,3.0000,3.0000,3.0000,16.0000,90.0000,421.0267,172.8840,65.4000,224.8000,280.7500,431.0000,571.2500,637.2000,712.0000
-86.9130,40.4615,0.0000,21.0000,4.3561,2.3461,0.9246,3.1817,4.5330,5.1070,12.5840,13.7895,15.9294,3.0000,4.0000,8.0000,12.0000,50.0000,518.5952,202.7988,58.5000,226.0000,378.0000,630.0000,653.0000,725.0000,746.0000
-86.9130,40.4625,0.0000,13.0000,4.4570,1.4502,1.6510,3.8660,4.4120,5.0090,7.1150,5.3333,1.8856,4.0000,4.0000,4.0000,7.0000,8.0000,664.5000,266.0616,53.5000,508.2000,533.0000,604.0000,835.0000,1055.4000,1077.0000
-86.9130,40.4645,0.0000,8.0000,3.1398,1.0009,1.0290,2.8197,3.3782,3.6012,4.7150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,767.5000,291.3391,353.0000,432.1000,494.5000,812.0000,919.0000,1114.3000,1269.0000
-86.9130,40.4650,0.0000,9.0000,2.4001,1.0487,1.2030,1.5947,2.2053,2.9750,4.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1025.6667,329.0171,683.0000,703.8000,723.0000,809.0000,1359.0000,1498.0000,1498.0000
-86.9130,40.4655,0.0000,16.0000,4.6194,1.6727,2.8171,3.4415,3.9365,5.1707,8.1840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,564.5000,171.2575,272.0000,409.5000,456.0000,510.5000,658.0000,784.5000,941.0000
-86.9130,40.4660,0.0000,13.0000,4.5037,1.6513,2.9406,3.3383,3.8869,4.7350,8.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,603.4615,173.4375,290.0000,405.4000,513.0000,593.0000,664.0000,801.4000,975.0000
-86.9130,40.4665,0.0000,11.0000,2.0037,0.5963,0.8800,1.5285,1.9870,2.4520,2.8760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1256.5455,190.0624,975.0000,1092.0000,1108.5000,1185.0000,1457.5000,1503.0000,1537.0000
-86.9130,40.4665,60.0000,7.0000,12.5357,3.0755,5.6380,12.3482,12.7220,14.4885,15.7166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3500,22.6255,91.1000,100.0500,116.0000,140.0000,146.7500,151.0000,154.0000
-86.9130,40.4670,0.0000,2.0000,1.3915,0.0305,1.3610,1.3762,1.3915,1.4067,1.4220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1347.5000,175.5000,1172.0000,1207.1000,1259.7500,1347.5000,1435.2500,1487.9000,1523.0000
-86.9130,40.4670,60.0000,2.0000,9.2686,2.9074,6.3611,7.8149,9.2686,10.7223,12.1760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.9000,69.1000,93.8000,107.6200,128.3500,162.9000,197.4500,218.1800,232.0000
-86.9130,40.4680,0.0000,16.0000,1.4935,0.6174,0.8926,1.1096,1.3125,1.5184,3.3150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1218.6250,261.9036,657.0000,897.0000,1078.7500,1227.0000,1443.2500,1523.0000,1571.0000
-86.9130,40.4685,0.0000,30.0000,2.6997,1.7704,0.3040,1.3580,2.4787,3.1930,8.3150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,704.7600,473.1491,90.8000,179.9000,298.0000,604.5000,886.7500,1543.7000,1566.0000
-86.9130,40.4685,30.0000,4.0000,9.3842,1.7695,7.7410,7.8265,8.8590,10.4168,12.0780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,373.5000,78.4904,314.0000,314.6000,315.5000,337.0000,395.0000,461.6000,506.0000
-86.9130,40.4685,60.0000,20.0000,27.6956,25.1150,1.9109,5.9311,11.5380,55.2791,67.2430,77.4444,27.5766,3.0000,78.0000,92.0000,92.0000,92.0000,315.3000,304.5698,50.4000,76.3500,99.9250,127.5000,511.0000,796.0000,973.0000
-86.9130,40.4685,120.0000,7.0000,16.6530,9.7838,4.1730,9.0476,11.9660,25.4095,31.5180,87.0000,4.2426,81.0000,85.5000,90.0000,90.0000,90.0000,256.5857,166.9842,58.1000,124.6400,169.0000,191.0000,294.5000,439.4000,620.0000
-86.9130,40.4690,30.0000,6.0000,8.2268,2.5658,3.6380,6.8307,9.0300,9.9915,11.2530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,321.7500,45.5487,269.0000,274.4000,282.5000,318.5000,357.7500,371.7000,381.0000
-86.9130,40.4690,60.0000,7.0000,16.0068,1.4935,12.6823,15.7815,16.3200,16.9845,17.5130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,239.1429,32.1933,205.0000,209.2000,212.5000,224.0000,262.0000,281.0000,296.0000
-86.9130,40.4690,90.0000,5.0000,7.4487,1.9850,3.5630,7.7890,8.3780,8.4390,9.0743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,243.7500,82.8896,159.0000,168.6000,183.0000,220.0000,280.7500,337.9000,376.0000
-86.9130,40.4690,120.0000,11.0000,17.4324,10.4609,1.6650,5.2595,22.5490,25.4371,29.3669,87.4286,4.0658,81.0000,85.5000,90.0000,90.0000,90.0000,1160.9091,2588.8224,162.0000,184.0000,190.0000,224.0000,580.5000,882.0000,9316.0000
-86.9125,40.4240,0.0000,4.0000,51.8776,1.6349,49.7751,50.5838,51.9427,53.2364,53.8498,90.5000,1.5000,89.0000,89.0000,90.5000,92.0000,92.0000,127.0000,13.5462,114.0000,115.2000,117.0000,122.5000,132.5000,142.4000,149.0000
-86.9125,40.4285,0.0000,48.0000,39.7487,13.4294,5.8071,30.3109,38.0982,52.5944,61.0676,79.0417,23.1930,3.0000,79.5000,89.0000,92.0000,92.0000,118.5479,34.4834,43.4000,83.3700,99.4500,116.5000,137.2500,162.6000,219.0000
-86.9125,40.4295,0.0000,42.0000,19.4582,6.5788,3.1200,15.6676,20.1947,24.4444,30.2160,86.8378,14.7254,3.0000,88.0000,92.0000,92.0000,92.0000,231.2463,94.7188,54.2000,132.0000,161.0000,224.0000,303.0000,356.0000,425.0000
-86.9125,40.4300,0.0000,20.0000,23.5172,6.5606,5.4996,21.0731,24.9831,27.0242,33.9102,77.3684,21.8589,9.0000,75.0000,89.0000,89.0000,92.0000,202.4500,51.0475,132.0000,151.2000,164.5000,189.5000,231.7500,254.9000,332.0000
-86.9125,40.4600,0.0000,27.0000,6.6329,2.7825,0.1143,4.5130,7.3130,8.7910,13.6720,13.3182,22.6523,3.0000,3.0000,4.0000,7.5000,81.0000,603.2815,281.4688,57.6000,342.2000,422.0000,590.0000,719.0000,860.8000,1308.0000
-86.9125,40.4600,30.0000,20.0000,26.4534,17.7050,2.0650,14.6251,17.0866,45.0287,50.8750,72.9000,25.2208,3.0000,69.0000,79.0000,89.0000,92.0000,318.0579,366.4589,51.6000,85.7800,104.5000,135.0000,240.5000,947.2000,1273.0000
-86.9125,40.4600,60.0000,14.0000,29.3628,13.3243,0.1130,27.8762,34.4865,37.1977,43.3040,61.8333,30.0412,3.0000,55.5000,80.0000,80.0000,84.0000,164.0000,67.8392,105.0000,113.2000,127.0000,133.0000,169.0000,236.2000,363.0000
-86.9125,40.4600,90.0000,14.0000,7.7986,3.6304,1.5200,4.8606,8.1820,10.6750,12.8540,64.6667,74.9259,4.0000,9.5000,19.0000,117.7500,189.0000,545.7143,184.2771,314.0000,326.4000,383.0000,492.5000,744.0000,800.0000,821.0000
-86.9125,40.4600,120.0000,3.0000,42.8430,6.0513,34.3530,40.2550,46.1570,47.0880,48.0190,90.6667,1.8856,88.0000,90.0000,92.0000,92.0000,92.0000,137.7333,64.7540,54.2000,72.7600,100.6000,147.0000,179.5000,199.0000,212.0000
-86.9125,40.4605,0.0000,36.0000,9.5295,3.7517,3.3170,6.8543,9.7367,12.0245,17.7390,12.3125,20.7567,3.0000,3.0000,3.0000,5.0000,90.0000,407.6944,155.4025,175.0000,246.0000,290.0000,378.5000,529.0000,606.0000,834.0000
-86.9125,40.4605,120.0000,3.0000,8.3585,4.8195,1.6910,6.0792,10.4674,11.6922,12.9170,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,458.0000,0.0000,458.0000,458.0000,458.0000,458.0000,458.0000,458.0000,458.0000
-86.9125,40.4610,0.0000,6.0000,6.6143,1.4911,3.6050,6.3027,7.0405,7.6162,8.1349,3.8000,1.1662,3.0000,3.0000,3.0000,4.0000,6.0000,365.3167,172.9418,55.9000,133.9500,268.7500,444.0000,482.7500,518.0000,542.0000
-86.9125,40.4615,0.0000,23.0000,4.6391,1.7009,1.3400,3.6695,5.2060,5.9585,6.9890,11.8696,12.8209,3.0000,4.0000,6.0000,10.0000,50.0000,598.6818,115.5136,251.0000,511.4000,524.5000,625.5000,653.0000,736.5000,754.0000
-86.9125,40.4625,0.0000,13.0000,4.9114,1.6259,2.9880,3.3950,4.9770,5.6750,8.5290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,561.1538,223.6546,276.0000,343.4000,393.0000,488.0000,749.0000,820.8000,1079.0000
-86.9125,40.4630,60.0000,2.0000,10.7370,6.4540,4.2830,7.5100,10.7370,13.9640,17.1910,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,148.0000,0.0000,148.0000,148.0000,148.0000,148.0000,148.0000,148.0000,148.0000
-86.9125,40.4635,60.0000,7.0000,14.9071,2.2296,10.4180,14.1421,15.6960,16.3421,17.2670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.7143,42.3783,132.0000,135.0000,149.0000,167.0000,174.5000,213.6000,270.0000
-86.9125,40.4640,0.0000,2.0000,16.3170,0.4480,15.8690,16.0930,16.3170,16.5410,16.7650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,146.0000,146.0000,146.0000,146.0000,146.0000,146.0000,146.0000
-86.9125,40.4645,0.0000,10.0000,5.9084,2.8810,0.1350,5.4035,6.6570,7.6996,9.6994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7500,189.6274,84.5000,151.5500,176.0000,260.0000,412.5000,642.0000,642.0000
-86.9125,40.4650,0.0000,15.0000,3.5499,1.0633,1.9470,2.6855,3.0680,4.6199,5.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,953.5333,208.9558,611.0000,663.4000,799.0000,985.0000,1070.0000,1234.8000,1284.0000
-86.9125,40.4670,0.0000,8.0000,1.2830,0.4455,0.3050,1.1818,1.3225,1.5026,1.9690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.7500,278.6668,720.0000,869.8000,937.7500,1269.5000,1394.5000,1489.0000,1552.0000
-86.9125,40.4675,0.0000,14.0000,1.1787,0.3753,0.7886,0.9557,1.0580,1.2858,2.2350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1167.0714,283.0180,486.0000,875.5000,955.0000,1226.0000,1349.5000,1500.6000,1536.0000
-86.9125,40.4680,0.0000,22.0000,1.6515,0.5246,0.7790,1.3443,1.5105,1.9490,2.7060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1052.1364,307.1139,415.0000,715.5000,813.5000,1093.0000,1245.2500,1412.2000,1598.0000
-86.9125,40.4685,0.0000,27.0000,3.6423,1.6282,0.9760,2.1650,3.6300,4.2525,7.3440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,825.8519,439.3631,253.0000,299.6000,367.5000,770.0000,1221.5000,1410.6000,1549.0000
-86.9125,40.4685,30.0000,7.0000,11.3839,2.3724,6.2526,11.0485,11.8850,12.6490,14.1550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,330.5714,38.8949,269.0000,276.8000,299.5000,352.0000,357.5000,366.4000,379.0000
-86.9125,40.4685,60.0000,8.0000,43.6260,12.3732,11.4970,44.8362,48.0025,49.6967,51.6660,65.6250,36.9085,3.0000,51.7500,87.5000,92.0000,92.0000,123.3875,26.7096,70.1000,95.9300,108.5000,126.0000,145.7500,150.4000,156.0000
-86.9125,40.4685,90.0000,6.0000,6.9578,3.6886,0.7200,4.6068,8.1250,9.2937,11.6594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,283.0000,108.0347,109.0000,159.7000,235.7500,318.5000,365.7500,377.9000,386.0000
-86.9125,40.4685,120.0000,6.0000,33.9241,23.8290,5.8080,13.1553,30.7224,55.2692,65.5410,88.3333,3.2998,84.0000,86.5000,89.0000,90.5000,92.0000,221.8000,121.6904,113.0000,118.2000,126.0000,138.0000,319.0000,375.4000,413.0000
-86.9125,40.4690,30.0000,14.0000,11.0620,3.4082,2.5790,10.1054,11.5830,12.5065,17.1554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.8308,98.1765,58.0000,113.4400,251.0000,296.0000,329.0000,368.6000,394.0000
-86.9125,40.4690,60.0000,3.0000,8.1948,7.0453,1.4360,3.3351,5.2343,11.5741,17.9140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.0000,0.0000,291.0000,291.0000,291.0000,291.0000,291.0000,291.0000,291.0000
-86.9125,40.4690,90.0000,2.0000,0.8590,0.7080,0.1510,0.5050,0.8590,1.2130,1.5670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-86.9125,40.4690,120.0000,6.0000,25.3514,14.9423,0.5140,18.0712,28.8146,29.9991,49.0810,55.3333,37.4552,3.0000,20.2500,76.5000,81.0000,92.0000,132.0667,63.3104,48.5000,52.7000,70.1750,149.0000,191.7500,194.5000,196.0000
-86.9120,40.4240,0.0000,5.0000,40.4361,18.5940,4.2827,41.4978,50.1049,51.7618,54.5333,72.6000,34.8459,3.0000,88.0000,88.0000,92.0000,92.0000,109.1000,25.3543,59.5000,82.1000,116.0000,116.0000,124.0000,127.6000,130.0000
-86.9120,40.4285,0.0000,10.0000,19.1780,5.0709,5.3698,18.5893,20.7889,21.2462,24.8222,88.2000,6.6903,69.0000,89.0000,90.5000,92.0000,92.0000,162.0900,43.2899,55.9000,118.0900,142.2500,178.0000,190.5000,194.5000,208.0000
-86.9120,40.4290,0.0000,60.0000,20.1154,9.5403,0.1097,14.7849,20.9280,25.5336,53.5573,80.0357,21.3834,3.0000,77.7500,89.0000,92.0000,92.0000,200.5414,82.2543,48.9000,119.8000,145.5000,182.5000,239.7500,320.5000,439.0000
-86.9120,40.4295,0.0000,19.0000,15.4311,5.3695,1.5189,15.0160,15.2987,18.7067,22.8747,84.4375,11.8320,53.0000,85.5000,89.0000,92.0000,92.0000,276.2842,131.4767,52.4000,200.4000,217.0000,260.0000,294.5000,364.8000,754.0000
-86.9120,40.4600,0.0000,28.0000,6.6890,2.4273,1.9230,5.7555,6.3850,8.3412,10.7680,11.0417,15.7889,3.0000,3.0000,4.0000,6.0000,50.0000,534.7500,193.2974,240.0000,295.7000,394.7500,494.0000,668.7500,775.2000,1064.0000
-86.9120,40.4600,30.0000,9.0000,51.2086,6.5569,38.3800,47.8280,51.4791,54.3910,60.6950,76.4444,16.3647,41.0000,78.0000,81.0000,89.0000,92.0000,107.1778,15.3068,84.0000,85.2800,98.0000,110.0000,117.0000,126.4000,128.0000
-86.9120,40.4600,60.0000,9.0000,31.1939,15.1565,2.1530,31.5820,33.9910,41.7080,49.6350,59.6667,31.5348,3.0000,62.0000,66.0000,84.0000,88.0000,115.5444,39.3034,53.8000,54.8400,104.0000,124.0000,134.0000,147.2000,188.0000
-86.9120,40.4600,90.0000,16.0000,7.1469,2.9574,2.4780,4.2245,7.4610,9.4845,11.9250,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,529.8462,261.4065,269.0000,310.6000,322.0000,434.0000,683.0000,795.2000,1217.0000
-86.9120,40.4600,120.0000,8.0000,29.2089,17.1092,1.2510,12.1250,38.9257,41.4305,47.8970,86.8000,8.9755,69.0000,89.0000,92.0000,92.0000,92.0000,171.5714,46.4815,124.0000,133.0000,144.0000,155.0000,183.5000,234.0000,267.0000
-86.9120,40.4605,0.0000,31.0000,10.6995,4.4455,1.8990,6.2540,11.7406,14.3235,17.8250,11.0385,17.0485,3.0000,3.0000,4.0000,8.2500,81.0000,374.9677,161.3964,164.0000,231.0000,256.0000,318.0000,456.0000,681.0000,730.0000
-86.9120,40.4605,120.0000,6.0000,14.3218,6.3798,6.0710,8.6560,14.7295,20.4002,21.4790,89.0000,0.0000,89.0000,89.0000,89.0000,89.0000,89.0000,406.6833,229.8523,62.1000,141.5500,235.5000,429.5000,631.7500,649.0000,649.0000
-86.9120,40.4615,0.0000,14.0000,5.2238,2.2941,1.9860,2.9057,5.8606,6.9243,8.5290,19.6429,18.7144,3.0000,5.0000,8.0000,38.0000,50.0000,446.1429,90.5742,313.0000,318.2000,394.2500,449.0000,526.2500,549.1000,604.0000
-86.9120,40.4625,0.0000,15.0000,4.4951,0.8608,3.2010,3.8735,4.2100,5.0820,6.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,710.2000,204.0553,380.0000,484.6000,533.0000,742.0000,872.5000,937.4000,1114.0000
-86.9120,40.4645,0.0000,14.0000,4.4270,1.5023,2.7973,3.2005,4.1305,5.0403,8.1370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,609.2143,344.0069,181.0000,229.9000,256.2500,674.0000,857.7500,1022.1000,1175.0000
-86.9120,40.4650,0.0000,19.0000,5.2732,1.4690,2.7820,4.3446,5.3570,5.7630,8.5897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,647.1579,192.5686,395.0000,439.2000,475.0000,633.0000,726.0000,923.6000,1076.0000
-86.9120,40.4665,60.0000,23.0000,12.7496,4.4396,0.2107,11.7827,13.7627,15.6218,17.4276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,249.4900,66.3413,78.8000,188.3000,207.5000,265.0000,302.0000,321.4000,338.0000
-86.9120,40.4670,60.0000,2.0000,4.8991,4.7560,0.1431,2.5211,4.8991,7.2771,9.6551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,333.0000,0.0000,333.0000,333.0000,333.0000,333.0000,333.0000,333.0000,333.0000
-86.9120,40.4675,60.0000,5.0000,13.3234,1.8403,10.9049,11.7644,13.1493,15.3440,15.4542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.0000,44.6094,218.0000,235.6000,262.0000,274.0000,291.0000,329.4000,355.0000
-86.9120,40.4680,0.0000,5.0000,2.6592,0.5614,1.6600,2.6170,2.6420,3.1020,3.2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1084.8000,119.6736,849.0000,951.0000,1104.0000,1157.0000,1157.0000,1157.0000,1157.0000
-86.9120,40.4685,0.0000,35.0000,5.9064,2.4704,1.3040,4.0084,6.1040,8.0055,10.3240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,631.6176,373.2235,160.0000,277.1000,339.2500,491.5000,843.7500,1238.5000,1500.0000
