grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_25_ul,thput_50_ul,thput_75_ul,thput_90_ul,thput_100_ul
-86.9155,40.4655,120,134,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,164,36,0.21951219512195122,146,35,0.23972602739726026,0.5065142857142856,0.09903343488181049,0.208,0.4,0.476,0.536,0.56,0.5856,0.696,22.198400000000007,4.91634086462105,3.632,15.662400000000002,21.432000000000002,23.752,25.028,25.8384,27.08,
-86.9155,40.4655,120,233,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,164,14,0.08536585365853659,146,14,0.0958904109589041,0.2611428571428572,0.08937150164410604,0.144,0.1832,0.208,0.216,0.284,0.416,0.424,10.881142857142857,4.255514319380088,5.024,6.5504,8.174,10.04,10.892,17.935200000000002,19.456,
-86.915,40.464,120,453,1200,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,3,0.02142857142857143,136,3,0.022058823529411766,0.4106666666666667,0.06069230227595223,0.36,0.36319999999999997,0.368,0.376,0.436,0.472,0.496,26.02933333333333,2.1738453384625953,23.008,23.816,25.028,27.048,27.54,27.8352,28.032,
-86.915,40.464,120,16,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,140,1,0.007142857142857143,136,1,0.007352941176470588,0.256,0.0,0.256,0.256,0.256,0.256,0.256,0.256,0.256,18.792,0.0,18.792,18.792,18.792,18.792,18.792,18.792,18.792,
-86.915,40.464,120,16,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,1,0.007142857142857143,136,1,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.592,0.0,3.592,3.592,3.592,3.592,3.592,3.592,3.592,
-86.915,40.464,120,16,1200,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,18,0.12857142857142856,136,17,0.125,0.5162352941176471,0.19060508277025215,0.12,0.2672,0.48,0.536,0.576,0.7136,0.944,30.467294117647057,10.326484076590786,6.696,15.1504,21.312,37.144,38.328,38.5168,39.008,
-86.915,40.464,120,25,1475,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,140,1,0.007142857142857143,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.915,40.464,120,25,1475,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,41,0.29285714285714287,136,40,0.29411764705882354,0.3782,0.13422354487942867,0.008,0.2848,0.32,0.352,0.412,0.6248,0.672,21.397399999999998,6.66732939339283,0.768,12.564000000000002,19.326,23.54,25.264,27.4392,29.048,
-86.915,40.464,120,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,13,0.09285714285714286,136,12,0.08823529411764706,0.5339999999999999,0.12316384750945926,0.216,0.428,0.518,0.556,0.584,0.6272,0.752,37.19266666666666,9.744637887348896,10.832,30.776,32.318000000000005,38.68,43.644000000000005,44.8488,49.888,
-86.915,40.464,120,233,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,3,0.02142857142857143,136,3,0.022058823529411766,0.7306666666666667,0.16541933247222212,0.512,0.5632,0.64,0.768,0.8400000000000001,0.8832,0.912,34.54933333333333,11.674669712196955,21.576,23.6992,26.884,32.192,41.036,46.342400000000005,49.88,
-86.915,40.464,120,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,19,0.1357142857142857,136,19,0.13970588235294118,0.6791578947368421,0.22365228255107236,0.048,0.5424,0.596,0.672,0.74,0.8607999999999999,1.248,43.59157894736842,12.742405020931153,7.32,22.567999999999998,42.688,48.288,50.647999999999996,53.2752,58.544,
-86.915,40.464,120,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,140,1,0.007142857142857143,136,1,0.007352941176470588,0.112,0.0,0.112,0.112,0.112,0.112,0.112,0.112,0.112,4.752,0.0,4.752,4.752,4.752,4.752,4.752,4.752,4.752,
-86.915,40.464,120,16,1200,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,1,0.007142857142857143,136,1,0.007352941176470588,0.96,0.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,28.736,0.0,28.736,28.736,28.736,28.736,28.736,28.736,28.736,
-86.915,40.464,120,137,1475,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,21,0.15,136,21,0.15441176470588236,0.4499047619047619,0.14011488645356598,0.144,0.392,0.424,0.456,0.472,0.496,0.824,27.472380952380956,9.21737472425073,0.328,26.352,27.104,29.376,32.128,32.688,37.12,
-86.915,40.464,120,25,1475,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,140,17,0.12142857142857143,136,17,0.125,0.3844705882352941,0.07451657347988694,0.2,0.3264,0.36,0.384,0.416,0.424,0.592,25.82164705882353,5.6164683999108584,5.208,22.699199999999998,26.408,27.416,27.784,29.1792,31.728,
-86.915,40.4635,120,25,1475,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,110,27,0.24545454545454545,107,26,0.24299065420560748,0.30615384615384617,0.06797493446834893,0.08,0.248,0.28200000000000003,0.316,0.344,0.352,0.44,20.032923076923076,6.336441448072574,4.08,9.716,18.04,22.448,24.338,25.648,27.16,
-86.915,40.4635,120,25,1475,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,110,29,0.2636363636363636,107,28,0.2616822429906542,0.41999999999999993,0.05687078084821514,0.288,0.3656,0.39,0.416,0.434,0.496,0.592,29.064571428571433,5.940677374969069,10.024,23.2376,26.83,27.64,32.269999999999996,36.6096,41.24,
-86.915,40.4635,120,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,110,17,0.15454545454545454,107,17,0.1588785046728972,0.5868235294117647,0.09619357646043282,0.424,0.4656,0.504,0.608,0.648,0.6864,0.784,39.98164705882352,8.037370487044925,20.112,30.3248,35.232,41.76,46.624,47.432,52.504,
-86.915,40.4635,120,16,1200,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,110,17,0.15454545454545454,107,16,0.14953271028037382,0.4985,0.07749677412641122,0.32,0.392,0.46599999999999997,0.508,0.55,0.572,0.608,33.9045,6.1649891930156695,12.928,30.628,32.977999999999994,33.872,38.336,38.728,38.912,
-86.915,40.4635,120,137,1475,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,110,20,0.18181818181818182,107,20,0.18691588785046728,0.4332000000000001,0.07552588960085145,0.304,0.356,0.40599999999999997,0.424,0.452,0.4912,0.68,27.440400000000004,4.75584051877268,12.608,22.0536,27.144,27.668,31.192,32.0056,32.272,
-86.915,40.463,120,25,1475,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,122,34,0.2786885245901639,120,34,0.2833333333333333,0.46188235294117647,0.10526486613073942,0.288,0.36,0.392,0.424,0.534,0.592,0.776,30.296470588235298,7.065041543674095,9.608,22.8808,26.618000000000002,27.948,34.86,41.2528,43.864,
-86.915,40.463,120,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,122,14,0.11475409836065574,120,14,0.11666666666666667,0.6148571428571428,0.17303627082322412,0.264,0.4,0.588,0.62,0.648,0.8128000000000002,0.984,39.748,12.454012044317285,6.416,21.9816,41.454,43.120000000000005,45.992000000000004,48.4744,52.32,
-86.915,40.463,120,16,1200,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,122,22,0.18032786885245902,120,22,0.18333333333333332,0.5512727272727274,0.13919057629353226,0.216,0.4536,0.528,0.548,0.584,0.608,0.928,36.89090909090909,10.287846611455016,2.312,29.4664,38.1,38.760000000000005,42.882000000000005,43.674400000000006,48.68,
-86.915,40.463,120,25,1475,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,122,32,0.26229508196721313,120,31,0.25833333333333336,0.3372903225806451,0.08728381350454356,0.152,0.256,0.292,0.336,0.376,0.408,0.656,22.102451612903224,5.4050499376327545,1.76,16.48,20.872,23.184,25.439999999999998,26.432,30.256,
-86.915,40.463,120,137,1475,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,122,20,0.16393442622950818,120,19,0.15833333333333333,0.4522105263157895,0.10246210028327467,0.192,0.39680000000000004,0.428,0.448,0.472,0.49119999999999997,0.792,29.834947368421055,6.179448293153381,8.896,23.1296,27.372,31.88,32.352000000000004,35.590399999999995,35.704,
-86.9155,40.4615,120,248,1001,317,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,1,0.008849557522123894,110,1,0.00909090909090909,1.104,0.0,1.104,1.104,1.104,1.104,1.104,1.104,1.104,62.784,0.0,62.784,62.784,62.784,62.784,62.784,62.784,62.784,
-86.9155,40.4615,120,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,25,0.22123893805309736,110,25,0.22727272727272727,0.65056,0.17018344925403292,0.152,0.40160000000000007,0.632,0.672,0.728,0.8112,1.016,42.53728,12.352638051914255,6.656,22.817600000000006,42.952,46.448,50.232,51.7248,56.576,
-86.9155,40.4615,120,248,1001,711,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,4,0.035398230088495575,110,3,0.02727272727272727,0.5413333333333333,0.007542472332656513,0.536,0.536,0.536,0.536,0.544,0.5488000000000001,0.552,32.949333333333335,0.45538359898246256,32.368,32.4944,32.684,33.0,33.239999999999995,33.384,33.48,
-86.9155,40.4615,120,248,1001,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,19,0.168141592920354,110,19,0.17272727272727273,0.6871578947368422,0.220650059491183,0.144,0.496,0.664,0.696,0.796,0.8288,1.16,44.57263157894737,15.821655792683668,3.072,22.563200000000002,43.512,50.976,53.763999999999996,56.967999999999996,57.72,
-86.9155,40.4615,120,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,36,0.3185840707964602,110,35,0.3181818181818182,0.3154285714285714,0.04770521727339726,0.152,0.2624,0.3,0.328,0.344,0.352,0.368,15.088457142857143,2.493907505935869,6.656,11.8624,14.24,15.848,16.328,17.816,18.272,
-86.9155,40.4615,120,68,1200,711,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,11,0.09734513274336283,110,11,0.1,0.7970909090909092,0.22283522430280778,0.176,0.736,0.748,0.84,0.872,1.0,1.104,54.18763636363637,16.26737589204919,4.536,47.76,57.116,58.928,62.58,63.08,63.312,
-86.9155,40.4615,120,68,1200,711,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,12,0.10619469026548672,110,11,0.1,0.41818181818181815,0.11487686544677321,0.352,0.352,0.368,0.392,0.4,0.416,0.776,24.440727272727273,1.240520498596463,22.04,22.992,23.612000000000002,24.616,25.32,25.792,26.416,
-86.9155,40.4615,120,68,1200,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,113,5,0.04424778761061947,110,5,0.045454545454545456,0.6206,0.10147236076883202,0.484,0.5084,0.545,0.608,0.704,0.7388,0.762,29.786399999999997,9.409696968553238,19.222,20.6016,22.671,24.875,40.316,41.2352,41.848,
-86.9155,40.461,120,248,1001,317,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,14,0.11570247933884298,116,13,0.11206896551724138,0.785846153846154,0.15208593024180378,0.368,0.6976,0.744,0.776,0.904,0.9264,1.008,53.243692307692314,11.135880908021294,18.048,47.3872,53.304,55.2,58.816,61.1648,65.928,
-86.9155,40.461,120,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,18,0.1487603305785124,116,17,0.14655172413793102,0.6574117647058824,0.11945713423824977,0.32,0.5136,0.624,0.696,0.728,0.7632,0.816,43.076235294117645,10.73196877683632,15.648,27.3552,41.2,45.4,48.128,53.0848,58.304,
-86.9155,40.461,120,248,1001,711,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,1,0.008264462809917356,116,1,0.008620689655172414,0.552,0.0,0.552,0.552,0.552,0.552,0.552,0.552,0.552,34.288,0.0,34.288,34.288,34.288,34.288,34.288,34.288,34.288,
-86.9155,40.461,120,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,6,0.049586776859504134,116,6,0.05172413793103448,0.5399999999999999,0.1640650277583048,0.32,0.348,0.41600000000000004,0.56,0.596,0.712,0.824,27.720000000000002,7.735120253320782,14.36,17.104,22.698,32.028,33.306,34.028000000000006,34.584,
-86.9155,40.461,120,248,1001,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,27,0.2231404958677686,116,26,0.22413793103448276,0.826153846153846,0.2777895844959596,0.272,0.492,0.736,0.828,0.91,1.1600000000000001,1.472,49.01630769230769,15.392822700029914,7.072,27.7,44.8,53.84,60.458,61.727999999999994,64.312,
-86.9155,40.461,120,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,28,0.23140495867768596,116,27,0.23275862068965517,0.3472592592592593,0.09771939895836772,0.056,0.2656,0.296,0.344,0.41200000000000003,0.4672,0.528,16.57274074074074,6.009864191431559,1.632,9.824000000000002,14.2,16.328,19.716,25.664000000000005,27.704,
-86.9155,40.461,120,68,1200,711,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,9,0.0743801652892562,116,9,0.07758620689655173,0.7582222222222222,0.19016821663275896,0.272,0.6304,0.736,0.792,0.848,0.8928,1.008,53.78133333333333,15.109495233866095,12.192,42.8224,58.048,58.856,60.704,62.8272,63.096,
-86.9155,40.461,120,68,1200,711,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,12,0.09917355371900827,116,12,0.10344827586206896,0.38000000000000006,0.07486877408728779,0.208,0.3048,0.36,0.388,0.416,0.4472,0.512,23.686000000000003,6.151835390082107,8.104,13.763200000000001,24.718,26.228,26.753999999999998,27.7896,28.824,
-86.9155,40.461,120,68,1200,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,121,6,0.049586776859504134,116,5,0.04310344827586207,1.1036857142857142,0.11507578337064382,0.9851428571428571,0.9978857142857143,1.017,1.032,1.218,1.2469714285714286,1.2662857142857142,44.65257142857143,2.607751852160973,42.033142857142856,42.04777142857143,42.069714285714284,43.691,47.211,47.8392,48.258,
-86.9155,40.4605,120,248,1001,317,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,2,0.1,20,2,0.1,0.708,0.172,0.536,0.5704,0.622,0.708,0.794,0.8456,0.88,41.784000000000006,17.864,23.92,27.492800000000003,32.852000000000004,41.784000000000006,50.716,56.0752,59.648,
-86.9155,40.4605,120,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,2,0.1,20,2,0.1,0.6319999999999999,0.055999999999999994,0.576,0.5871999999999999,0.604,0.6319999999999999,0.6599999999999999,0.6768,0.688,42.736,12.999999999999998,29.736,32.336,36.236,42.736,49.236,53.135999999999996,55.736,
-86.9155,40.4605,120,68,1200,711,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,7,0.35,20,7,0.35,0.816,0.302673798950997,0.136,0.5488000000000001,0.848,0.88,0.892,1.024,1.216,52.888,20.83027730423742,1.936,36.4816,59.832,61.552,62.184,62.6768,62.696,
-86.9155,40.4605,120,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,1,0.05,20,1,0.05,0.736,0.0,0.736,0.736,0.736,0.736,0.736,0.736,0.736,50.456,0.0,50.456,50.456,50.456,50.456,50.456,50.456,50.456,
-86.9155,40.4605,120,68,1200,359,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,6,0.3,20,6,0.3,0.9013095238095238,0.165110793902272,0.7748571428571429,0.7874285714285715,0.80225,0.825,0.907,1.0915,1.254,39.83990476190476,7.814328496734397,31.628,32.727714285714285,34.523821428571424,37.759,41.6845,49.033,55.455,
-86.9155,40.4605,120,68,1200,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,2,0.1,20,2,0.1,0.7192142857142857,0.5882142857142857,0.131,0.24864285714285717,0.42510714285714285,0.7192142857142857,1.0133214285714285,1.1897857142857142,1.3074285714285714,27.775785714285714,22.276785714285715,5.499,9.954357142857141,16.637392857142856,27.775785714285714,38.91417857142857,45.59721428571429,50.052571428571426,
-86.9155,40.465,120,233,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,209,68,0.3253588516746411,204,67,0.3284313725490196,0.6822686567164178,0.16031494954448047,0.2,0.5088000000000001,0.636,0.704,0.752,0.7904,1.048,39.1905671641791,10.271196130294733,7.368,25.556800000000003,37.792,41.352,45.916,47.654399999999995,55.984,
-86.9155,40.465,120,233,1001,556,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,209,38,0.18181818181818182,204,36,0.17647058823529413,0.5237777777777777,0.07472583634382389,0.232,0.432,0.496,0.544,0.568,0.592,0.632,22.263111111111108,4.171741028620609,4.152,18.136,20.21,23.700000000000003,25.006,25.504,27.048,
-86.9155,40.465,120,215,1475,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,209,22,0.10526315789473684,204,22,0.10784313725490197,0.22727272727272732,0.015754312016315976,0.184,0.20879999999999999,0.216,0.228,0.24,0.248,0.248,9.963272727272727,0.8815809240335426,8.712,8.784,8.994,10.424,10.629999999999999,10.927200000000001,11.072,
-86.9155,40.465,120,134,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,209,53,0.2535885167464115,204,52,0.2549019607843137,0.49584615384615377,0.10191387476601255,0.136,0.4184,0.478,0.512,0.544,0.56,0.776,22.363846153846154,4.515941401918555,1.888,19.7304,22.204,23.415999999999997,24.642,25.3488,28.768,
-86.9155,40.465,120,233,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,209,28,0.1339712918660287,204,27,0.1323529411764706,0.256,0.08865747654962973,0.08,0.16799999999999998,0.20400000000000001,0.24,0.292,0.33120000000000005,0.568,10.081777777777779,2.841949739349318,3.768,5.3776,8.876000000000001,10.464,12.128,13.070400000000003,14.608,
-86.9185,40.461,0,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,70,0.5035971223021583,73,65,0.8904109589041096,0.28855384615384616,0.3657095213526304,0.015,0.03925714285714286,0.071,0.08914285714285713,0.3657142857142857,0.7482,1.631,14.180101098901101,17.10483944258168,0.623,1.9454000000000002,3.111,4.34,18.061,44.21051428571429,65.45257142857143,
-86.919,40.4605,15,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,13,0.09352517985611511,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,9,0.06474820143884892,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,2,0.014388489208633094,73,1,0.0136986301369863,0.017142857142857144,0.0,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.5782857142857143,0.0,0.5782857142857143,0.5782857142857143,0.5782857142857143,0.5782857142857143,0.5782857142857143,0.5782857142857143,0.5782857142857143,
-86.919,40.4605,15,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,139,2,0.014388489208633094,73,2,0.0273972602739726,0.02757142857142857,0.01842857142857143,0.009142857142857142,0.012828571428571429,0.018357142857142857,0.02757142857142857,0.03678571428571428,0.042314285714285714,0.046,5.678214285714286,5.250785714285715,0.42742857142857144,1.4775857142857145,3.052821428571429,5.678214285714286,8.303607142857143,9.878842857142857,10.929,
-86.919,40.4605,15,248,1001,0,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,1,0.007194244604316547,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,556,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,3,0.02158273381294964,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,523,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,5,0.03597122302158273,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,60,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,3,0.02158273381294964,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,523,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,9,0.06474820143884892,73,2,0.0273972602739726,0.2447857142857143,0.024214285714285716,0.22057142857142858,0.22541428571428573,0.23267857142857146,0.2447857142857143,0.25689285714285715,0.26415714285714287,0.269,13.501714285714286,1.1382857142857148,12.363428571428571,12.591085714285715,12.932571428571428,13.501714285714286,14.070857142857143,14.412342857142857,14.64,
-86.919,40.4605,15,248,1001,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,5,0.03597122302158273,73,3,0.0410958904109589,0.007619047619047619,0.006071381885908277,0.0,0.0016,0.004,0.008,0.011428571428571429,0.013485714285714287,0.014857142857142857,0.36866666666666664,0.11524273898553822,0.224,0.2544,0.3,0.376,0.441,0.48,0.506,
-86.919,40.4605,15,248,1001,721,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,6,0.04316546762589928,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,314,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,7,0.050359712230215826,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,556,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,3,0.02158273381294964,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,15,248,1001,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,139,1,0.007194244604316547,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,52,0.5252525252525253,54,48,0.8888888888888888,0.3926517857142857,0.4130955090292614,0.033,0.039657142857142856,0.05975,0.08499999999999999,0.6321428571428571,0.8839000000000001,1.793,17.77978273809524,17.84663891387115,0.8377142857142856,1.6987,2.36525,4.7645,33.869107142857146,40.649600000000014,61.018,
-86.919,40.4605,30,248,1001,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,10,0.10101010101010101,54,1,0.018518518518518517,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.12914285714285714,0.0,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,
-86.919,40.4605,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,2,0.020202020202020204,54,1,0.018518518518518517,0.020571428571428574,0.0,0.020571428571428574,0.020571428571428574,0.020571428571428574,0.020571428571428574,0.020571428571428574,0.020571428571428574,0.020571428571428574,0.37142857142857144,0.0,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,
-86.919,40.4605,30,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,99,1,0.010101010101010102,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,0,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,3,0.030303030303030304,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,596,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,2,0.020202020202020204,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,3,0.030303030303030304,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,4,0.04040404040404041,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,7,0.0707070707070707,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,743,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,4,0.04040404040404041,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,317,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,2,0.020202020202020204,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,314,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,2,0.020202020202020204,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,721,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,1,0.010101010101010102,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,1,0.010101010101010102,54,1,0.018518518518518517,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,4.575,0.0,4.575,4.575,4.575,4.575,4.575,4.575,4.575,
-86.919,40.4605,30,248,1001,556,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,1,0.010101010101010102,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
